Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.975,0.775,0.675,0.575,0.475,0.375,0.2749999999999999,0.17499999999999993,0
Settles,False Negatives,Probabilities,0.0074268597168313305,0.007311001044580707,0.0011210496909901918,0.025827592084083157,0.012284733124735365,0.03923359849926612,0.012290688904130848,0.3630619354535046,0.4257055046902808
P Abandons,False Negatives,Values,1.075,0
P Abandons,False Negatives,Probabilities,0.008136292261686311,0.03874781097525603
D Defaults,False Negatives,Values,0.07499999999999996,0
D Defaults,False Negatives,Probabilities,0.015954331858397622,0.019692993350313714
P Loses,False Negatives,Values,1.375,0
P Loses,False Negatives,Probabilities,0.003406960841608289,0.012484113149802361
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.0033756647838661604,0.0039388695706651395
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.975,0.875,0.7749999999999999,0.6749999999999999,0.575,0.475,0.375,0.175,0
Settles,False Positives,Probabilities,0.08228803143665445,0.00744273091542406,0.05060577197022745,0.029964173383083093,0.11961968078958712,0.0072417296274494445,0.06428580673331499,0.06425757983454042,0.4685574585181218
P Abandons,False Positives,Values,0.075,0
P Abandons,False Positives,Probabilities,0.03874781097525603,0.008136292261686311
D Defaults,False Positives,Values,1.075,0.07499999999999996
D Defaults,False Positives,Probabilities,0.019692993350313714,0.015954331858397622
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.012484113149802361,0.003406960841608289
P Wins,False Positives,Values,1.375,0.375
P Wins,False Positives,Probabilities,0.0033756647838661604,0.0039388695706651395
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0.07152753636076445,0.0084320507355709,0.18387726062412757,0.0332544518009145,0.17030070770538921,0.4268709559816367
P Abandons,Total Expenditures,Values,0.15,0.15
P Abandons,Total Expenditures,Probabilities,0.03874781097525603,0.008136292261686311
D Defaults,Total Expenditures,Values,0.1499999999999999,0.1499999999999999
D Defaults,Total Expenditures,Probabilities,0.019692993350313714,0.015954331858397622
P Loses,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Loses,Total Expenditures,Probabilities,0.012484113149802361,0.003406960841608289
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Wins,Total Expenditures,Probabilities,0.0033756647838661604,0.0039388695706651395
