"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","All",1,0,1,0.499995,0.769458,0.557758,1,1,0.404752,0.297976,,,0.431773,,,,,0.00546739,0.120342,0.000176,0.402239,10.2307,9.37101,1000,999.278,0.39827,0.232604,0.299754,0.532358,0.159548,0.240019,0,0,0.431773,0.3,0.00546739,0.120342,0,0.499994,0,7.5023E-06,0.769458,0.557758,0.230542,0.211699,0.431773,0.00546739,0.120342,0.00010509,7.0715E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","DisputeArises",1,0,1,0.499995,0.769458,0.557758,1,1,0.404752,0.297976,,,0.431773,,,,,0.00546739,0.120342,0.000176,0.402239,10.2307,9.37101,1000,999.278,0.39827,0.232604,0.299754,0.532358,0.159548,0.240019,0,0,0.431773,0.3,0.00546739,0.120342,0,0.499994,0,7.5023E-06,0.769458,0.557758,0.230542,0.211699,0.431773,0.00546739,0.120342,0.00010509,7.0715E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","PFiles",0.7695,0,0.769458,0.589513,1,0.724872,1,1,0.404752,0.297976,,,0.561139,,,,,0.00710551,0.156399,0.000228,0.402239,10.2999,9.18255,1000,999.062,0.517599,0.302296,0.350787,0.653083,0.207352,0.273155,0,0,0.561139,0.3,0.00710551,0.156399,0,0.611022,0,0.207211,1,0.724872,0,0.275128,0.561139,0.00710551,0.156399,0.00013658,9.1903E-5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","DAnswers",0.5578,0,0.557758,0.505413,1,1,1,1,0.404752,0.297976,,,0.774122,,,,,0.00980243,0.215761,0.000315,0.402239,10.148,9.25184,1000,999.158,0.600189,0.373365,0.383165,0.756529,0.242384,0.346602,0,0,0.774122,0.3,0.00980243,0.215761,0,0.507053,0,0.540499,1,1,0,0,0.774122,0.00980243,0.215761,0.00018841,0.0001268
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","Litigated",0.5578,0,0.557758,0.505413,1,1,1,1,0.404752,0.297976,,,0.774122,,,,,0.00980243,0.215761,0.000315,0.402239,10.148,9.25184,1000,999.158,0.600189,0.373365,0.383165,0.756529,0.242384,0.346602,0,0,0.774122,0.3,0.00980243,0.215761,0,0.507053,0,0.540499,1,1,0,0,0.774122,0.00980243,0.215761,0.00018841,0.0001268
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","Not Litigated",0.4422,0,0.442242,0.493162,0.478696,0,1,1,,,,,0,,,,,0,0,0,,10.3351,9.5213,1000,999.429,0.143609,0.0550753,0.194556,0.249631,0.0550753,0.105596,0,0,0,,0,0,0,0.491091,0,-0.681665,0.478696,0,0.521304,0.478696,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","Settles",0.4318,0,0.431773,0.440558,1,1,1,1,0.3,0.3,,,1,,,,,0,0,0,,10,9.4,1000,999.567,0.6,0.345766,0.423724,0.76949,0.207459,0.423724,0,0,1,0.3,0,0,0,0.423724,0,0.30344,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","Tried",0.0002,0,0.000175804,0.432059,1,1,1,1,0.695723,0.1,,,0,,,,,0,0,1,0.402239,9.62627,9.17373,999.194,988.987,1.2,0.776628,0.434338,1.21097,1.59811,1.08585,0,0,0,,0,0,0,0.402706,0,3.48317,1,1,0,0,0,0,0,0.597761,0.402239
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","PWins",7.1E-5,0,7.07154E-05,0.545894,1,1,1,1,0.73112,0.1,,,0,,,,,0,0,1,1,11.3,7.5,1000,972.497,1.2,1.93076,0,1.93076,3.97304,0,0,0,0,,0,0,0,0.569239,0,3.6006,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","DWins",0.0001,0,0.000105089,0.355459,1,1,1,1,0.671903,0.1,,,0,,,,,0,0,1,0,8.5,10.3,998.65,1000.08,1.2,0,0.726609,0.726609,0,1.81652,0,0,0,,0,0,0,0.290644,0,3.40415,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","Abandoned",0.1258,0,0.12581,0.728095,1,1,1,1,0.763849,0.291308,,,0,,,,,0.0434576,0.956542,0,,10.6565,8.74346,1000,997.769,0.6,0.46752,0.243895,0.711415,0.360349,0.0808916,0,0,0,,0.0434576,0.956542,0,0.793181,0,1.34997,1,1,0,0,0,0.0434576,0.956542,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","Rounds1",0.5578,0,0.557758,0.505413,1,1,1,1,0.404752,0.297976,,,0.774122,,,,,0.00980243,0.215761,0.000315,0.402239,10.148,9.25184,1000,999.158,0.600189,0.373365,0.383165,0.756529,0.242384,0.346602,0,0,0.774122,0.3,0.00980243,0.215761,0,0.507053,0,0.540499,1,1,0,0,0.774122,0.00980243,0.215761,0.00018841,0.0001268
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 P More Risk Averse","1.705E-13","1187","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
