"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","All",1,0,1,0.499995,1,1,1,1,0.740616,0.689821,,,0.75836,,,,,0.151903,0.0524535,0.034166,0.213728,10.5918,9.25307,1000.11,999.884,0.155125,0.290676,0.115629,0.406305,0.241241,0.046021,0,0,0.75836,0.807604,0.153462,0.0540122,0.00311722,0.499994,0,7.5023E-06,1,1,0,0,0.75836,0.151903,0.0524535,0.0268634,0.0073021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","DisputeArises",1,0,1,0.499995,1,1,1,1,0.740616,0.689821,,,0.75836,,,,,0.151903,0.0524535,0.034166,0.213728,10.5918,9.25307,1000.11,999.884,0.155125,0.290676,0.115629,0.406305,0.241241,0.046021,0,0,0.75836,0.807604,0.153462,0.0540122,0.00311722,0.499994,0,7.5023E-06,1,1,0,0,0.75836,0.151903,0.0524535,0.0268634,0.0073021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PFiles",1,0,1,0.499995,1,1,1,1,0.740616,0.689821,,,0.75836,,,,,0.151903,0.0524535,0.034166,0.213728,10.5918,9.25307,1000.11,999.884,0.155125,0.290676,0.115629,0.406305,0.241241,0.046021,0,0,0.75836,0.807604,0.153462,0.0540122,0.00311722,0.499994,0,7.5023E-06,1,1,0,0,0.75836,0.151903,0.0524535,0.0268634,0.0073021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","DAnswers",1,0,1,0.499995,1,1,1,1,0.740616,0.689821,,,0.75836,,,,,0.151903,0.0524535,0.034166,0.213728,10.5918,9.25307,1000.11,999.884,0.155125,0.290676,0.115629,0.406305,0.241241,0.046021,0,0,0.75836,0.807604,0.153462,0.0540122,0.00311722,0.499994,0,7.5023E-06,1,1,0,0,0.75836,0.151903,0.0524535,0.0268634,0.0073021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Litigated",1,0,1,0.499995,1,1,1,1,0.740616,0.689821,,,0.75836,,,,,0.151903,0.0524535,0.034166,0.213728,10.5918,9.25307,1000.11,999.884,0.155125,0.290676,0.115629,0.406305,0.241241,0.046021,0,0,0.75836,0.807604,0.153462,0.0540122,0.00311722,0.499994,0,7.5023E-06,1,1,0,0,0.75836,0.151903,0.0524535,0.0268634,0.0073021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Settles",0.7584,0,0.75836,0.583688,1,1,1,1,0.768607,0.846602,,,1,,,,,0,0,0,,10.7326,9.1174,1000.14,999.873,0.15,0.31232,0.124337,0.436657,0.256567,0.0302057,0,0,1,0.807604,0,0,0,0.604019,0,-0.306345,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Tried",0.0342,0,0.0341655,0.288821,1,1,1,1,0.9,0.107518,,,0,,,,,0,0,1,0.213728,9.93491,9.76509,999.871,999.826,0.3,0.206957,0.17732,0.384276,0.251971,0.243815,0,0,0,,0,0,0,0.215879,0,2.29309,1,1,0,0,0,0,0,0.786272,0.213728
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PWins",0.0073,0,0.00730213,0.438637,1,1,1,1,0.9,0.107518,,,0,,,,,0,0,1,1,11.075,8.625,1000.16,999.182,0.3,0.968317,0,0.968317,1.17893,0,0,0,0,,0,0,0,0.406683,0,2.49597,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","DWins",0.0269,0,0.0268634,0.248097,1,1,1,1,0.9,0.107518,,,0,,,,,0,0,1,0,9.625,10.075,999.792,1000,0.3,0,0.22552,0.22552,0,0.310089,0,0,0,,0,0,0,0.164014,0,2.23795,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Abandoned",0.2075,0,0.207474,0.228856,1,1,1,1,0.612057,0.212642,,,0,,,,,0.732156,0.25282,0,,10.1853,9.66467,1000.02,999.936,0.15,0.225348,0.0736397,0.298987,0.183455,0.0712578,0,0,0,,0.739668,0.260332,0.0150246,0.166547,0,0.74218,1,1,0,0,0,0.732156,0.25282,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Rounds1",0.9969,0,0.996883,0.500407,1,1,1,1,0.740118,0.690414,,,0.760732,,,,,0.152378,0.0526176,0.034272,0.213728,10.5923,9.25253,1000.11,999.884,0.155141,0.290311,0.11543,0.405741,0.240744,0.0455989,0,0,0.760732,0.807604,0.152378,0.0526176,0,0.500582,0,-0.00311944,1,1,0,0,0.760732,0.152378,0.0526176,0.0269474,0.007325
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.845131,0.840025,,,0.916139,,,,,0.024402,0.0427635,0.014751,0.40263,10.7692,9.0786,1000.14,999.847,0.152213,0.0055074,0.231261,0.236768,0.00108124,0.0920432,0,0,0.916139,0.86915,0.0253738,0.0437353,0.00194372,1,0,1.15263E-05,1,1,0,0,0.916139,0.024402,0.0427635,0.00881206,0.0059394
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.636103,0.53962,,,0.600585,,,,,0.279402,0.0621434,0.053579,0.161721,10.4144,9.42753,1000.07,999.922,0.158037,0.575837,0,0.575837,0.481396,0,0,0,0.600585,0.713725,0.281547,0.0642887,0.00429069,0,0,3.4784E-06,1,1,0,0,0.600585,0.279402,0.0621434,0.0449143,0.0086649
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","AllCount",490,0,490,0.499995,490,490,490,490,0.740616,0.689821,,,371.597,,,,,74.4326,25.7022,16.7411,25.6474,10.5918,9.25307,1000.11,999.884,0.155125,0.290676,0.115629,0.406305,0.241241,0.046021,0,0,371.597,0.807604,75.1963,26.466,1.52744,244.997,0,7.5023E-06,490,490,0,0,371.597,74.4326,25.7022,13.1631,3.57804
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Liability Strength1",0.2261,0,0.226114,0.1,1,1,1,1,0.538646,0.35789,,,0.421273,,,,,0.504701,0.0228785,0.04909,0.0328966,10.1884,9.65422,1000.03,999.97,0.157363,0.335473,0.0324404,0.367914,0.220783,0.0310082,0,0,0.421273,0.597932,0.50573,0.0239074,0.00205777,0.0399657,0,-6.39492E-06,1,1,0,0,0.421273,0.504701,0.0228785,0.0474748,0.0016149
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.632185,0.573458,,,0.640762,,,,,0.179583,0.0929951,0.079517,0.169806,10.4542,9.38389,1000.08,999.915,0.161928,0.517887,0.0926812,0.610568,0.431346,0.0762275,0,0,0.640762,0.681839,0.183155,0.0965664,0.00714269,0.169489,0,4.91077E-06,1,1,0,0,0.640762,0.179583,0.0929951,0.0660146,0.0135025
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Liability Strength3",0.1673,0,0.167339,0.5,1,1,1,1,0.777549,0.779087,,,0.813247,,,,,0.0209482,0.119017,0.040414,0.5,10.7278,9.11617,1000.13,999.85,0.156062,0.451045,0.136873,0.587918,0.420338,0.0669034,0,0,0.813247,0.815729,0.0241355,0.122204,0.00637449,0.5,0,2.11357E-05,1,1,0,0,0.813247,0.0209482,0.119017,0.0202068,0.0202068
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Liability Strength4",0.1902,0,0.19022,0.7,1,1,1,1,0.871457,0.875741,,,0.94906,,,,,0.000608174,0.0434018,0.005799,0.830194,10.8135,9.03563,1000.15,999.838,0.15087,0.167701,0.155192,0.322892,0.159474,0.0340337,0,0,0.94906,0.884338,0.00117335,0.043967,0.00113035,0.830511,0,1.64073E-05,1,1,0,0,0.94906,0.000608174,0.0434018,0.00098475,0.0048145
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","Liability Strength5",0.2261,0,0.226104,0.9,1,1,1,1,0.89641,0.897184,,,0.993344,,,,,5.6199E-06,0.00627384,0.000326,0.967103,10.8239,9.02609,1000.15,999.838,0.150049,0.0394902,0.169121,0.208611,0.0380048,0.0302513,0,0,0.993344,0.898182,3.10611E-05,0.00629929,5.08824E-05,0.960034,0,5.99868E-06,1,1,0,0,0.993344,5.6199E-06,0.00627384,1.07261E-5,0.0003153
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PLiabilitySignal1",0.1861,0,0.18607,0.179301,1,1,1,1,0.5,0.441842,,,0.55525,,,,,0.44475,0,0,,10.2608,9.58918,1000.05,999.971,0.15,0.354226,0.0643906,0.418617,0.225236,0.0483751,0,0,0.55525,0.604816,0.44475,0,0,0.105207,0,-0.80637,1,1,0,0,0.55525,0.44475,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 D More Risk Averse","1.705E-13","1853","PLiabilitySignal2",0.2124,0,0.21239,0.292925,1,1,1,1,0.5,0.55345,,,0.68644,,,,,0.31356,0,0,,10.3565,9.49352,1000.08,999.961,0.15,0.357576,0.116461,0.474037,0.238964,0.0715957,0,0,0.68644,0.628574,0.31356,0,0,0.230751,0,-0.21118,1,1,0,0,0.68644,0.31356,0,0,0
