"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","All",1,0,1,0.499992,0.70495,0.36778,1,1,0.698829,0.169072,,,0,,,,,0.161839,0.0791033,0.080716,0.54635,10.3459,9.42059,19.7664,0.233554,10.3459,9.42059,0.233554,0.175224,0.182556,0.35778,0.196668,0.180674,0,0.233554,0,0,,0.1849,0.102164,0.0461213,0.499991,0,-1.85688E-05,0.70495,0.36778,0.29505,0.33717,0,0.161839,0.0791033,0.0366169,0.0440993
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","DisputeArises",1,0,1,0.499992,0.70495,0.36778,1,1,0.698829,0.169072,,,0,,,,,0.161839,0.0791033,0.080716,0.54635,10.3459,9.42059,19.7664,0.233554,10.3459,9.42059,0.233554,0.175224,0.182556,0.35778,0.196668,0.180674,0,0.233554,0,0,,0.1849,0.102164,0.0461213,0.499991,0,-1.85688E-05,0.70495,0.36778,0.29505,0.33717,0,0.161839,0.0791033,0.0366169,0.0440993
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PFiles",0.7049,0,0.70495,0.625529,1,0.52171,1,1,0.698829,0.169072,,,0,,,,,0.229575,0.112211,0.114499,0.54635,10.4906,9.17808,19.6687,0.331306,10.4906,9.17808,0.331306,0.248563,0.205062,0.453624,0.278981,0.202393,0,0.331306,0,0,,0.262288,0.144924,0.0654249,0.655356,0,0.486198,1,0.52171,0,0.47829,0,0.229575,0.112211,0.0519425,0.0625567
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","DAnswers",0.3678,0,0.36778,0.472877,1,1,1,1,0.698829,0.169072,,,0,,,,,0.440043,0.215083,0.219469,0.54635,10.1611,9.34134,19.5025,0.497522,10.1611,9.34134,0.497522,0.352176,0.27418,0.626356,0.410481,0.370109,0,0.497522,0,0,,0.502746,0.277786,0.125405,0.463658,0,1.67921,1,1,0,0,0,0.440043,0.215083,0.099562,0.119907
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Litigated",0.3678,0,0.36778,0.472877,1,1,1,1,0.698829,0.169072,,,0,,,,,0.440043,0.215083,0.219469,0.54635,10.1611,9.34134,19.5025,0.497522,10.1611,9.34134,0.497522,0.352176,0.27418,0.626356,0.410481,0.370109,0,0.497522,0,0,,0.502746,0.277786,0.125405,0.463658,0,1.67921,1,1,0,0,0,0.440043,0.215083,0.099562,0.119907
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Not Litigated",0.6322,0,0.63222,0.515766,0.533311,0,1,1,,,,,0,,,,,0,0,0,,10.4533,9.46669,19.92,0.0799967,10.4533,9.46669,0.0799967,0.0722867,0.129255,0.201542,0.0722867,0.0704748,0,0.0799967,0,0,,0,0,0,0.521126,0,-0.976869,0.533311,0,0.466689,0.533311,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Settles",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Tried",0.0807,0,0.0807162,0.532597,1,1,1,1,0.879225,0.0869945,,,0,,,,,0,0,1,0.54635,10.002,8.79803,18.8,1.2,10.002,8.79803,1.2,0.823265,0.369388,1.19265,1.35674,0.812655,0,1.2,0,0,,0,0,0,0.54661,0,3.70012,1,1,0,0,0,0,0,0.45365,0.54635
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PWins",0.0441,0,0.0440993,0.63313,1,1,1,1,0.894803,0.095086,,,0,,,,,0,0,1,1,11,7.8,18.8,1.2,11,7.8,1.2,1.50684,0,1.50684,2.48327,0,0,1.2,0,0,,0,0,0,0.693156,0,3.68783,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","DWins",0.0366,0,0.0366169,0.41152,1,1,1,1,0.860464,0.0772494,,,0,,,,,0,0,1,0,8.8,10,18.8,1.2,8.8,10,1.2,0,0.814259,0.814259,0,1.79137,0,1.2,0,0,,0,0,0,0.370118,0,3.71492,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Abandoned",0.2871,0,0.287064,0.456085,1,1,1,1,0.648106,0.192151,,,0,,,,,0.563774,0.27556,0,,10.2059,9.49411,19.7,0.3,10.2059,9.49411,0.3,0.219715,0.24741,0.467125,0.144415,0.245675,0,0.3,0,0,,0.644107,0.355893,0.160666,0.440333,0,1.11097,1,1,0,0,0,0.563774,0.27556,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Rounds1",0.3217,0,0.321658,0.466567,1,1,1,1,0.720169,0.14313,,,0,,,,,0.503139,0.245923,0.250938,0.54635,10.1341,9.3401,19.4742,0.525844,10.1341,9.3401,0.525844,0.352752,0.264569,0.61732,0.422683,0.372559,0,0.525844,0,0,,0.503139,0.245923,0,0.45487,0,2.10637,1,1,0,0,0,0.503139,0.245923,0.113838,0.1371
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Truly Liable",0.5,0,0.499991,0.722392,0.924003,0.341054,1,1,0.771293,0.22116,,,0,,,,,0.0799139,0.124475,0.088242,0.692827,10.6349,9.09594,19.7308,0.269177,10.6349,9.09594,0.269177,0.0956669,0.365119,0.460785,0.0913821,0.361356,0,0.269177,0,0,,0.104125,0.148687,0.0484231,1,0,-4.93863E-05,0.924003,0.341054,0.0759966,0.582949,0,0.0799139,0.124475,0.0271056,0.0611365
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Truly Not Liable",0.5,0,0.500009,0.277601,0.485905,0.394504,1,1,0.636186,0.124043,,,0,,,,,0.243761,0.0337332,0.073191,0.369757,10.0568,9.74522,19.8021,0.197933,10.0568,9.74522,0.197933,0.254779,0,0.254779,0.30195,0,0,0.197933,0,0,,0.265671,0.055643,0.0438195,0,0,1.22476E-05,0.485905,0.394504,0.514095,0.0914005,0,0.243761,0.0337332,0.0461278,0.0270627
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","AllCount",3160,0,3160,0.499992,2227.64,1162.18,3160,3160,0.698829,0.169072,,,0,,,,,511.411,249.966,255.063,655.62,10.3459,9.42059,19.7664,0.233554,10.3459,9.42059,0.233554,0.175224,0.182556,0.35778,0.196668,0.180674,0,0.233554,0,0,,584.283,322.838,145.743,1579.97,0,-1.85688E-05,2227.64,1162.18,932.358,1065.46,0,511.411,249.966,115.709,139.354
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength1",0.1159,0,0.115877,0.05,0.176459,0.175905,1,1,0.564794,0.0593302,,,0,,,,,0.162979,0.000174185,0.009877,0.0204164,9.96577,9.97249,19.9383,0.0617442,9.96577,9.97249,0.0617442,0.0268277,0.0262335,0.0530612,0.00718219,0.0275938,0,0.0617442,0,0,,0.164416,0.00161135,0.00287434,0.0253652,0,8.97708E-06,0.176459,0.175905,0.823541,0.000554191,0,0.162979,0.000174185,0.00967568,0.0002017
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength2",0.1102,0,0.110239,0.15,0.293023,0.289997,1,1,0.575606,0.0701579,,,0,,,,,0.251584,0.00114825,0.026265,0.0517848,9.94114,9.94777,19.8889,0.111091,9.94114,9.94777,0.111091,0.0494831,0.0585688,0.108052,0.0229646,0.0645902,0,0.111091,0,0,,0.257084,0.00664812,0.0109997,0.0553128,0,8.94245E-06,0.293023,0.289997,0.706977,0.00302632,0,0.251584,0.00114825,0.0249045,0.0013601
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength3",0.1002,0,0.100217,0.25,0.448638,0.43497,1,1,0.593731,0.0894583,,,0,,,,,0.33486,0.00603897,0.06082,0.118043,9.92097,9.89175,19.8127,0.187279,9.92097,9.89175,0.187279,0.0970489,0.125593,0.222642,0.0775169,0.148594,0,0.187279,0,0,,0.351485,0.0226648,0.0332516,0.116395,0,1.22897E-05,0.448638,0.43497,0.551362,0.0136684,0,0.33486,0.00603897,0.0536403,0.0071793
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength4",0.09,0,0.0900083,0.35,0.623459,0.574664,1,1,0.622685,0.118713,,,0,,,,,0.360953,0.0237978,0.115603,0.235625,9.95477,9.76147,19.7162,0.283762,9.95477,9.76147,0.283762,0.193566,0.238945,0.43251,0.217711,0.304774,0,0.283762,0,0,,0.398108,0.0609525,0.0743095,0.228605,0,2.43395E-05,0.623459,0.574664,0.376541,0.0487955,0,0.360953,0.0237978,0.0883644,0.0272391
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength5",0.0837,0,0.0836696,0.45,0.782285,0.648564,1,1,0.66542,0.15592,,,0,,,,,0.29569,0.0667335,0.17019,0.404463,10.1138,9.51838,19.6322,0.367799,10.1138,9.51838,0.367799,0.329493,0.354483,0.683976,0.424626,0.472742,0,0.367799,0,0,,0.353665,0.124709,0.11595,0.400016,0,4.07355E-05,0.782285,0.648564,0.217715,0.133722,0,0.29569,0.0667335,0.101355,0.0688358
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength6",0.0837,0,0.0836692,0.55,0.895748,0.614493,1,1,0.72143,0.196025,,,0,,,,,0.175681,0.129901,0.186618,0.595537,10.3865,9.21901,19.6055,0.394493,10.3865,9.21901,0.394493,0.409618,0.368094,0.777712,0.529477,0.476032,0,0.394493,0,0,,0.236828,0.191048,0.122294,0.599984,0,3.58542E-05,0.895748,0.614493,0.104252,0.281255,0,0.175681,0.129901,0.0754803,0.111138
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength7",0.09,0,0.0900068,0.65,0.958851,0.490707,1,1,0.784023,0.233701,,,0,,,,,0.0745305,0.177429,0.1514,0.764375,10.641,9.00526,19.6463,0.353694,10.641,9.00526,0.353694,0.360112,0.276895,0.637006,0.434907,0.297483,0,0.353694,0,0,,0.118204,0.221103,0.0873478,0.771395,0,-8.00279E-06,0.958851,0.490707,0.0411493,0.468143,0,0.0745305,0.177429,0.0356737,0.115727
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength8",0.1002,0,0.100213,0.75,0.986433,0.337973,1,1,0.84205,0.265603,,,0,,,,,0.0230191,0.177736,0.093423,0.881957,10.7833,8.93395,19.7173,0.282742,10.7833,8.93395,0.282742,0.237908,0.191474,0.429382,0.261551,0.1285,0,0.282742,0,0,,0.0449166,0.199633,0.043795,0.883605,0,-6.53715E-05,0.986433,0.337973,0.0135671,0.64846,0,0.0230191,0.177736,0.011028,0.0823954
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength9",0.1102,0,0.110233,0.85,0.996163,0.207317,1,1,0.886619,0.29067,,,0,,,,,0.00542219,0.139361,0.046164,0.948215,10.8348,8.94313,19.7779,0.22207,10.8348,8.94313,0.22207,0.128989,0.156065,0.285054,0.128846,0.0514586,0,0.22207,0,0,,0.0136067,0.147546,0.016369,0.944687,0,-9.99377E-05,0.996163,0.207317,0.00383734,0.788846,0,0.00542219,0.139361,0.00239061,0.0437737
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1 Risk Neutral Timing 0.25","0","2","Liability Strength10",0.1159,0,0.115867,0.95,0.999039,0.116883,1,1,0.915707,0.309339,,,0,,,,,0.00103245,0.0916017,0.019364,0.979584,10.8477,8.96744,19.8152,0.184816,10.8477,8.96744,0.184816,0.0621253,0.148395,0.21052,0.0565465,0.0286878,0,0.184816,0,0,,0.00347446,0.0940437,0.00488401,0.974635,0,-0.000104755,0.999039,0.116883,0.000961492,0.882156,0,0.00103245,0.0916017,0.00039535,0.0189691
