"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","All",1,0,1,0.499999,0.217007,0.0535563,1,1,0.475092,0.39997,,,0.028106,,,,,0.00905646,0.00439127,0.006546,0.499167,10.0517,9.7781,19.8298,0.170193,999.937,999.183,0.170193,0.118019,0.473646,0.591665,0.137387,0.474266,0,0.170193,0,0.028106,0.42739,0.0117846,0.00711941,0.00545628,0.499999,0,-5.093E-05,0.217007,0.0535563,0.782993,0.16345,0.028106,0.00905646,0.00439127,0.00327861,0.0032677
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","DisputeArises",1,0,1,0.499999,0.217007,0.0535563,1,1,0.475092,0.39997,,,0.028106,,,,,0.00905646,0.00439127,0.006546,0.499167,10.0517,9.7781,19.8298,0.170193,999.937,999.183,0.170193,0.118019,0.473646,0.591665,0.137387,0.474266,0,0.170193,0,0.028106,0.42739,0.0117846,0.00711941,0.00545628,0.499999,0,-5.093E-05,0.217007,0.0535563,0.782993,0.16345,0.028106,0.00905646,0.00439127,0.00327861,0.0032677
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","PFiles",0.217,0,0.217007,0.499999,1,0.246796,1,1,0.475092,0.39997,,,0.129517,,,,,0.0417336,0.0202357,0.030167,0.499167,10.2383,8.97746,19.2157,0.784277,999.708,996.236,0.784277,0.543849,0.378562,0.922411,0.633099,0.381419,0,0.784277,0,0.129517,0.42739,0.0543053,0.0328074,0.0251434,0.499999,0,-5.093E-05,1,0.246796,0,0.753204,0.129517,0.0417336,0.0202357,0.0151084,0.0150581
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","DAnswers",0.0536,0,0.0535563,0.500566,1,1,1,1,0.475092,0.39997,,,0.524793,,,,,0.169101,0.0819935,0.122233,0.499167,9.74466,8.90867,18.6533,1.34668,998.502,988.388,1.34668,0.676969,0.618749,1.29572,1.0386,0.996388,0,1.34668,0,0.524793,0.42739,0.220041,0.132933,0.101879,0.500701,0,-0.0206724,1,1,0,0,0.524793,0.169101,0.0819935,0.061218,0.0610145
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","Litigated",0.0536,0,0.0535563,0.500566,1,1,1,1,0.475092,0.39997,,,0.524793,,,,,0.169101,0.0819935,0.122233,0.499167,9.74466,8.90867,18.6533,1.34668,998.502,988.388,1.34668,0.676969,0.618749,1.29572,1.0386,0.996388,0,1.34668,0,0.524793,0.42739,0.220041,0.132933,0.101879,0.500701,0,-0.0206724,1,1,0,0,0.524793,0.169101,0.0819935,0.061218,0.0610145
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","Not Litigated",0.9464,0,0.946444,0.499967,0.172699,0,1,1,,,,,0,,,,,0,0,0,,10.0691,9.8273,19.8964,0.10362,1000.02,999.794,0.10362,0.0863896,0.465435,0.551825,0.0863896,0.444721,0,0.10362,0,0,,0,0,0,0.499959,0,0.00111597,0.172699,0,0.827301,0.172699,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","Settles",0.0281,0,0.028106,0.502563,1,1,1,1,0.32217,0.532611,,,1,,,,,0,0,0,,9.82739,8.97261,18.8,1.2,999.905,998.622,1.2,0.552699,0.589866,1.14256,0.553052,0.708799,0,1.2,0,1,0.42739,0,0,0,0.503172,0,-0.0944224,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","Tried",0.0065,0,0.00654633,0.495567,1,1,1,1,0.625908,0.178708,,,0,,,,,0,0,1,0.499167,9.29717,8.30283,17.6,2.4,988.82,916.475,2.4,1.42992,0.772712,2.20263,4.22034,2.62722,0,2.4,0,0,,0,0,0,0.494515,0,0.188291,1,1,0,0,0,0,0,0.500833,0.499167
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.3283","0.9968","67","PWins",0.0033,0,0.00326771,0.528597,1,1,1,1,0.626004,0.178964,,,0,,,,,0,0,1,1,11,6.6,17.6,2.4,1000.16,832.672,2.4,2.86462,0,2.86462,8.45477,0,0,2.4,0,0,,0,0,0,0.535385,0,0.178292,1,1,0,0,0,0,0,0,1
