"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","All",1,0,1,0.499992,0.73216,0.444656,1,1,0.570983,0.36045,,,0.232472,,,,,0.0990999,0.106378,0.006706,0.48209,10.3909,9.4306,19.8215,0.178534,1000,999.901,0.178534,0.160905,0.18077,0.341674,0.113184,0.11826,0,0.178534,0,0.232472,0.45,0.0990999,0.106378,0,0.499991,0,-1.85688E-05,0.73216,0.444656,0.26784,0.287504,0.232472,0.0990999,0.106378,0.00347315,0.0032329
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","DisputeArises",1,0,1,0.499992,0.73216,0.444656,1,1,0.570983,0.36045,,,0.232472,,,,,0.0990999,0.106378,0.006706,0.48209,10.3909,9.4306,19.8215,0.178534,1000,999.901,0.178534,0.160905,0.18077,0.341674,0.113184,0.11826,0,0.178534,0,0.232472,0.45,0.0990999,0.106378,0,0.499991,0,-1.85688E-05,0.73216,0.444656,0.26784,0.287504,0.232472,0.0990999,0.106378,0.00347315,0.0032329
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","PFiles",0.7322,0,0.73216,0.611582,1,0.607321,1,1,0.570983,0.36045,,,0.317516,,,,,0.135353,0.145293,0.009159,0.48209,10.5338,9.22231,19.7562,0.243846,1000,999.865,0.243846,0.219767,0.201647,0.421414,0.154589,0.11627,0,0.243846,0,0.317516,0.45,0.135353,0.145293,0,0.637646,0,0.446543,1,0.607321,0,0.392679,0.317516,0.135353,0.145293,0.0047437,0.0044156
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","DAnswers",0.4447,0,0.444656,0.484601,1,1,1,1,0.570983,0.36045,,,0.522814,,,,,0.222869,0.239236,0.015082,0.48209,10.3294,9.36605,19.6955,0.304524,1000,999.895,0.304524,0.285045,0.246564,0.531609,0.177724,0.178628,0,0.304524,0,0.522814,0.45,0.222869,0.239236,0,0.480175,0,1.40198,1,1,0,0,0.522814,0.222869,0.239236,0.00781087,0.0072707
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","Litigated",0.4447,0,0.444656,0.484601,1,1,1,1,0.570983,0.36045,,,0.522814,,,,,0.222869,0.239236,0.015082,0.48209,10.3294,9.36605,19.6955,0.304524,1000,999.895,0.304524,0.285045,0.246564,0.531609,0.177724,0.178628,0,0.304524,0,0.522814,0.45,0.222869,0.239236,0,0.480175,0,1.40198,1,1,0,0,0.522814,0.222869,0.239236,0.00781087,0.0072707
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","Not Litigated",0.5553,0,0.555344,0.512316,0.517705,0,1,1,,,,,0,,,,,0,0,0,,10.44,9.4823,19.9223,0.0776557,1000,999.907,0.0776557,0.0615072,0.128089,0.189596,0.0615072,0.0699236,0,0.0776557,0,0,,0,0,0,0.515857,0,-1.12258,0.517705,0,0.482295,0.517705,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","Settles",0.2325,0,0.232472,0.474472,1,1,1,1,0.45,0.45,,,1,,,,,0,0,0,,10.3,9.4,19.7,0.3,1000,999.966,0.3,0.32117,0.325301,0.646472,0.192702,0.227711,0,0.3,0,1,0.45,0,0,0,0.464716,0,0.0600877,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","Tried",0.0067,0,0.00670609,0.48785,1,1,1,1,0.916036,0.0865459,,,0,,,,,0,0,1,0.48209,10.1767,9.22328,19.4,0.6,999.993,999.466,0.6,0.447701,0.306172,0.753873,0.447342,0.385054,0,0.6,0,0,,0,0,0,0.481939,0,6.22535,1,1,0,0,0,0,0,0.51791,0.48209
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","PWins",0.0032,0,0.00323294,0.582943,1,1,1,1,0.919864,0.0921034,,,0,,,,,0,0,1,1,10.85,8.55,19.4,0.6,1000,998.895,0.6,0.823498,0.0939753,0.917473,0.912146,0.0140963,0,0.6,0,0,,0,0,0,0.626502,0,6.21587,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0.5 Highly Risk Averse","0","3","DWins",0.0035,0,0.00347315,0.399335,1,1,1,1,0.912472,0.0813727,,,0,,,,,0,0,1,0,9.55,9.85,19.4,0.6,999.983,999.997,0.6,0.0978938,0.503693,0.601587,0.0146841,0.730355,0,0.6,0,0,,0,0,0,0.347375,0,6.23417,1,1,0,0,0,0,0,1,0
