Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.775,0.575,0.525,0.475,0.375,0.325,0.275,0.2749999999999999,0.22499999999999998,0.17499999999999993,0.125,0.07500000000000001,0.025000000000000022,0.02499999999999991,0,0
Settles,False Negatives,Probabilities,1.2281944433132848E-16,2.7377252151610503E-11,2.2834790320892015E-09,3.295487093075825E-13,1.456163783381257E-07,1.073801768591877E-05,5.677306909440209E-05,8.012347565986873E-05,2.134509645532064E-08,0.1995928880155324,0.0013080278435128499,0.006663536051740564,0.007865110111460922,0.006681911567889508,0,0.315517292599763
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,0.925,0.675,0.42500000000000004,0.17500000000000004,0.17500000000000002,0,0
P Wins,False Negatives,Probabilities,6.570726254266532E-10,1.3533486258802521E-05,0.003673936170497503,0.03781465779679708,0.03494043665771738,0,0.38578086520665694
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.975,0.975,0.875,0.875,0.7749999999999999,0.7749999999999999,0.725,0.6749999999999999,0.6749999999999999,0.625,0.575,0.575,0.5249999999999999,0.475,0.42499999999999993,0.375,0.375,0.32499999999999996,0.2749999999999999,0.22499999999999998,0.17499999999999993,0.125,0.07499999999999996,0.02499999999999991,0
Settles,False Positives,Probabilities,0,2.0349080015332323E-08,0,1.7103853275548187E-08,0,8.022089168208571E-05,0.00013541256134788474,0,1.3886020989668098E-08,6.754391799183425E-05,0,0.009413508288218752,0.007922092849644291,0.023788151671827972,1.068731479842486E-05,0,0.04724592309557103,0.03537525676497752,0.02997817079878245,0.16148916390221182,1.1109203754581446E-05,0.01454702167935043,0.006663536051740564,0.0013080278435128499,0.19974069185063334
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.375,1.375,1.125,1.125,0.875,0.875,0.625,0.625,0.375,0.375,0.125,0
P Wins,False Positives,Probabilities,0,3.0715792450125434E-07,0,0.00015079420183228176,0,0.010839282676207053,0,0.11873830154184316,0,0.2560521796288497,0.07275509445451445,0.00368747031382893
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0,0.04849316825,0,0.05146303915,0,0.43782036262499996
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Wins,Total Expenditures,Probabilities,0,0.46222342997500016
