"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","All",1,0,1,0.499994,0.85551,0.597755,1,1,0.810311,0.05,,,0.0290841,,,,,0,0,0.568671,0.454365,10.4069,9.39882,10.4069,9.39882,0.194296,0.280057,0.242479,0.522536,0.271248,0.256872,0,0,0.0290841,0.05,0,0,0,0.499997,0,-5.78708E-05,0.85551,0.597755,0.14449,0.257755,0.0290841,0,0,0.310287,0.258384
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","DisputeArises",1,0,1,0.499994,0.85551,0.597755,1,1,0.810311,0.05,,,0.0290841,,,,,0,0,0.568671,0.454365,10.4069,9.39882,10.4069,9.39882,0.194296,0.280057,0.242479,0.522536,0.271248,0.256872,0,0,0.0290841,0.05,0,0,0,0.499997,0,-5.78708E-05,0.85551,0.597755,0.14449,0.257755,0.0290841,0,0,0.310287,0.258384
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","PFiles",0.8555,0,0.85551,0.553111,1,0.698712,1,1,0.810311,0.05,,,0.0339962,,,,,0,0,0.664716,0.454365,10.4756,9.29728,10.4756,9.29728,0.227111,0.327357,0.224752,0.552109,0.31706,0.241576,0,0,0.0339962,0.05,0,0,0,0.525763,0,0.281008,1,0.698712,0,0.301288,0.0339962,0,0,0.362692,0.302024
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","DAnswers",0.5978,0,0.597755,0.452559,1,1,1,1,0.810311,0.05,,,0.0486555,,,,,0,0,0.951345,0.454365,10.2818,9.42547,10.2818,9.42547,0.292702,0.312928,0.300995,0.613923,0.298192,0.344194,0,0,0.0486555,0.05,0,0,0,0.476857,0,0.943166,1,1,0,0,0.0486555,0,0,0.519087,0.432258
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","Litigated",0.5978,0,0.597755,0.452559,1,1,1,1,0.810311,0.05,,,0.0486555,,,,,0,0,0.951345,0.454365,10.2818,9.42547,10.2818,9.42547,0.292702,0.312928,0.300995,0.613923,0.298192,0.344194,0,0,0.0486555,0.05,0,0,0,0.476857,0,0.943166,1,1,0,0,0.0486555,0,0,0.519087,0.432258
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","Not Litigated",0.4022,0,0.402245,0.570485,0.640791,0,1,1,,,,,0,,,,,0,0,0,,10.5927,9.35921,10.5927,9.35921,0.0480593,0.231209,0.155522,0.386731,0.231209,0.127107,0,0,0,,0,0,0,0.534385,0,-1.40173,0.640791,0,0.359209,0.640791,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","Settles",0.0291,0,0.0290841,0.203104,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.975,9.875,9.975,9.875,0.15,0.0805452,0.364529,0.445074,0.0100682,0.373642,0,0,1,0.05,0,0,0,0.355638,0,-1.14901,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","Tried",0.5687,0,0.568671,0.465317,1,1,1,1,0.849196,0.05,,,0,,,,,0,0,1,0.454365,10.2975,9.40248,10.2975,9.40248,0.3,0.324813,0.297745,0.622559,0.312927,0.342688,0,0,0,,0,0,0,0.483056,0,1.05017,1,1,0,0,0,0,0,0.545635,0.454365
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","PWins",0.2584,0,0.258384,0.627584,1,1,1,1,0.886698,0.05,,,0,,,,,0,0,1,1,10.925,8.775,10.925,8.775,0.3,0.662344,0.0421992,0.704543,0.684774,0.00316494,0,0,0,,0,0,0,0.562656,0,1.14885,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","DWins",0.3103,0,0.310287,0.330194,1,1,1,1,0.817968,0.05,,,0,,,,,0,0,1,0,9.775,9.925,9.775,9.925,0.3,0.0437421,0.510546,0.554288,0.00328066,0.625418,0,0,0,,0,0,0,0.416772,0,0.967997,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","Rounds1",0.5978,0,0.597755,0.452559,1,1,1,1,0.810311,0.05,,,0.0486555,,,,,0,0,0.951345,0.454365,10.2818,9.42547,10.2818,9.42547,0.292702,0.312928,0.300995,0.613923,0.298192,0.344194,0,0,0.0486555,0.05,0,0,0,0.476857,0,0.943166,1,1,0,0,0.0486555,0,0,0.519087,0.432258
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Risk Neutral Case Strength Noise 0.7","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
