Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.001382395290476227,0.24471760470952394
D Doesn't Answer,False Negatives,Values,0.07499999999999996,0
D Doesn't Answer,False Negatives,Probabilities,0.3580245762141141,0.004339590616005031
Settles,False Negatives,Values,1.025,0.575,0.125,0
Settles,False Negatives,Probabilities,0.0040212525119735784,0.0005317728697312781,0.023299101039327853,0.15149029500023184
P Abandons,False Negatives,Values,1.075,0
P Abandons,False Negatives,Probabilities,0.0035242900788880543,0.04393447008765476
D Defaults,False Negatives,Values,0.07499999999999996,0
D Defaults,False Negatives,Probabilities,0.0785747259447783,0.007077977004868635
P Loses,False Negatives,Values,1.375,0
P Loses,False Negatives,Probabilities,0.0044335360415671075,0.04255571334404297
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.005874739005206124,0.02621796024161048
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.24471760470952394,0.001382395290476227
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.004339590616005031,0.3580245762141141
Settles,False Positives,Values,1.025,0.575,0.125,0.02499999999999991,0
Settles,False Positives,Probabilities,0.0011203793348597488,0.0009044385726638931,0.14946547709270802,0.023299101039327853,0.004553025381704857
P Abandons,False Positives,Values,0.075,0
P Abandons,False Positives,Probabilities,0.04393447008765476,0.0035242900788880543
D Defaults,False Positives,Values,1.075,0.07499999999999996
D Defaults,False Positives,Probabilities,0.007077977004868635,0.0785747259447783
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.04255571334404297,0.0044335360415671075
P Wins,False Positives,Values,1.375,0.375
P Wins,False Positives,Probabilities,0.005874739005206124,0.02621796024161048
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.24471760470952394,0.001382395290476227
D Doesn't Answer,Total Expenditures,Values,0.07499999999999996,0.07499999999999996
D Doesn't Answer,Total Expenditures,Probabilities,0.004339590616005031,0.3580245762141141
Settles,Total Expenditures,Values,0.15,0.15,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0.14946547709270802,0.0040212525119735784,0.0009044385726638931,0.0005317728697312781,0.0011203793348597488,0.023299101039327853
P Abandons,Total Expenditures,Values,0.15,0.15
P Abandons,Total Expenditures,Probabilities,0.04393447008765476,0.0035242900788880543
D Defaults,Total Expenditures,Values,0.1499999999999999,0.1499999999999999
D Defaults,Total Expenditures,Probabilities,0.007077977004868635,0.0785747259447783
P Loses,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Loses,Total Expenditures,Probabilities,0.04255571334404297,0.0044335360415671075
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Wins,Total Expenditures,Probabilities,0.005874739005206124,0.02621796024161048
