"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","All",1,0,1,0.500008,0.87916,0.658196,1,1,0.454758,0.41205,,,0.532235,,,,,0.0524758,0.0524749,0.017932,0.500007,10.4398,9.44225,1000.07,999.358,0.117991,0.0797517,0.0702566,0.150008,0.0269399,0.0245787,0,0,0.532235,0.419178,0.0540151,0.0540142,0.00307859,0.50001,0,3.61966E-05,0.87916,0.658196,0.12084,0.220964,0.532235,0.0524758,0.0524749,0.00896569,0.008966
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","DisputeArises",1,0,1,0.500008,0.87916,0.658196,1,1,0.454758,0.41205,,,0.532235,,,,,0.0524758,0.0524749,0.017932,0.500007,10.4398,9.44225,1000.07,999.358,0.117991,0.0797517,0.0702566,0.150008,0.0269399,0.0245787,0,0,0.532235,0.419178,0.0540151,0.0540142,0.00307859,0.50001,0,3.61966E-05,0.87916,0.658196,0.12084,0.220964,0.532235,0.0524758,0.0524749,0.00896569,0.008966
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PFiles",0.8792,0,0.87916,0.554193,1,0.748665,1,1,0.454758,0.41205,,,0.605391,,,,,0.0596885,0.0596876,0.020396,0.500007,10.5002,9.36558,1000.08,999.269,0.134209,0.0907136,0.0795667,0.17028,0.0306428,0.0276105,0,0,0.605391,0.419178,0.0614394,0.0614385,0.00350174,0.568389,0,0.221487,1,0.748665,0,0.251335,0.605391,0.0596885,0.0596876,0.010198,0.0101983
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","DAnswers",0.6582,0,0.658196,0.442857,1,1,1,1,0.454758,0.41205,,,0.808627,,,,,0.0797266,0.0797254,0.027244,0.500007,10.3576,9.48831,1000.06,999.424,0.154087,0.119535,0.0812223,0.200757,0.0392974,0.0350004,0,0,0.808627,0.419178,0.0820653,0.082064,0.00467732,0.425125,0,0.70046,1,1,0,0,0.808627,0.0797266,0.0797254,0.0136216,0.013622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Litigated",0.6582,0,0.658196,0.442857,1,1,1,1,0.454758,0.41205,,,0.808627,,,,,0.0797266,0.0797254,0.027244,0.500007,10.3576,9.48831,1000.06,999.424,0.154087,0.119535,0.0812223,0.200757,0.0392974,0.0350004,0,0,0.808627,0.419178,0.0820653,0.082064,0.00467732,0.425125,0,0.70046,1,1,0,0,0.808627,0.0797266,0.0797254,0.0136216,0.013622
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Not Litigated",0.3418,0,0.341804,0.61006,0.646464,0,1,1,,,,,0,,,,,0,0,0,,10.598,9.35354,1000.1,999.229,0.0484848,0.0031437,0.0491404,0.0522841,0.00314368,0.00451011,0,0,0,,0,0,0,0.644212,0,-1.34874,0.646464,0,0.353536,0.646464,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Settles",0.5322,0,0.532235,0.428891,1,1,1,1,0.382372,0.455983,,,1,,,,,0,0,0,,10.3442,9.50582,1000.06,999.488,0.15,0.115722,0.0809318,0.196654,0.030754,0.0279599,0,0,1,0.419178,0,0,0,0.406634,0,0.147334,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Tried",0.0179,0,0.0179316,0.500005,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.500007,10.35,9.34999,999.948,998.422,0.3,0.302003,0.111653,0.413657,0.247552,0.161898,0,0,0,,0,0,0,0.500009,0,4.7796,1,1,0,0,0,0,0,0.499993,0.500007
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PWins",0.009,0,0.00896595,0.701904,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,11.15,8.55,1000.17,996.796,0.3,0.603998,0,0.603998,0.495097,0,0,0,0,,0,0,0,0.846002,0,4.77959,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","DWins",0.009,0,0.00896569,0.2981,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.55,10.15,999.728,1000.05,0.3,0,0.22331,0.22331,0,0.3238,0,0,0,,0,0,0,0.154007,0,4.77962,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Abandoned",0.108,0,0.108029,0.502179,1,1,1,1,0.729181,0.255698,,,0,,,,,0.485755,0.485747,0,,10.425,9.425,1000.06,999.277,0.15,0.108031,0.0776022,0.185633,0.0468207,0.048624,0,0,0,,0.500004,0.499996,0.0284978,0.503797,0,2.74849,1,1,0,0,0,0.485755,0.485747,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Rounds1",0.6551,0,0.655118,0.442229,1,1,1,1,0.452431,0.411872,,,0.812427,,,,,0.0801013,0.0801,0.027372,0.500007,10.3573,9.48861,1000.06,999.425,0.154106,0.118994,0.0798929,0.198887,0.038473,0.033437,0,0,0.812427,0.419178,0.0801013,0.0801,0,0.424147,0,0.701611,1,1,0,0,0.812427,0.0801013,0.0801,0.0136856,0.013686
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Truly Liable",0.5,0,0.50001,0.856551,0.999391,0.55962,1,1,0.857581,0.792064,,,0.432841,,,,,0.00665323,0.0982952,0.017932,0.845998,10.8618,9.01862,1000.15,998.8,0.119616,0.0231174,0.14051,0.163628,0.00385514,0.0491565,0,0,0.432841,0.875971,0.00860274,0.100245,0.00389902,1,0,6.71708E-05,0.999391,0.55962,0.000609379,0.43977,0.432841,0.00665323,0.0982952,0.00276151,0.0151701
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Truly Not Liable",0.5,0,0.49999,0.143451,0.758925,0.756776,1,1,0.156867,0.131027,,,0.631633,,,,,0.0983,0.00665289,0.017932,0.154003,10.0177,9.86589,999.999,999.915,0.116367,0.136388,0,0.136388,0.0500256,0,0,0,0.631633,0.106137,0.0994291,0.00778196,0.00225813,0,0,5.22117E-06,0.758925,0.756776,0.241075,0.00214909,0.631633,0.0983,0.00665289,0.0151701,0.0027615
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","AllCount",2720,0,2720,0.500008,2391.32,1790.29,2720,2720,0.454758,0.41205,,,1447.68,,,,,142.734,142.732,48.7741,320.005,10.4398,9.44225,1000.07,999.358,0.117991,0.0797517,0.0702566,0.150008,0.0269399,0.0245787,0,0,1447.68,0.419178,146.921,146.919,8.37377,1360.03,0,3.61966E-05,2391.32,1790.29,328.685,601.022,1447.68,142.734,142.732,24.3867,24.3874
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength1",0.2161,0,0.216141,0.05,0.670262,0.670181,1,1,0.0967611,0.0791468,,,0.60718,,,,,0.0577926,0.000308131,0.004642,0.0204164,9.98946,9.90931,999.994,999.959,0.10123,0.0913748,6.0787E-7,0.0913754,0.0160244,6.16897E-07,0,0,0.60718,0.0672024,0.057922,0.000437563,0.000258864,6.01522E-07,0,-7.90144E-07,0.670262,0.670181,0.329738,8.0505E-05,0.60718,0.0577926,0.000308131,0.0045474,9.4777E-5
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength2",0.1573,0,0.157305,0.15,0.774143,0.773673,1,1,0.137076,0.112028,,,0.652644,,,,,0.104309,0.00190782,0.013635,0.0517848,10.0001,9.88174,999.996,999.939,0.118131,0.120196,1.455E-05,0.120211,0.0304842,1.47501E-05,0,0,0.652644,0.0907164,0.104898,0.0024963,0.00117697,1.45507E-05,0,4.93916E-06,0.774143,0.773673,0.225857,0.000469302,0.652644,0.104309,0.00190782,0.0129287,0.0007061
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength3",0.0833,0,0.0833388,0.25,0.864716,0.862384,1,1,0.204511,0.17158,,,0.659759,,,,,0.155787,0.00932478,0.033371,0.118043,10.0361,9.8294,1000,999.886,0.134538,0.174957,0.0003387,0.175296,0.0722085,0.000340972,0,0,0.659759,0.14157,0.157858,0.0113959,0.00414218,0.00035111,0,1.19416E-05,0.864716,0.862384,0.135284,0.0023318,0.659759,0.155787,0.00932478,0.0294322,0.0039393
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength4",0.0324,0,0.032374,0.35,0.93163,0.922113,1,1,0.30644,0.264838,,,0.634612,,,,,0.179459,0.0337506,0.063772,0.235625,10.1295,9.72194,1000.02,999.752,0.148597,0.283063,0.0073261,0.290389,0.178636,0.00722478,0,0,0.634612,0.237441,0.184719,0.0390103,0.0105193,0.00839389,0,1.98276E-05,0.93163,0.922113,0.0683697,0.00951734,0.634612,0.179459,0.0337506,0.0487456,0.0150262
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength5",0.0108,0,0.0108319,0.45,0.971735,0.940634,1,1,0.440566,0.387515,,,0.597697,,,,,0.149278,0.0858023,0.089716,0.404463,10.3073,9.53582,1000.05,999.495,0.156885,0.396439,0.118206,0.514645,0.323538,0.110578,0,0,0.597697,0.384444,0.158348,0.0948722,0.0181398,0.169313,0,3.07704E-05,0.971735,0.940634,0.028265,0.0311015,0.597697,0.149278,0.0858023,0.0534292,0.0362869
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength6",0.0108,0,0.0108319,0.55,0.990612,0.909811,1,1,0.588888,0.521767,,,0.564515,,,,,0.0858091,0.149268,0.089717,0.595537,10.5349,9.30913,1000.09,999.171,0.155989,0.150731,0.393027,0.543758,0.120312,0.326261,0,0,0.564515,0.561566,0.0960602,0.159519,0.0205022,0.830687,0,4.3625E-05,0.990612,0.909811,0.00938807,0.080801,0.564515,0.0858091,0.149268,0.0362872,0.0534297
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Case Strength Noise 0.175","3","Liability Strength7",0.0324,0,0.0323742,0.65,0.997495,0.828627,1,1,0.723674,0.645855,,,0.536463,,,,,0.0337534,0.179449,0.063773,0.764375,10.7247,9.1288,1000.13,998.922,0.146525,0.0494607,0.280267,0.329728,0.0182649,0.181993,0,0,0.536463,0.726041,0.0413473,0.187043,0.0151878,0.991606,0,5.24806E-05,0.997495,0.828627,0.00250507,0.168868,0.536463,0.0337534,0.179449,0.0150266,0.0487468
