"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","All",1,0,1,0.500003,0.587449,0.179533,1,1,0.799127,0.201441,,,0.00383168,,,,,0.00338577,0.00344623,0.168828,0.500003,10.3843,9.45005,19.8343,0.165696,10.3843,9.45005,0.165696,0.147061,0.164542,0.311603,0.18003,0.161448,0,0.165696,0,0.00383168,0.495147,0.00340646,0.00346692,4.13793E-05,0.500004,0,-4.37299E-07,0.587449,0.179533,0.412551,0.407915,0.00383168,0.00338577,0.00344623,0.0844136,0.0844146
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","DisputeArises",1,0,1,0.500003,0.587449,0.179533,1,1,0.799127,0.201441,,,0.00383168,,,,,0.00338577,0.00344623,0.168828,0.500003,10.3843,9.45005,19.8343,0.165696,10.3843,9.45005,0.165696,0.147061,0.164542,0.311603,0.18003,0.161448,0,0.165696,0,0.00383168,0.495147,0.00340646,0.00346692,4.13793E-05,0.500004,0,-4.37299E-07,0.587449,0.179533,0.412551,0.407915,0.00383168,0.00338577,0.00344623,0.0844136,0.0844146
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","PFiles",0.5874,0,0.587449,0.708104,1,0.305615,1,1,0.799127,0.201441,,,0.00652258,,,,,0.00576351,0.00586644,0.287392,0.500003,10.6541,9.06384,19.7179,0.28206,10.6541,9.06384,0.28206,0.250339,0.195615,0.445954,0.306461,0.190349,0,0.28206,0,0.00652258,0.495147,0.00579873,0.00590166,7.0439E-05,0.766664,0,0.0993132,1,0.305615,0,0.694385,0.00652258,0.00576351,0.00586644,0.143695,0.143697
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","DAnswers",0.1795,0,0.179533,0.500001,1,1,1,1,0.799127,0.201441,,,0.0213424,,,,,0.0188587,0.0191955,0.940373,0.500003,10.209,9.20887,19.4179,0.582112,10.209,9.20887,0.582112,0.555634,0.338781,0.894415,0.73927,0.577645,0,0.582112,0,0.0213424,0.495147,0.018974,0.0193107,0.000230483,0.500002,0,0.59732,1,1,0,0,0.0213424,0.0188587,0.0191955,0.470184,0.470189
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","Litigated",0.1795,0,0.179533,0.500001,1,1,1,1,0.799127,0.201441,,,0.0213424,,,,,0.0188587,0.0191955,0.940373,0.500003,10.209,9.20887,19.4179,0.582112,10.209,9.20887,0.582112,0.555634,0.338781,0.894415,0.73927,0.577645,0,0.582112,0,0.0213424,0.495147,0.018974,0.0193107,0.000230483,0.500002,0,0.59732,1,1,0,0,0.0213424,0.0188587,0.0191955,0.470184,0.470189
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","Not Litigated",0.8205,0,0.820467,0.500004,0.497175,0,1,1,,,,,0,,,,,0,0,0,,10.4226,9.50283,19.9254,0.0745762,10.4226,9.50283,0.0745762,0.0576579,0.126415,0.184073,0.0576579,0.0703766,0,0.0745762,0,0,,0,0,0,0.500004,0,-0.130705,0.497175,0,0.502825,0.497175,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","Settles",0.0038,0,0.00383168,0.499672,1,1,1,1,0.474124,0.516171,,,1,,,,,0,0,0,,10.3451,9.35485,19.7,0.3,10.3451,9.35485,0.3,0.316782,0.317286,0.634068,0.22252,0.22802,0,0.3,0,1,0.495147,0,0,0,0.499463,0,0.141106,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","Tried",0.1688,0,0.168828,0.500001,1,1,1,1,0.809849,0.191114,,,0,,,,,0,0,1,0.500003,10.2,9.19999,19.4,0.6,10.2,9.19999,0.6,0.570091,0.341404,0.911495,0.768974,0.597457,0,0.6,0,0,,0,0,0,0.500002,0,0.614781,1,1,0,0,0,0,0,0.499997,0.500003
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Risk Neutral Noise 0.5,0.5","0.001405","0.9984","6","PWins",0.0844,0,0.0844146,0.566962,1,1,1,1,0.827716,0.209163,,,0,,,,,0,0,1,1,11.15,8.25,19.4,0.6,11.15,8.25,0.6,1.14018,0,1.14018,1.53794,0,0,0.6,0,0,,0,0,0,0.609824,0,0.614794,1,1,0,0,0,0,0,0,1
