"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","All",1,0,1,0.499995,0.20955,0.0131011,1,1,0.312975,0.277361,,,0.0112284,,,,,0.00144782,0.000389768,3.519E-5,0.5,10.0745,9.79189,1000.02,999.752,0.133633,0.0781558,0.449768,0.527924,0.0772151,0.420297,0,0,0.0112284,0.3,0.00144782,0.000389768,0,0.499994,0,7.5023E-06,0.20955,0.0131011,0.79045,0.196449,0.0112284,0.00144782,0.000389768,1.75969E-5,1.7597E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","DisputeArises",1,0,1,0.499995,0.20955,0.0131011,1,1,0.312975,0.277361,,,0.0112284,,,,,0.00144782,0.000389768,3.519E-5,0.5,10.0745,9.79189,1000.02,999.752,0.133633,0.0781558,0.449768,0.527924,0.0772151,0.420297,0,0,0.0112284,0.3,0.00144782,0.000389768,0,0.499994,0,7.5023E-06,0.20955,0.0131011,0.79045,0.196449,0.0112284,0.00144782,0.000389768,1.75969E-5,1.7597E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PFiles",0.2096,0,0.20955,0.596878,1,0.0625203,1,1,0.312975,0.277361,,,0.0535831,,,,,0.00690918,0.00186002,0.000168,0.5,10.3554,9.00689,1000.08,998.817,0.637714,0.372969,0.382059,0.755028,0.36848,0.241417,0,0,0.0535831,0.3,0.00690918,0.00186002,0,0.621742,0,0.190016,1,0.0625203,0,0.93748,0.0535831,0.00690918,0.00186002,8.39745E-5,8.3974E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","DAnswers",0.0131,0,0.0131011,0.283115,1,1,1,1,0.312975,0.277361,,,0.857052,,,,,0.110511,0.0297507,0.002686,0.5,9.6866,9.11018,999.815,998.946,1.20322,0.700612,0.273051,0.973662,0.628805,0.358673,0,0,0.857052,0.3,0.110511,0.0297507,0,0.214799,0,1.80804,1,1,0,0,0.857052,0.110511,0.0297507,0.00134316,0.0013432
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","Litigated",0.0131,0,0.0131011,0.283115,1,1,1,1,0.312975,0.277361,,,0.857052,,,,,0.110511,0.0297507,0.002686,0.5,9.6866,9.11018,999.815,998.946,1.20322,0.700612,0.273051,0.973662,0.628805,0.358673,0,0,0.857052,0.3,0.110511,0.0297507,0,0.214799,0,1.80804,1,1,0,0,0.857052,0.110511,0.0297507,0.00134316,0.0013432
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","Not Litigated",0.9869,0,0.986899,0.502874,0.199057,0,1,1,,,,,0,,,,,0,0,0,,10.0796,9.80094,1000.02,999.763,0.119434,0.0698927,0.452114,0.522007,0.0698927,0.421115,0,0,0,,0,0,0,0.50378,0,-0.0239943,0.199057,0,0.800943,0.199057,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","Settles",0.0112,0,0.0112284,0.27706,1,1,1,1,0.3,0.3,,,1,,,,,0,0,0,,9.7,9.1,999.847,999.058,1.2,0.714245,0.268313,0.982558,0.642821,0.348806,0,0,1,0.3,0,0,0,0.206394,0,1.73086,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","Tried",3.5E-5,0,3.51937E-05,0.5,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,0.5,9.3,8.3,996.731,974.65,2.4,1.27419,0.70804,1.98223,2.5864,1.56733,0,0,0,,0,0,0,0.5,0,4,1,1,0,0,0,0,0,0.5,0.5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PWins",1.8E-5,0,1.75969E-05,0.585111,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,1,10.4,7.2,1000.1,949.732,2.4,2.17095,0.377433,2.54838,4.94635,0.22646,0,0,0,,0,0,0,0.629055,0,4,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","DWins",1.8E-5,0,1.75969E-05,0.414889,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,0,8.2,9.4,993.358,999.567,2.4,0.377433,1.03865,1.41608,0.22646,2.90821,0,0,0,,0,0,0,0.370945,0,4,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","Abandoned",0.0018,0,0.00183759,0.315965,1,1,1,1,0.384843,0.142422,,,0,,,,,0.787891,0.212109,0,,9.61211,9.18789,999.681,998.728,1.2,0.606322,0.293671,0.899993,0.505674,0.395814,0,0,0,,0.787891,0.212109,0,0.26069,0,2.23769,1,1,0,0,0,0.787891,0.212109,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","Rounds1",0.0131,0,0.0131011,0.283115,1,1,1,1,0.312975,0.277361,,,0.857052,,,,,0.110511,0.0297507,0.002686,0.5,9.6866,9.11018,999.815,998.946,1.20322,0.700612,0.273051,0.973662,0.628805,0.358673,0,0,0.857052,0.3,0.110511,0.0297507,0,0.214799,0,1.80804,1,1,0,0,0.857052,0.110511,0.0297507,0.00134316,0.0013432
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","5.684E-14","1431","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
