"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","All",1,0,1,0.5,0.3999,0.0138949,1,1,0.16789,0.21202,,,0.0121536,,,,,0.000548214,0.00100325,0.000134,1,10.1491,9.6025,19.7516,0.248437,1000.04,999.526,0.248437,0.055752,0.35094,0.406692,0.0175175,0.178515,0,0.248437,0,0.0121536,0.162165,0.000576316,0.00103135,5.6204E-05,1,0,0,0.3999,0.0138949,0.6001,0.386005,0.0121536,0.000548214,0.00100325,0,0.0001336
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","DisputeArises",1,0,1,0.5,0.3999,0.0138949,1,1,0.16789,0.21202,,,0.0121536,,,,,0.000548214,0.00100325,0.000134,1,10.1491,9.6025,19.7516,0.248437,1000.04,999.526,0.248437,0.055752,0.35094,0.406692,0.0175175,0.178515,0,0.248437,0,0.0121536,0.162165,0.000576316,0.00103135,5.6204E-05,1,0,0,0.3999,0.0138949,0.6001,0.386005,0.0121536,0.000548214,0.00100325,0,0.0001336
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","PFiles",0.3999,0,0.3999,0.5,1,0.034746,1,1,0.16789,0.21202,,,0.0303917,,,,,0.00137088,0.00250875,0.000334,1,10.3727,9.006,19.3788,0.621249,1000.09,998.815,0.621249,0.139415,0.481916,0.621331,0.0438046,0.264488,0,0.621249,0,0.0303917,0.162165,0.00144115,0.00257902,0.000140545,1,0,0,1,0.034746,0,0.965254,0.0303917,0.00137088,0.00250875,0,0.0003342
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","DAnswers",0.0139,0,0.0138949,0.5,1,1,1,1,0.16789,0.21202,,,0.874681,,,,,0.0394542,0.0722024,0.009617,1,9.61573,9.17273,18.7885,1.21154,999.752,998.997,1.21154,0.244782,0.968738,1.21352,0.111436,0.983055,0,1.21154,0,0.874681,0.162165,0.0414767,0.0742249,0.00404493,1,0,0,1,1,0,0,0.874681,0.0394542,0.0722024,0,0.0096174
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","Litigated",0.0139,0,0.0138949,0.5,1,1,1,1,0.16789,0.21202,,,0.874681,,,,,0.0394542,0.0722024,0.009617,1,9.61573,9.17273,18.7885,1.21154,999.752,998.997,1.21154,0.244782,0.968738,1.21352,0.111436,0.983055,0,1.21154,0,0.874681,0.162165,0.0414767,0.0742249,0.00404493,1,0,0,1,1,0,0,0.874681,0.0394542,0.0722024,0,0.0096174
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","Not Litigated",0.9861,0,0.986105,0.5,0.391444,0,1,1,,,,,0,,,,,0,0,0,,10.1566,9.60856,19.7651,0.234866,1000.04,999.533,0.234866,0.0530884,0.342234,0.395323,0.0161941,0.167178,0,0.234866,0,0,,0,0,0,1,0,0,0.391444,0,0.608556,0.391444,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","Settles",0.0122,0,0.0121536,0.5,1,1,1,1,0.111546,0.212784,,,1,,,,,0,0,0,,9.56217,9.23783,18.8,1.2,999.736,999.324,1.2,0.189042,1.01281,1.20186,0.0475494,1.03842,0,1.2,0,1,0.162165,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","Tried",0.0001,0,0.000133633,0.5,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,1,9.36454,8.23546,17.6,2.4,999.377,993.004,2.4,1.18525,1.21477,2.40002,1.45944,1.53033,0,2.4,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse Fee Rule Rule 68 Damages Dispute","0.02703","0.9972","9","PWins",0.0001,0,0.000133633,0.5,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,1,9.36454,8.23546,17.6,2.4,999.377,993.004,2.4,1.18525,1.21477,2.40002,1.45944,1.53033,0,2.4,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
