"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","All",1,0,1,0.5,0.56691,0.073787,1,1,0.303818,0.1,,,0.0411985,,,,,0.0210988,0.00171807,0.003291,0.751583,10.1665,9.4451,19.6116,0.388368,10.1665,9.4451,0.388368,0.0742582,0.313766,0.388024,0.0873824,0.212756,0,0.388368,0,0.0411985,0.1,0.0243391,0.00495829,0.00648045,0.499999,0,2.6764E-06,0.56691,0.073787,0.43309,0.493123,0.0411985,0.0210988,0.00171807,0.00081758,0.0024736
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","DisputeArises",1,0,1,0.5,0.56691,0.073787,1,1,0.303818,0.1,,,0.0411985,,,,,0.0210988,0.00171807,0.003291,0.751583,10.1665,9.4451,19.6116,0.388368,10.1665,9.4451,0.388368,0.0742582,0.313766,0.388024,0.0873824,0.212756,0,0.388368,0,0.0411985,0.1,0.0243391,0.00495829,0.00648045,0.499999,0,2.6764E-06,0.56691,0.073787,0.43309,0.493123,0.0411985,0.0210988,0.00171807,0.00081758,0.0024736
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PFiles",0.5669,0,0.56691,0.760098,1,0.130157,1,1,0.303818,0.1,,,0.0726721,,,,,0.0372173,0.00303058,0.005805,0.751583,10.2937,9.02119,19.3149,0.68506,10.2937,9.02119,0.68506,0.130988,0.526819,0.657807,0.154138,0.348643,0,0.68506,0,0.0726721,0.1,0.0429329,0.00874617,0.0114312,0.855325,0,0.228541,1,0.130157,0,0.869843,0.0726721,0.0372173,0.00303058,0.00144217,0.0043633
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","DAnswers",0.0738,0,0.073787,0.292697,1,1,1,1,0.303818,0.1,,,0.558344,,,,,0.285942,0.0232841,0.044604,0.751583,9.58366,9.16282,18.7465,1.25352,9.58366,9.16282,1.25352,0.714102,0.213119,0.927221,0.891968,0.377968,0,1.25352,0,0.558344,0.1,0.329856,0.0671973,0.0878264,0.18074,0,1.75586,1,1,0,0,0.558344,0.285942,0.0232841,0.0110803,0.0335233
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Litigated",0.0738,0,0.073787,0.292697,1,1,1,1,0.303818,0.1,,,0.558344,,,,,0.285942,0.0232841,0.044604,0.751583,9.58366,9.16282,18.7465,1.25352,9.58366,9.16282,1.25352,0.714102,0.213119,0.927221,0.891968,0.377968,0,1.25352,0,0.558344,0.1,0.329856,0.0671973,0.0878264,0.18074,0,1.75586,1,1,0,0,0.558344,0.285942,0.0232841,0.0110803,0.0335233
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Not Litigated",0.9262,0,0.926213,0.516514,0.532408,0,1,1,,,,,0,,,,,0,0,0,,10.213,9.46759,19.6806,0.319445,10.213,9.46759,0.319445,0.0232848,0.321784,0.345069,0.0232848,0.199595,0,0.319445,0,0,,0,0,0,0.525433,0,-0.139878,0.532408,0,0.467592,0.532408,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Settles",0.0412,0,0.0411985,0.220085,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,18.8,1.2,9.5,9.3,1.2,0.65176,0.103371,0.755131,0.456232,0.155056,0,1.2,0,1,0.1,0,0,0,0.0689138,0,1.48698,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Tried",0.0033,0,0.00329116,0.690238,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.751583,10.7592,6.84082,17.6,2.4,10.7592,6.84082,2.4,2.74825,0.478873,3.22712,10.0894,2.20282,0,2.4,0,0,,0,0,0,0.813138,0,3.18299,1,1,0,0,0,0,0,0.248417,0.751583
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PWins",0.0025,0,0.00247358,0.768188,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,12.2,5.4,17.6,2.4,12.2,5.4,2.4,3.65661,0,3.65661,13.4242,0,0,2.4,0,0,,0,0,0,0.943389,0,3.12174,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","DWins",0.0008,0,0.000817581,0.454398,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,6.4,11.2,17.6,2.4,6.4,11.2,2.4,0,1.9277,1.9277,0,8.86742,0,2.4,0,0,,0,0,0,0.419065,0,3.36832,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Abandoned",0.0293,0,0.0292974,0.350146,1,1,1,1,0.523457,0.1,,,0,,,,,0.720162,0.0586424,0,,9.56924,9.23076,18.8,1.2,9.56924,9.23076,1.2,0.57326,0.337594,0.910854,0.471498,0.486435,0,1.2,0,0,,0.83076,0.16924,0.221196,0.26695,0,1.97364,1,1,0,0,0,0.720162,0.0586424,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Rounds1",0.0673,0,0.0673066,0.282052,1,1,1,1,0.284929,0.1,,,0.612102,,,,,0.313474,0.025526,0.048898,0.751583,9.5532,9.18812,18.7413,1.25868,9.5532,9.18812,1.25868,0.703223,0.197508,0.900731,0.879318,0.366406,0,1.25868,0,0.612102,0.1,0.313474,0.025526,0,0.165296,0,1.77231,1,1,0,0,0.612102,0.313474,0.025526,0.0121471,0.036751
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Truly Liable",0.5,0,0.499999,0.844804,0.969786,0.0266725,1,1,0.540628,0.1,,,0.0056783,,,,,0.00818541,0.00303505,0.005352,0.871974,10.3781,9.01763,19.3957,0.604298,10.3781,9.01763,0.604298,0.019949,0.627533,0.647482,0.0623742,0.425513,0,0.604298,0,0.0056783,0.1,0.0103961,0.00524576,0.00442143,1,0,1.63047E-08,0.969786,0.0266725,0.0302138,0.943114,0.0056783,0.00818541,0.00303505,0.00068524,0.0046671
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Truly Not Liable",0.5,0,0.500001,0.155196,0.164035,0.120901,1,1,0.251574,0.1,,,0.0767187,,,,,0.0340122,0.000401086,0.00123,0.227697,9.95499,9.87257,19.8276,0.172438,9.95499,9.87257,0.172438,0.128567,0,0.128567,0.112391,0,0,0.172438,0,0.0767187,0.1,0.038282,0.00467082,0.00853947,0,0,5.33649E-06,0.164035,0.120901,0.835965,0.0431334,0.0767187,0.0340122,0.000401086,0.00094992,0.0002801
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","AllCount",350,0,350,0.5,198.419,25.8255,350,350,0.303818,0.1,,,14.4195,,,,,7.3846,0.601323,1.15191,30.0633,10.1665,9.4451,19.6116,0.388368,10.1665,9.4451,0.388368,0.0742582,0.313766,0.388024,0.0873824,0.212756,0,0.388368,0,14.4195,0.1,8.51867,1.7354,2.26816,175,0,2.6764E-06,198.419,25.8255,151.581,172.593,14.4195,7.3846,0.601323,0.286153,0.865754
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Liability Strength1",0.3735,0,0.373454,0.1,0.0966128,0.0872786,1,1,0.227818,0.1,,,0.0596886,,,,,0.0231735,4.51799E-05,0.000254,0.0328966,9.95873,9.93063,19.8894,0.11064,9.95873,9.93063,0.11064,0.0696596,6.7447E-6,0.0696663,0.0532274,7.20012E-06,0,0.11064,0,0.0596886,0.1,0.0252321,0.00210379,0.00411722,6.47726E-06,0,3.85116E-06,0.0966128,0.0872786,0.903387,0.00933419,0.0596886,0.0231735,4.51799E-05,0.00024579,8.3606E-6
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Liability Strength2",0.1157,0,0.115714,0.3,0.330459,0.221254,1,1,0.271297,0.1,,,0.130791,,,,,0.0655814,0.00102487,0.003262,0.169806,9.92876,9.7363,19.6651,0.334942,9.92876,9.7363,0.334942,0.266278,0.0027884,0.269066,0.240717,0.00327443,0,0.334942,0,0.130791,0.1,0.0758788,0.0113223,0.0205948,0.0026013,0,1.04422E-05,0.330459,0.221254,0.669541,0.109205,0.130791,0.0655814,0.00102487,0.00270828,0.0005539
"FSA Costs Multiplier 4 Fee Shifting Multiplier 2 Risk Neutral Case Strength Noise 0.175","0","4","Liability Strength3",0.0217,0,0.0216638,0.5,0.693874,0.212408,1,1,0.366832,0.1,,,0.0894916,,,,,0.0716784,0.00585385,0.012923,0.5,10.0949,9.34584,19.4407,0.559277,10.0949,9.34584,0.559277,0.349213,0.456435,0.805648,0.420958,0.525266,0,0.559277,0,0.0894916,0.1,0.0879092,0.0220846,0.0324614,0.5,0,2.39283E-06,0.693874,0.212408,0.306126,0.481466,0.0894916,0.0716784,0.00585385,0.00646146,0.0064615
