"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","All",1,0,1,0.673383,1,1,1,1,0.845176,0.585989,,,0.669555,,,,,0,0,0.330445,0.550082,10.6423,9.15816,10.6423,9.15816,0.199567,0.11204,0.289259,0.401299,0.0723526,0.271597,0,0,0.669555,0.821979,0,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.669555,0,0,0.148673,0.181772
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","DisputeArises",1,0,1,0.673383,1,1,1,1,0.845176,0.585989,,,0.669555,,,,,0,0,0.330445,0.550082,10.6423,9.15816,10.6423,9.15816,0.199567,0.11204,0.289259,0.401299,0.0723526,0.271597,0,0,0.669555,0.821979,0,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.669555,0,0,0.148673,0.181772
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","PFiles",1,0,1,0.673383,1,1,1,1,0.845176,0.585989,,,0.669555,,,,,0,0,0.330445,0.550082,10.6423,9.15816,10.6423,9.15816,0.199567,0.11204,0.289259,0.401299,0.0723526,0.271597,0,0,0.669555,0.821979,0,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.669555,0,0,0.148673,0.181772
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","DAnswers",1,0,1,0.673383,1,1,1,1,0.845176,0.585989,,,0.669555,,,,,0,0,0.330445,0.550082,10.6423,9.15816,10.6423,9.15816,0.199567,0.11204,0.289259,0.401299,0.0723526,0.271597,0,0,0.669555,0.821979,0,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.669555,0,0,0.148673,0.181772
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","Litigated",1,0,1,0.673383,1,1,1,1,0.845176,0.585989,,,0.669555,,,,,0,0,0.330445,0.550082,10.6423,9.15816,10.6423,9.15816,0.199567,0.11204,0.289259,0.401299,0.0723526,0.271597,0,0,0.669555,0.821979,0,0,0,0.900002,0,1.42533E-05,1,1,0,0,0.669555,0,0,0.148673,0.181772
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","Settles",0.6696,0,0.669555,0.741967,1,1,1,1,0.818119,0.825839,,,1,,,,,0,0,0,,10.747,9.10302,10.747,9.10302,0.15,0.0276958,0.201932,0.229628,0.0198879,0.0720149,0,0,1,0.821979,0,0,0,0.931491,0,-0.431153,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","Tried",0.3304,0,0.330445,0.534417,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.550082,10.4301,9.26987,10.4301,9.26987,0.3,0.28294,0.466204,0.749144,0.178658,0.675995,0,0,0,,0,0,0,0.836198,0,0.873655,1,1,0,0,0,0,0,0.449918,0.550082
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Risk Neutral Truly Liable Probability 0.9","8.882000000000001E-16","731","PWins",0.1818,0,0.181772,0.654476,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11.15,8.55,11.15,8.55,0.3,0.51436,0,0.51436,0.324784,0,0,0,0,,0,0,0,0.93564,0,1.02655,1,1,0,0,0,0,0,0,1
