"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","All",1,0,1,0.499999,0.456617,0.021673,1,1,0.374859,0.1,,,0.0103164,,,,,0.00625671,0.000770966,0.002765,0.760587,10.1657,9.54398,19.7097,0.290292,10.1657,9.54398,0.290292,0.0654277,0.350346,0.415773,0.0736459,0.267953,0,0.290292,0,0.0103164,0.1,0.00703874,0.00155299,0.00156405,0.5,0,-3.36759E-06,0.456617,0.021673,0.543383,0.434944,0.0103164,0.00625671,0.000770966,0.00066196,0.002103
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","DisputeArises",1,0,1,0.499999,0.456617,0.021673,1,1,0.374859,0.1,,,0.0103164,,,,,0.00625671,0.000770966,0.002765,0.760587,10.1657,9.54398,19.7097,0.290292,10.1657,9.54398,0.290292,0.0654277,0.350346,0.415773,0.0736459,0.267953,0,0.290292,0,0.0103164,0.1,0.00703874,0.00155299,0.00156405,0.5,0,-3.36759E-06,0.456617,0.021673,0.543383,0.434944,0.0103164,0.00625671,0.000770966,0.00066196,0.002103
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","PFiles",0.4566,0,0.456617,0.779494,1,0.0474643,1,1,0.374859,0.1,,,0.022593,,,,,0.0137023,0.00168843,0.006055,0.760587,10.363,9.0013,19.3643,0.635745,10.363,9.0013,0.635745,0.143288,0.53461,0.677898,0.161286,0.354168,0,0.635745,0,0.022593,0.1,0.015415,0.00340107,0.00342529,0.862355,0,0.0178124,1,0.0474643,0,0.952536,0.022593,0.0137023,0.00168843,0.0014497,0.0046055
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","DAnswers",0.0217,0,0.021673,0.507669,1,1,1,1,0.374859,0.1,,,0.476001,,,,,0.288687,0.0355726,0.127575,0.760587,9.61953,9.02738,18.6469,1.35309,9.61953,9.02738,1.35309,0.606209,0.669918,1.27613,0.985398,1.10568,0,1.35309,0,0.476001,0.1,0.324769,0.0716554,0.0721655,0.512674,0,0.258116,1,1,0,0,0.476001,0.288687,0.0355726,0.030543,0.0970317
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","Litigated",0.0217,0,0.021673,0.507669,1,1,1,1,0.374859,0.1,,,0.476001,,,,,0.288687,0.0355726,0.127575,0.760587,9.61953,9.02738,18.6469,1.35309,9.61953,9.02738,1.35309,0.606209,0.669918,1.27613,0.985398,1.10568,0,1.35309,0,0.476001,0.1,0.324769,0.0716554,0.0721655,0.512674,0,0.258116,1,1,0,0,0.476001,0.288687,0.0355726,0.030543,0.0970317
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","Not Litigated",0.9783,0,0.978327,0.49983,0.44458,0,1,1,,,,,0,,,,,0,0,0,,10.1778,9.55542,19.7333,0.266748,10.1778,9.55542,0.266748,0.0534477,0.343266,0.396714,0.0534477,0.249394,0,0.266748,0,0,,0,0,0,0.499719,0,-0.00572152,0.44458,0,0.55542,0.44458,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","Settles",0.0103,0,0.0103164,0.4887,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,18.8,1.2,9.5,9.3,1.2,0.363071,0.72199,1.08506,0.25415,1.08299,0,1.2,0,1,0.1,0,0,0,0.481327,0,0.106356,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","Tried",0.0028,0,0.00276493,0.604241,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.760587,10.186,7.414,17.6,2.4,10.186,7.414,2.4,2.03344,0.40702,2.44046,5.58758,1.38387,0,2.4,0,0,,0,0,0,0.672265,0,1.04323,1,1,0,0,0,0,0,0.239413,0.760587
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","1.776E-15","1.661E-10","3","PWins",0.0021,0,0.00210297,0.63705,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,11,6.6,17.6,2.4,11,6.6,2.4,2.67352,0,2.67352,7.3464,0,0,2.4,0,0,,0,0,0,0.726482,0,1.03645,1,1,0,0,0,0,0,0,1
