"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","All",1,0,1,0.499999,0.584189,0.0352454,1,1,0.760373,0.1,,,0.00615149,,,,,0,0,0.029094,0.452918,10.3779,9.41878,19.7967,0.203287,10.3779,9.41878,0.203287,0.130124,0.193149,0.323273,0.13765,0.11141,0,0.203287,0,0.00615149,0.1,0,0,0,0.5,0,-3.36759E-06,0.584189,0.0352454,0.415811,0.548943,0.00615149,0,0,0.0159167,0.0131772
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","DisputeArises",1,0,1,0.499999,0.584189,0.0352454,1,1,0.760373,0.1,,,0.00615149,,,,,0,0,0.029094,0.452918,10.3779,9.41878,19.7967,0.203287,10.3779,9.41878,0.203287,0.130124,0.193149,0.323273,0.13765,0.11141,0,0.203287,0,0.00615149,0.1,0,0,0,0.5,0,-3.36759E-06,0.584189,0.0352454,0.415811,0.548943,0.00615149,0,0,0.0159167,0.0131772
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","PFiles",0.5842,0,0.584189,0.71846,1,0.0603322,1,1,0.760373,0.1,,,0.01053,,,,,0,0,0.049802,0.452918,10.6469,9.00509,19.652,0.347981,10.6469,9.00509,0.347981,0.222743,0.257968,0.480711,0.235625,0.118048,0,0.347981,0,0.01053,0.1,0,0,0,0.783227,0,0.0139182,1,0.0603322,0,0.939668,0.01053,0,0,0.0272459,0.0225563
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","DAnswers",0.0352,0,0.0352454,0.48009,1,1,1,1,0.760373,0.1,,,0.174533,,,,,0,0,0.825467,0.452918,9.82036,9.08436,18.9047,1.09528,9.82036,9.08436,1.09528,0.631844,0.521354,1.1532,0.845375,0.830298,0,1.09528,0,0.174533,0.1,0,0,0,0.467097,0,0.269115,1,1,0,0,0.174533,0,0,0.451598,0.373869
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","Litigated",0.0352,0,0.0352454,0.48009,1,1,1,1,0.760373,0.1,,,0.174533,,,,,0,0,0.825467,0.452918,9.82036,9.08436,18.9047,1.09528,9.82036,9.08436,1.09528,0.631844,0.521354,1.1532,0.845375,0.830298,0,1.09528,0,0.174533,0.1,0,0,0,0.467097,0,0.269115,1,1,0,0,0.174533,0,0,0.451598,0.373869
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","Not Litigated",0.9648,0,0.964755,0.500727,0.568998,0,1,1,,,,,0,,,,,0,0,0,,10.3983,9.431,19.8293,0.170699,10.3983,9.431,0.170699,0.111794,0.181159,0.292953,0.111794,0.0851464,0,0.170699,0,0,,0,0,0,0.501202,0,-0.00983507,0.568998,0,0.431002,0.568998,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","Settles",0.0062,0,0.00615149,0.474998,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.8,9.6,19.4,0.6,9.8,9.6,0.6,0.216527,0.55042,0.766946,0.0866107,0.660504,0,0.6,0,1,0.1,0,0,0,0.458683,0,0.235327,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","Tried",0.0291,0,0.0290939,0.481166,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.452918,9.82467,8.97533,18.8,1.2,9.82467,8.97533,1.2,0.719657,0.515208,1.23486,1.00581,0.866199,0,1.2,0,0,,0,0,0,0.468876,0,0.276259,1,1,0,0,0,0,0,0.547082,0.452918
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","0","1","PWins",0.0132,0,0.0131772,0.511124,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,10.7,8.1,18.8,1.2,10.7,8.1,1.2,1.38162,0.155515,1.53713,2.15853,0.0466545,0,1.2,0,0,,0,0,0,0.518383,0,0.198632,1,1,0,0,0,0,0,0,1
