"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","All",1,0,1,0.499999,1,1,1,1,0.505125,0.494876,,,0.961842,,,,,0.0119589,0.0119646,0.014235,0.500021,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,0.961842,0.499999,0.0119589,0.0119646,0,0.5,0,-3.36759E-06,1,1,0,0,0.961842,0.0119589,0.0119646,0.007117,0.0071176
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","DisputeArises",1,0,1,0.499999,1,1,1,1,0.505125,0.494876,,,0.961842,,,,,0.0119589,0.0119646,0.014235,0.500021,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,0.961842,0.499999,0.0119589,0.0119646,0,0.5,0,-3.36759E-06,1,1,0,0,0.961842,0.0119589,0.0119646,0.007117,0.0071176
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PFiles",1,0,1,0.499999,1,1,1,1,0.505125,0.494876,,,0.961842,,,,,0.0119589,0.0119646,0.014235,0.500021,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,0.961842,0.499999,0.0119589,0.0119646,0,0.5,0,-3.36759E-06,1,1,0,0,0.961842,0.0119589,0.0119646,0.007117,0.0071176
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","DAnswers",1,0,1,0.499999,1,1,1,1,0.505125,0.494876,,,0.961842,,,,,0.0119589,0.0119646,0.014235,0.500021,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,0.961842,0.499999,0.0119589,0.0119646,0,0.5,0,-3.36759E-06,1,1,0,0,0.961842,0.0119589,0.0119646,0.007117,0.0071176
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Litigated",1,0,1,0.499999,1,1,1,1,0.505125,0.494876,,,0.961842,,,,,0.0119589,0.0119646,0.014235,0.500021,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,0.961842,0.499999,0.0119589,0.0119646,0,0.5,0,-3.36759E-06,1,1,0,0,0.961842,0.0119589,0.0119646,0.007117,0.0071176
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Settles",0.9618,0,0.961842,0.499999,1,1,1,1,0.496942,0.503056,,,1,,,,,0,0,0,,10.425,9.425,19.85,0.15,1000.08,999.428,0.15,0.15042,0.15042,0.300839,0.0759184,0.0759184,0,0.15,0,1,0.499999,0,0,0,0.499999,0,-0.0167358,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Tried",0.0142,0,0.0142346,0.500008,1,1,1,1,0.730475,0.269605,,,0,,,,,0,0,1,0.500021,10.35,9.34997,19.7,0.3,1000,998.837,0.3,0.362,0.275583,0.637583,0.384192,0.358258,0,0.3,0,0,,0,0,0,0.500014,0,0.443688,1,1,0,0,0,0,0,0.499979,0.500021
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PWins",0.0071,0,0.00711759,0.546008,1,1,1,1,0.767285,0.306419,,,0,,,,,0,0,1,1,11,8.7,19.7,0.3,1000.16,997.675,0.3,0.72397,0,0.72397,0.768352,0,0,0.3,0,0,,0,0,0,0.57603,0,0.443749,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","DWins",0.0071,0,0.007117,0.454005,1,1,1,1,0.693662,0.232789,,,0,,,,,0,0,1,0,9.7,10,19.7,0.3,999.847,1000,0.3,0,0.551188,0.551188,0,0.716545,0,0.3,0,0,,0,0,0,0.423991,0,0.443627,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Abandoned",0.0239,0,0.0239236,0.50001,1,1,1,1,0.700048,0.300048,,,0,,,,,0.499881,0.500119,0,,10.4251,9.42488,19.85,0.15,1000.06,999.277,0.15,0.273116,0.251571,0.524687,0.250718,0.248992,0,0.15,0,0,,0.499881,0.500119,0,0.500017,0,0.408721,1,1,0,0,0,0.499881,0.500119,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Rounds1",1,0,1,0.499999,1,1,1,1,0.505125,0.494876,,,0.961842,,,,,0.0119589,0.0119646,0.014235,0.500021,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,0.961842,0.499999,0.0119589,0.0119646,0,0.5,0,-3.36759E-06,1,1,0,0,0.961842,0.0119589,0.0119646,0.007117,0.0071176
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Truly Liable",0.5,0,0.5,0.716723,1,1,1,1,0.769858,0.759609,,,0.961841,,,,,0.0102426,0.0136818,0.014235,0.576038,10.6908,9.15711,19.8479,0.152135,1000.13,999.066,0.152135,0.0034861,0.309242,0.312729,0.000814951,0.168156,0,0.152135,0,0.961841,0.77416,0.0102426,0.0136818,0,1,0,-1.68407E-06,1,1,0,0,0.961841,0.0102426,0.0136818,0.00603509,0.0081999
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Truly Not Liable",0.5,0,0.5,0.283276,1,1,1,1,0.240393,0.230145,,,0.961843,,,,,0.0136753,0.0102475,0.014234,0.423999,10.1571,9.69075,19.8479,0.152135,1000.03,999.766,0.152135,0.309247,0,0.309247,0.168162,0,0,0.152135,0,0.961843,0.225839,0.0136753,0.0102475,0,0,0,-5.05111E-06,1,1,0,0,0.961843,0.0136753,0.0102475,0.00819891,0.0060353
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","AllCount",414,0,414,0.499999,414,414,414,414,0.505125,0.494876,,,398.203,,,,,4.951,4.95336,5.89312,92.0038,10.4239,9.42393,19.8479,0.152135,1000.08,999.416,0.152135,0.156367,0.154621,0.310988,0.0844884,0.084078,0,0.152135,0,398.203,0.499999,4.951,4.95336,0,207,0,-3.36759E-06,414,414,0,0,398.203,4.951,4.95336,2.94644,2.94668
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Liability Strength1",0.2261,0,0.226108,0.1,1,1,1,1,0.1,0.1,,,1,,,,,6.17306E-10,4.79816E-20,3.88E-10,6.8164E-16,10.025,9.825,19.85,0.15,1000.01,999.922,0.15,0.168006,0.0389666,0.206973,0.029401,0.0379924,0,0.15,0,1,0.1,6.17306E-10,4.79816E-20,0,0.0399657,0,5.61561E-07,1,1,0,0,1,6.17306E-10,4.79816E-20,3.8791E-10,2.644E-25
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 0.25,0.25","0","0","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.10979,0.108409,,,0.977697,,,,,0.0136738,2.41915E-05,0.008605,3.1686E-05,10.0251,9.82357,19.8487,0.151291,1000.01,999.92,0.151291,0.146531,0.165228,0.311759,0.0269416,0.161405,0,0.151291,0,0.977697,0.104383,0.0136738,2.41915E-05,0,0.169489,0,-1.64751E-05,1,1,0,0,0.977697,0.0136738,2.41915E-05,0.00860448,2.7265E-7
