"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","All",1,0,1,0.499995,1,1,1,1,0.377828,0.54588,,,0.955959,,,,,0,0,0.044041,0.290293,10.3766,9.46676,1000.08,999.576,0.156606,0.205364,0.24505,0.450414,0.109887,0.134338,0,0,0.955959,0.466872,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.955959,0,0,0.0312558,0.0127847
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","DisputeArises",1,0,1,0.499995,1,1,1,1,0.377828,0.54588,,,0.955959,,,,,0,0,0.044041,0.290293,10.3766,9.46676,1000.08,999.576,0.156606,0.205364,0.24505,0.450414,0.109887,0.134338,0,0,0.955959,0.466872,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.955959,0,0,0.0312558,0.0127847
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","PFiles",1,0,1,0.499995,1,1,1,1,0.377828,0.54588,,,0.955959,,,,,0,0,0.044041,0.290293,10.3766,9.46676,1000.08,999.576,0.156606,0.205364,0.24505,0.450414,0.109887,0.134338,0,0,0.955959,0.466872,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.955959,0,0,0.0312558,0.0127847
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","DAnswers",1,0,1,0.499995,1,1,1,1,0.377828,0.54588,,,0.955959,,,,,0,0,0.044041,0.290293,10.3766,9.46676,1000.08,999.576,0.156606,0.205364,0.24505,0.450414,0.109887,0.134338,0,0,0.955959,0.466872,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.955959,0,0,0.0312558,0.0127847
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","Litigated",1,0,1,0.499995,1,1,1,1,0.377828,0.54588,,,0.955959,,,,,0,0,0.044041,0.290293,10.3766,9.46676,1000.08,999.576,0.156606,0.205364,0.24505,0.450414,0.109887,0.134338,0,0,0.955959,0.466872,0,0,0,0.499994,0,7.5023E-06,1,1,0,0,0.955959,0,0,0.0312558,0.0127847
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","Settles",0.956,0,0.955959,0.50719,1,1,1,1,0.370386,0.563357,,,1,,,,,0,0,0,,10.3919,9.45813,1000.09,999.592,0.15,0.203727,0.24787,0.451597,0.102425,0.128882,0,0,1,0.466872,0,0,0,0.509578,0,-0.110267,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","Tried",0.044,0,0.0440405,0.343824,1,1,1,1,0.539366,0.166514,,,0,,,,,0,0,1,0.290293,10.0459,9.65407,999.9,999.225,0.3,0.240885,0.183831,0.424716,0.271866,0.252768,0,0,0,,0,0,0,0.291964,0,2.39366,1,1,0,0,0,0,0,0.709707,0.290293
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","2.842E-13","92","PWins",0.0128,0,0.0127847,0.534201,1,1,1,1,0.589474,0.257904,,,0,,,,,0,0,1,1,11.075,8.625,1000.16,997.268,0.3,0.829797,0,0.829797,0.93652,0,0,0,0,,0,0,0,0.545203,0,2.67804,1,1,0,0,0,0,0,0,1
