"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","All",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","DisputeArises",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PFiles",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","DAnswers",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Litigated",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Settles",0.4414,0,0.44136,0.5,1,1,1,1,0.486093,0.510027,,,1,,,,,0,0,0,,10.4231,9.42694,19.85,0.15,1000.08,999.43,0.15,0.0924676,0.0932238,0.185691,0.0172994,0.0176025,0,0.15,0,1,0.49806,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Tried",0.5586,0,0.55864,0.5,1,1,1,1,0.722506,0.263033,,,0,,,,,0,0,1,1,10.3509,9.3491,19.7,0.3,1000.08,999.374,0.3,0.177727,0.177805,0.355532,0.0540339,0.0540794,0,0.3,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PWins",0.5586,0,0.55864,0.5,1,1,1,1,0.722506,0.263033,,,0,,,,,0,0,1,1,10.3509,9.3491,19.7,0.3,1000.08,999.374,0.3,0.177727,0.177805,0.355532,0.0540339,0.0540794,0,0.3,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","DWins",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Rounds1",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Truly Liable",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Truly Not Liable",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","AllCount",2280,0,2280,0.5,2280,2280,2280,2280,0.618163,0.372046,,,1006.3,,,,,0,0,1273.7,2100,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,1006.3,0.49806,0,0,0,2280,0,0,2280,2280,0,0,1006.3,0,0,0,1273.7
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","Liability Strength1",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","PLiabilitySignal1",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","DLiabilitySignal1",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability0",1,0,1,0.5,1,1,1,1,0.618163,0.372046,,,0.44136,,,,,0,0,0.55864,1,10.3827,9.38346,19.7662,0.233796,1000.08,999.398,0.233796,0.140097,0.140474,0.280571,0.0378208,0.03798,0,0.233796,0,0.44136,0.49806,0,0,0,1,0,0,1,1,0,0,0.44136,0,0,0,0.55864
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Reverse 68 Damages Dispute","0.00669","0.9985","4","MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
