"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","All",1,0,1,0.499995,1,1,1,1,0.348318,0.420307,,,0.983787,,,,,0.00331159,0.00550636,0.003162,0.608686,10.0864,9.31168,19.3981,0.601897,1000,999.426,0.601897,0.323394,0.433932,0.757326,0.210907,0.381191,0,0.601897,0,0.983787,0.384054,0.00542826,0.00762303,0.00423334,0.499994,0,7.5023E-06,1,1,0,0,0.983787,0.00331159,0.00550636,0.0012374,0.0019248
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","DisputeArises",1,0,1,0.499995,1,1,1,1,0.348318,0.420307,,,0.983787,,,,,0.00331159,0.00550636,0.003162,0.608686,10.0864,9.31168,19.3981,0.601897,1000,999.426,0.601897,0.323394,0.433932,0.757326,0.210907,0.381191,0,0.601897,0,0.983787,0.384054,0.00542826,0.00762303,0.00423334,0.499994,0,7.5023E-06,1,1,0,0,0.983787,0.00331159,0.00550636,0.0012374,0.0019248
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","PFiles",1,0,1,0.499995,1,1,1,1,0.348318,0.420307,,,0.983787,,,,,0.00331159,0.00550636,0.003162,0.608686,10.0864,9.31168,19.3981,0.601897,1000,999.426,0.601897,0.323394,0.433932,0.757326,0.210907,0.381191,0,0.601897,0,0.983787,0.384054,0.00542826,0.00762303,0.00423334,0.499994,0,7.5023E-06,1,1,0,0,0.983787,0.00331159,0.00550636,0.0012374,0.0019248
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","DAnswers",1,0,1,0.499995,1,1,1,1,0.348318,0.420307,,,0.983787,,,,,0.00331159,0.00550636,0.003162,0.608686,10.0864,9.31168,19.3981,0.601897,1000,999.426,0.601897,0.323394,0.433932,0.757326,0.210907,0.381191,0,0.601897,0,0.983787,0.384054,0.00542826,0.00762303,0.00423334,0.499994,0,7.5023E-06,1,1,0,0,0.983787,0.00331159,0.00550636,0.0012374,0.0019248
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","Litigated",1,0,1,0.499995,1,1,1,1,0.348318,0.420307,,,0.983787,,,,,0.00331159,0.00550636,0.003162,0.608686,10.0864,9.31168,19.3981,0.601897,1000,999.426,0.601897,0.323394,0.433932,0.757326,0.210907,0.381191,0,0.601897,0,0.983787,0.384054,0.00542826,0.00762303,0.00423334,0.499994,0,7.5023E-06,1,1,0,0,0.983787,0.00331159,0.00550636,0.0012374,0.0019248
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","Settles",0.9838,0,0.983787,0.499272,1,1,1,1,0.345818,0.42229,,,1,,,,,0,0,0,,10.0841,9.31595,19.4,0.6,1000,999.445,0.6,0.32049,0.43477,0.75526,0.206714,0.381067,0,0.6,0,1,0.384054,0,0,0,0.498959,0,-0.0450787,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","Tried",0.0032,0,0.00316218,0.575533,1,1,1,1,0.5,0.3,,,0,,,,,0,0,1,0.608686,10.0087,8.79131,18.8,1.2,999.988,997.158,1.2,0.669281,0.536805,1.20609,0.677446,0.597131,0,1.2,0,0,,0,0,0,0.608167,0,3.42541,1,1,0,0,0,0,0,0.391314,0.608686
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 P More Risk Averse","0.04517","0.9989","24","PWins",0.0019,0,0.00192477,0.649997,1,1,1,1,0.5,0.3,,,0,,,,,0,0,1,1,10.4,8.4,18.8,1.2,1000,995.609,1.2,0.883272,0.430037,1.31331,0.983198,0.258022,0,1.2,0,0,,0,0,0,0.716728,0,3.34945,1,1,0,0,0,0,0,0,1
