"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","All",1,0,1,0.673383,0.157228,0.0424773,1,1,0.483954,0.375769,,,0.0208396,,,,,0.00771261,0.0035354,0.006302,0.704357,10.0398,9.83279,19.8726,0.127386,999.867,997.339,0.127386,0.0327353,0.864587,0.897322,0.05823,0.866267,0,0.127386,0,0.0208396,0.409843,0.00975648,0.00557927,0.00408773,0.900002,0,1.42533E-05,0.157228,0.0424773,0.842772,0.114751,0.0208396,0.00771261,0.0035354,0.00186314,0.0044389
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","DisputeArises",1,0,1,0.673383,0.157228,0.0424773,1,1,0.483954,0.375769,,,0.0208396,,,,,0.00771261,0.0035354,0.006302,0.704357,10.0398,9.83279,19.8726,0.127386,999.867,997.339,0.127386,0.0327353,0.864587,0.897322,0.05823,0.866267,0,0.127386,0,0.0208396,0.409843,0.00975648,0.00557927,0.00408773,0.900002,0,1.42533E-05,0.157228,0.0424773,0.842772,0.114751,0.0208396,0.00771261,0.0035354,0.00186314,0.0044389
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","PFiles",0.1572,0,0.157228,0.673383,1,0.270163,1,1,0.483954,0.375769,,,0.132543,,,,,0.0490536,0.0224858,0.040082,0.704357,10.2533,8.93649,19.1898,0.810196,999.153,983.076,0.810196,0.208202,0.674756,0.882958,0.370353,0.685442,0,0.810196,0,0.132543,0.409843,0.0620529,0.0354851,0.0259987,0.900002,0,1.42533E-05,1,0.270163,0,0.729837,0.132543,0.0490536,0.0224858,0.0118499,0.0282319
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","DAnswers",0.0425,0,0.0424773,0.666011,1,1,1,1,0.483954,0.375769,,,0.490605,,,,,0.18157,0.0832304,0.148361,0.704357,9.85705,8.76492,18.622,1.37803,996.588,940.578,1.37803,0.508709,1.03387,1.54258,1.10891,1.65891,0,1.37803,0,0.490605,0.409843,0.229687,0.131347,0.0962331,0.891805,0,0.0346159,1,1,0,0,0.490605,0.18157,0.0832304,0.043862,0.104499
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","Litigated",0.0425,0,0.0424773,0.666011,1,1,1,1,0.483954,0.375769,,,0.490605,,,,,0.18157,0.0832304,0.148361,0.704357,9.85705,8.76492,18.622,1.37803,996.588,940.578,1.37803,0.508709,1.03387,1.54258,1.10891,1.65891,0,1.37803,0,0.490605,0.409843,0.229687,0.131347,0.0962331,0.891805,0,0.0346159,1,1,0,0,0.490605,0.18157,0.0832304,0.043862,0.104499
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","Not Litigated",0.9575,0,0.957523,0.67371,0.119842,0,1,1,,,,,0,,,,,0,0,0,,10.0479,9.88016,19.9281,0.0719049,1000.01,999.857,0.0719049,0.0116202,0.857077,0.868698,0.0116202,0.831104,0,0.0719049,0,0,,0,0,0,0.900366,0,-0.00152074,0.119842,0,0.880158,0.119842,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","Settles",0.0208,0,0.0208396,0.667215,1,1,1,1,0.311412,0.508274,,,1,,,,,0,0,0,,9.80984,8.99016,18.8,1.2,999.894,998.671,1.2,0.173311,1.0672,1.24052,0.128646,1.302,0,1.2,0,1,0.409843,0,0,0,0.896593,0,0.0407612,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","Tried",0.0063,0,0.00630199,0.659934,1,1,1,1,0.622999,0.171537,,,0,,,,,0,0,1,0.704357,10.24,7.35996,17.6,2.4,977.928,608.429,2.4,2.13437,0.773353,2.90772,6.48829,3.09341,0,2.4,0,0,,0,0,0,0.876398,0,0.0568181,1,1,0,0,0,0,0,0.295643,0.704357
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","PWins",0.0044,0,0.00443885,0.78077,1,1,1,1,0.622024,0.171687,,,0,,,,,0,0,1,1,11.6,6,17.6,2.4,1000.18,444.018,2.4,3.03024,0,3.03024,9.21165,0,0,2.4,0,0,,0,0,0,0.969764,0,-0.0118854,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","DWins",0.0019,0,0.00186314,0.372047,1,1,1,1,0.625321,0.17118,,,0,,,,,0,0,1,0,7,10.6,17.6,2.4,924.917,1000.13,2.4,0,2.61583,2.61583,0,10.4633,0,2.4,0,0,,0,0,0,0.653958,0,0.220501,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","Abandoned",0.0153,0,0.0153357,0.666871,1,1,1,1,0.661282,0.279636,,,0,,,,,0.502918,0.230534,0,,9.76381,9.03619,18.8,1.2,999.762,998.127,1.2,0.296439,1.09563,1.39207,0.230394,1.55443,0,1.2,0,0,,0.636192,0.363808,0.266549,0.891631,0,0.0171415,1,1,0,0,0,0.502918,0.230534,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","Rounds1",0.0384,0,0.0383896,0.6647,1,1,1,1,0.457332,0.373579,,,0.542845,,,,,0.200904,0.0920927,0.164159,0.704357,9.85247,8.75054,18.603,1.39699,996.242,934.507,1.39699,0.523222,1.03743,1.56065,1.19548,1.69416,0,1.39699,0,0.542845,0.409843,0.200904,0.0920927,0,0.889924,0,0.0383732,1,1,0,0,0.542845,0.200904,0.0920927,0.0485325,0.115626
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1.5 Moderately Risk Averse Truly Liable Probability 0.9","1.32","0.996","69","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
