"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","All",1,0,1,0.499992,0.696425,0.248952,1,1,0.282355,0.05,,,0.175401,,,,,0,0,0.073551,0.60166,10.274,9.39827,19.6723,0.327744,10.274,9.39827,0.327744,0.181074,0.242192,0.423265,0.166014,0.193452,0,0.327744,0,0.175401,0.05,0,0,0,0.499991,0,-1.85688E-05,0.696425,0.248952,0.303575,0.447473,0.175401,0,0,0.0292985,0.044253
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","DisputeArises",1,0,1,0.499992,0.696425,0.248952,1,1,0.282355,0.05,,,0.175401,,,,,0,0,0.073551,0.60166,10.274,9.39827,19.6723,0.327744,10.274,9.39827,0.327744,0.181074,0.242192,0.423265,0.166014,0.193452,0,0.327744,0,0.175401,0.05,0,0,0,0.499991,0,-1.85688E-05,0.696425,0.248952,0.303575,0.447473,0.175401,0,0,0.0292985,0.044253
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","PFiles",0.6964,0,0.696425,0.629095,1,0.357472,1,1,0.282355,0.05,,,0.251859,,,,,0,0,0.105613,0.60166,10.3934,9.13597,19.5294,0.470609,10.3934,9.13597,0.470609,0.260004,0.289786,0.54979,0.23838,0.2198,0,0.470609,0,0.251859,0.05,0,0,0,0.65996,0,0.494691,1,0.357472,0,0.642528,0.251859,0,0,0.0420698,0.0635431
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","DAnswers",0.249,0,0.248952,0.401045,1,1,1,1,0.282355,0.05,,,0.704556,,,,,0,0,0.295444,0.60166,9.84237,9.38036,19.2227,0.777266,9.84237,9.38036,0.777266,0.409961,0.366641,0.776602,0.34947,0.481669,0,0.777266,0,0.704556,0.05,0,0,0,0.366145,0,2.1882,1,1,0,0,0.704556,0,0,0.117687,0.177757
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","Litigated",0.249,0,0.248952,0.401045,1,1,1,1,0.282355,0.05,,,0.704556,,,,,0,0,0.295444,0.60166,9.84237,9.38036,19.2227,0.777266,9.84237,9.38036,0.777266,0.409961,0.366641,0.776602,0.34947,0.481669,0,0.777266,0,0.704556,0.05,0,0,0,0.366145,0,2.1882,1,1,0,0,0.704556,0,0,0.117687,0.177757
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","Not Litigated",0.751,0,0.751048,0.53279,0.595799,0,1,1,,,,,0,,,,,0,0,0,,10.4171,9.4042,19.8213,0.17874,10.4171,9.4042,0.17874,0.105203,0.20094,0.306143,0.105203,0.0979151,0,0.17874,0,0,,0,0,0,0.544357,0,-0.725357,0.595799,0,0.404201,0.595799,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","Settles",0.1754,0,0.175401,0.329299,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.75,9.65,19.4,0.6,9.75,9.65,0.6,0.256488,0.33397,0.590458,0.089771,0.417462,0,0.6,0,1,0.05,0,0,0,0.267176,0,1.51135,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","Tried",0.0736,0,0.0735515,0.572139,1,1,1,1,0.836461,0.05,,,0,,,,,0,0,1,0.60166,10.0627,8.73734,18.8,1.2,10.0627,8.73734,1.2,0.775954,0.444553,1.22051,0.968783,0.634785,0,1.2,0,0,,0,0,0,0.602161,0,3.80232,1,1,0,0,0,0,0,0.39834,0.60166
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Abandonable False","8.882000000000001E-16","2.36E-10","0","PWins",0.0443,0,0.044253,0.658224,1,1,1,1,0.850843,0.05,,,0,,,,,0,0,1,1,10.7,8.1,18.8,1.2,10.7,8.1,1.2,1.17331,0.218007,1.39132,1.57527,0.065402,0,1.2,0,0,,0,0,0,0.726689,0,3.71662,1,1,0,0,0,0,0,0,1
