"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","All",1,0,1,0.5,0.60009,0.0718503,1,1,0.217954,0.1,,,0.0579656,,,,,0.00215107,0.0057069,0.005489,1,10.1793,9.41094,10.1793,9.41094,0.409751,0.147222,0.321359,0.468581,0.0672699,0.173869,0,0,0.0579656,0.1,0.00241994,0.00597577,0.000537739,1,0,0,0.60009,0.0718503,0.39991,0.52824,0.0579656,0.00215107,0.0057069,0,0.0054889
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","DisputeArises",1,0,1,0.5,0.60009,0.0718503,1,1,0.217954,0.1,,,0.0579656,,,,,0.00215107,0.0057069,0.005489,1,10.1793,9.41094,10.1793,9.41094,0.409751,0.147222,0.321359,0.468581,0.0672699,0.173869,0,0,0.0579656,0.1,0.00241994,0.00597577,0.000537739,1,0,0,0.60009,0.0718503,0.39991,0.52824,0.0579656,0.00215107,0.0057069,0,0.0054889
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","PFiles",0.6001,0,0.60009,0.5,1,0.119733,1,1,0.217954,0.1,,,0.0965949,,,,,0.00358458,0.00951008,0.009147,1,10.2988,9.01838,10.2988,9.01838,0.682816,0.245333,0.438656,0.683989,0.1121,0.258744,0,0,0.0965949,0.1,0.00403263,0.00995812,0.000896097,1,0,0,1,0.119733,0,0.880267,0.0965949,0.00358458,0.00951008,0,0.0091469
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","DAnswers",0.0719,0,0.0718503,0.5,1,1,1,1,0.217954,0.1,,,0.806756,,,,,0.0299382,0.0794277,0.076394,1,9.55482,9.15351,9.55482,9.15351,1.29167,0.430134,0.862024,1.29216,0.285459,0.807566,0,0,0.806756,0.1,0.0336803,0.0831698,0.00748416,1,0,0,1,1,0,0,0.806756,0.0299382,0.0794277,0,0.0763942
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","Litigated",0.0719,0,0.0718503,0.5,1,1,1,1,0.217954,0.1,,,0.806756,,,,,0.0299382,0.0794277,0.076394,1,9.55482,9.15351,9.55482,9.15351,1.29167,0.430134,0.862024,1.29216,0.285459,0.807566,0,0,0.806756,0.1,0.0336803,0.0831698,0.00748416,1,0,0,1,1,0,0,0.806756,0.0299382,0.0794277,0,0.0763942
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","Not Litigated",0.9281,0,0.92815,0.5,0.569132,0,1,1,,,,,0,,,,,0,0,0,,10.2277,9.43087,10.2277,9.43087,0.341479,0.125321,0.279505,0.404826,0.0503793,0.124813,0,0,0,,0,0,0,1,0,0,0.569132,0,0.430868,0.569132,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","Settles",0.058,0,0.0579656,0.5,1,1,1,1,0.1,0.1,,,1,,,,,0,0,0,,9.5,9.3,9.5,9.3,1.2,0.312202,0.888315,1.20052,0.114521,0.806502,0,0,1,0.1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","Tried",0.0055,0,0.00548894,0.5,1,1,1,1,0.703111,0.1,,,0,,,,,0,0,1,1,9.28188,8.31812,9.28188,8.31812,2.4,1.18186,1.21815,2.4,1.4621,1.5492,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Risk Neutral Fee Rule Rule 68 Damages Dispute","8.882000000000001E-16","1175","PWins",0.0055,0,0.00548894,0.5,1,1,1,1,0.703111,0.1,,,0,,,,,0,0,1,1,9.28188,8.31812,9.28188,8.31812,2.4,1.18186,1.21815,2.4,1.4621,1.5492,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
