"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","All",1,0,1,0.499995,0.81393,0.81393,1,1,0.543434,0.516367,,,0.701943,,,,,0.0744609,0,0.037526,0.500001,10.2776,9.46701,1000.06,999.495,0.255437,0.1603,0.273414,0.433715,0.105141,0.174736,0,0,0.701943,0.550624,0.0744609,0,0,0.499994,0,7.5023E-06,0.81393,0.81393,0.18607,0,0.701943,0.0744609,0,0.018763,0.018763
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","DisputeArises",1,0,1,0.499995,0.81393,0.81393,1,1,0.543434,0.516367,,,0.701943,,,,,0.0744609,0,0.037526,0.500001,10.2776,9.46701,1000.06,999.495,0.255437,0.1603,0.273414,0.433715,0.105141,0.174736,0,0,0.701943,0.550624,0.0744609,0,0,0.499994,0,7.5023E-06,0.81393,0.81393,0.18607,0,0.701943,0.0744609,0,0.018763,0.018763
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","PFiles",0.8139,0,0.81393,0.573308,1,1,1,1,0.543434,0.516367,,,0.862412,,,,,0.0914832,0,0.046105,0.500001,10.341,9.34517,1000.07,999.38,0.313831,0.196946,0.311868,0.508814,0.129177,0.190631,0,0,0.862412,0.550624,0.0914832,0,0,0.590245,0,0.184351,1,1,0,0,0.862412,0.0914832,0,0.0230523,0.0230524
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","DAnswers",0.8139,0,0.81393,0.573308,1,1,1,1,0.543434,0.516367,,,0.862412,,,,,0.0914832,0,0.046105,0.500001,10.341,9.34517,1000.07,999.38,0.313831,0.196946,0.311868,0.508814,0.129177,0.190631,0,0,0.862412,0.550624,0.0914832,0,0,0.590245,0,0.184351,1,1,0,0,0.862412,0.0914832,0,0.0230523,0.0230524
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","Litigated",0.8139,0,0.81393,0.573308,1,1,1,1,0.543434,0.516367,,,0.862412,,,,,0.0914832,0,0.046105,0.500001,10.341,9.34517,1000.07,999.38,0.313831,0.196946,0.311868,0.508814,0.129177,0.190631,0,0,0.862412,0.550624,0.0914832,0,0,0.590245,0,0.184351,1,1,0,0,0.862412,0.0914832,0,0.0230523,0.0230524
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","Not Litigated",0.1861,0,0.18607,0.179301,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,1000,1000,0,0,0.105207,0.105207,0,0.105207,0,0,0,,0,0,0,0.105207,0,-0.80637,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","Settles",0.7019,0,0.701943,0.603504,1,1,1,1,0.518455,0.582793,,,1,,,,,0,0,0,,10.4006,9.29938,1000.09,999.354,0.3,0.193956,0.312515,0.506471,0.128988,0.167149,0,0,1,0.550624,0,0,0,0.630141,0,-0.0638938,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","Tried",0.0375,0,0.037526,0.5,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,0.500001,10.2,9.2,999.994,998.761,0.6,0.423299,0.326141,0.74944,0.355973,0.326826,0,0,0,,0,0,0,0.500001,0,2.462,1,1,0,0,0,0,0,0.499999,0.500001
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","PWins",0.0188,0,0.018763,0.60049,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,1,10.7,8.7,1000.14,997.675,0.6,0.652282,0.194315,0.846597,0.653651,0.0582946,0,0,0,,0,0,0,0.647718,0,2.462,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Moderately Risk Averse Fee Rule Margin","2.2739999999999997E-13","2406","DWins",0.0188,0,0.018763,0.39951,1,1,1,1,0.7,0.1,,,0,,,,,0,0,1,0,9.7,9.7,999.847,999.847,0.6,0.194315,0.457967,0.652283,0.0582946,0.595358,0,0,0,,0,0,0,0.352283,0,2.462,1,1,0,0,0,0,0,1,0
