"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","All",1,0,1,0.499992,0.39924,0.04792,1,1,0.352673,0.322543,,,0.0381444,,,,,0.00849491,0.00116918,0.000112,0.572783,10.1263,9.60527,1000.03,999.529,0.26843,0.0648426,0.38444,0.449283,0.0629226,0.320507,0,0,0.0381444,0.35,0.00849491,0.00116918,0,0.499991,0,-1.85688E-05,0.39924,0.04792,0.60076,0.35132,0.0381444,0.00849491,0.00116918,4.76485E-5,6.3884E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","DisputeArises",1,0,1,0.499992,0.39924,0.04792,1,1,0.352673,0.322543,,,0.0381444,,,,,0.00849491,0.00116918,0.000112,0.572783,10.1263,9.60527,1000.03,999.529,0.26843,0.0648426,0.38444,0.449283,0.0629226,0.320507,0,0,0.0381444,0.35,0.00849491,0.00116918,0,0.499991,0,-1.85688E-05,0.39924,0.04792,0.60076,0.35132,0.0381444,0.00849491,0.00116918,4.76485E-5,6.3884E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PFiles",0.3992,0,0.39924,0.764917,1,0.120028,1,1,0.352673,0.322543,,,0.0955424,,,,,0.0212777,0.0029285,0.000279,0.572783,10.3164,9.01129,1000.07,998.82,0.672352,0.162415,0.542527,0.704942,0.157606,0.382388,0,0,0.0955424,0.35,0.0212777,0.0029285,0,0.831952,0,0.912725,1,0.120028,0,0.879972,0.0955424,0.0212777,0.0029285,0.00011935,0.00016
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","DAnswers",0.0479,0,0.04792,0.529682,1,1,1,1,0.352673,0.322543,,,0.796001,,,,,0.177273,0.0243985,0.002327,0.572783,9.70314,9.09407,999.823,998.904,1.20279,0.41063,0.686676,1.09731,0.370562,0.885829,0,0,0.796001,0.35,0.177273,0.0243985,0,0.542442,0,4.2994,1,1,0,0,0.796001,0.177273,0.0243985,0.00099433,0.0013331
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Litigated",0.0479,0,0.04792,0.529682,1,1,1,1,0.352673,0.322543,,,0.796001,,,,,0.177273,0.0243985,0.002327,0.572783,9.70314,9.09407,999.823,998.904,1.20279,0.41063,0.686676,1.09731,0.370562,0.885829,0,0,0.796001,0.35,0.177273,0.0243985,0,0.542442,0,4.2994,1,1,0,0,0.796001,0.177273,0.0243985,0.00099433,0.0013331
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Not Litigated",0.9521,0,0.95208,0.498498,0.369003,0,1,1,,,,,0,,,,,0,0,0,,10.1476,9.631,1000.04,999.56,0.221402,0.0474385,0.369228,0.416667,0.0474385,0.292053,0,0,0,,0,0,0,0.497854,0,-0.216416,0.369003,0,0.630997,0.369003,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Settles",0.0381,0,0.0381444,0.556192,1,1,1,1,0.35,0.35,,,1,,,,,0,0,0,,9.75,9.05,999.879,998.939,1.2,0.39794,0.726394,1.12433,0.378043,0.907993,0,0,1,0.35,0,0,0,0.581116,0,3.87877,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Tried",0.0001,0,0.000111532,0.548808,1,1,1,1,0.45,0.20269,,,0,,,,,0,0,1,0.572783,9.46012,8.13988,997.221,971.022,2.4,1.35968,0.745717,2.1054,2.78053,1.57201,0,0,0,,0,0,0,0.573467,0,8.25806,1,1,0,0,0,0,0,0.427217,0.572783
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PWins",6.4E-5,0,6.38838E-05,0.619779,1,1,1,1,0.45,0.205019,,,0,,,,,0,0,1,1,10.4,7.2,1000.1,949.732,2.4,2.11753,0.40948,2.52701,4.70065,0.245688,0,0,0,,0,0,0,0.682466,0,8.22527,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","DWins",4.8E-5,0,4.76485E-05,0.453655,1,1,1,1,0.45,0.199568,,,0,,,,,0,0,1,0,8.2,9.4,993.358,999.567,2.4,0.343603,1.19652,1.54012,0.206162,3.35026,0,0,0,,0,0,0,0.427329,0,8.30203,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Abandoned",0.0097,0,0.00966409,0.424827,1,1,1,1,0.362098,0.215553,,,0,,,,,0.879019,0.120981,0,,9.52098,9.27902,999.632,999.088,1.2,0.449766,0.529223,0.978989,0.313223,0.790429,0,0,0,,0.879019,0.120981,0,0.389439,0,5.91395,1,1,0,0,0,0.879019,0.120981,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Rounds1",0.0479,0,0.04792,0.529682,1,1,1,1,0.352673,0.322543,,,0.796001,,,,,0.177273,0.0243985,0.002327,0.572783,9.70314,9.09407,999.823,998.904,1.20279,0.41063,0.686676,1.09731,0.370562,0.885829,0,0,0.796001,0.35,0.177273,0.0243985,0,0.542442,0,4.2994,1,1,0,0,0.796001,0.177273,0.0243985,0.00099433,0.0013331
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Truly Liable",0.5,0,0.499991,0.722392,0.66431,0.0519886,1,1,0.353736,0.333321,,,0.0443334,,,,,0.00571273,0.00181456,0.000128,0.681652,10.2311,9.33896,1000.05,999.208,0.429932,0.0012457,0.768895,0.770141,0.000935764,0.641025,0,0,0.0443334,0.35,0.00571273,0.00181456,0,1,0,-4.93863E-05,0.66431,0.0519886,0.33569,0.612321,0.0443334,0.00571273,0.00181456,4.07239E-5,8.7199E-5
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","Truly Not Liable",0.5,0,0.500009,0.277601,0.13418,0.0438515,1,1,0.351411,0.309765,,,0.0319555,,,,,0.011277,0.000523819,9.514E-5,0.42641,10.0215,9.87156,1000,999.849,0.106933,0.128437,0,0.128437,0.124907,0,0,0,0.0319555,0.35,0.011277,0.000523819,0,0,0,1.22476E-05,0.13418,0.0438515,0.86582,0.0903287,0.0319555,0.011277,0.000523819,5.45728E-5,4.057E-05
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0.5 Moderately Risk Averse","2","AllCount",2340,0,2340,0.499992,934.222,112.133,2340,2340,0.352673,0.322543,,,89.2578,,,,,19.8781,2.73587,0.260986,68.734,10.1263,9.60527,1000.03,999.529,0.26843,0.0648426,0.38444,0.449283,0.0629226,0.320507,0,0,89.2578,0.35,19.8781,2.73587,0,1169.98,0,-1.85688E-05,934.222,112.133,1405.78,822.089,89.2578,19.8781,2.73587,0.111497,0.149488
