"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","All",1,0,1,0.499992,0.91374,0.827582,1,1,0.563454,0.445855,,,0.602464,,,,,0,0.00718382,0.217934,0.491922,10.4182,9.41849,19.8367,0.163289,1000.07,999.307,0.163289,0.165641,0.147848,0.313489,0.115391,0.108609,0,0.163289,0,0.602464,0.502595,0,0.00718382,0,0.499991,0,-1.85688E-05,0.91374,0.827582,0.08626,0.086158,0.602464,0,0.00718382,0.110727,0.107206
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","DisputeArises",1,0,1,0.499992,0.91374,0.827582,1,1,0.563454,0.445855,,,0.602464,,,,,0,0.00718382,0.217934,0.491922,10.4182,9.41849,19.8367,0.163289,1000.07,999.307,0.163289,0.165641,0.147848,0.313489,0.115391,0.108609,0,0.163289,0,0.602464,0.502595,0,0.00718382,0,0.499991,0,-1.85688E-05,0.91374,0.827582,0.08626,0.086158,0.602464,0,0.00718382,0.110727,0.107206
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PFiles",0.9137,0,0.91374,0.533094,1,0.905708,1,1,0.563454,0.445855,,,0.659339,,,,,0,0.007862,0.238507,0.491922,10.4577,9.3636,19.8213,0.178704,1000.07,999.242,0.178704,0.181278,0.154164,0.335441,0.126284,0.11122,0,0.178704,0,0.659339,0.502595,0,0.007862,0,0.539549,0,0.177951,1,0.905708,0,0.0942916,0.659339,0,0.007862,0.12118,0.117327
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","DAnswers",0.8276,0,0.827582,0.499993,1,1,1,1,0.563454,0.445855,,,0.727982,,,,,0,0.0086805,0.263338,0.491922,10.409,9.40145,19.8105,0.189501,1000.07,999.287,0.189501,0.191771,0.163033,0.354805,0.131052,0.12226,0,0.189501,0,0.727982,0.502595,0,0.0086805,0,0.499991,0,0.391926,1,1,0,0,0.727982,0,0.0086805,0.133796,0.129542
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Litigated",0.8276,0,0.827582,0.499993,1,1,1,1,0.563454,0.445855,,,0.727982,,,,,0,0.0086805,0.263338,0.491922,10.409,9.40145,19.8105,0.189501,1000.07,999.287,0.189501,0.191771,0.163033,0.354805,0.131052,0.12226,0,0.189501,0,0.727982,0.502595,0,0.0086805,0,0.499991,0,0.391926,1,1,0,0,0.727982,0,0.0086805,0.133796,0.129542
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Not Litigated",0.1724,0,0.172418,0.499989,0.499704,0,1,1,,,,,0,,,,,0,0,0,,10.4622,9.5003,19.9625,0.0374778,1000.08,999.404,0.0374778,0.0402163,0.0749614,0.115178,0.0402163,0.0430844,0,0.0374778,0,0,,0,0,0,0.499988,0,-1.8813,0.499704,0,0.500296,0.499704,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Settles",0.6025,0,0.602464,0.500072,1,1,1,1,0.459274,0.545917,,,1,,,,,0,0,0,,10.4276,9.4224,19.85,0.15,1000.08,999.375,0.15,0.156214,0.14471,0.300924,0.0911963,0.0881474,0,0.15,0,1,0.502595,0,0,0,0.500111,0,-0.405607,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Tried",0.2179,0,0.217934,0.494177,1,1,1,1,0.83871,0.165807,,,0,,,,,0,0,1,0.491922,10.3408,9.35924,19.7,0.3,1000.03,999.066,0.3,0.285204,0.217242,0.502446,0.235347,0.220457,0,0.3,0,0,,0,0,0,0.491891,0,2.5523,1,1,0,0,0,0,0,0.508078,0.491922
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PWins",0.1072,0,0.107206,0.62961,1,1,1,1,0.888785,0.223001,,,0,,,,,0,0,1,1,10.8903,8.80973,19.7,0.3,1000.15,998.151,0.3,0.507744,0.069251,0.576995,0.46762,0.0103877,0,0.3,0,0,,0,0,0,0.682524,0,2.55825,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","DWins",0.1107,0,0.110727,0.363051,1,1,1,1,0.790227,0.110431,,,0,,,,,0,0,1,0,9.80873,9.89127,19.7,0.3,999.91,999.953,0.3,0.069741,0.360527,0.430268,0.0104612,0.423847,0,0.3,0,0,,0,0,0,0.307321,0,2.54653,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Abandoned",0.0072,0,0.00718382,0.669781,1,1,1,1,0.95,0.55,,,0,,,,,0,1,0,,10.925,8.925,19.85,0.15,1000.16,998.585,0.15,0.339295,0.0551779,0.394473,0.309564,0.00413834,0,0.15,0,0,,0,1,0,0.735705,0,1.7376,1,1,0,0,0,0,1,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","Rounds1",0.8276,0,0.827582,0.499993,1,1,1,1,0.563454,0.445855,,,0.727982,,,,,0,0.0086805,0.263338,0.491922,10.409,9.40145,19.8105,0.189501,1000.07,999.287,0.189501,0.191771,0.163033,0.354805,0.131052,0.12226,0,0.189501,0,0.727982,0.502595,0,0.0086805,0,0.499991,0,0.391926,1,1,0,0,0.727982,0,0.0086805,0.133796,0.129542
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Fee Rule Margin","0","3","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
