"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","All",1,0,1,0.500004,1,0.0445112,1,1,0.557721,0.399276,,,0.0199372,,,,,0.00469859,0.00698859,0.00939,0.431935,10.3726,8.98939,10.3726,8.98939,0.637974,0.511101,0.305796,0.816897,0.519729,0.192178,0,0,0.0199372,0.500837,0.00644713,0.00873713,0.00349707,0.500004,0,1.79226E-05,1,0.0445112,0,0.955489,0.0199372,0.00469859,0.00698859,0.00533398,0.0040558
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","DisputeArises",1,0,1,0.500004,1,0.0445112,1,1,0.557721,0.399276,,,0.0199372,,,,,0.00469859,0.00698859,0.00939,0.431935,10.3726,8.98939,10.3726,8.98939,0.637974,0.511101,0.305796,0.816897,0.519729,0.192178,0,0,0.0199372,0.500837,0.00644713,0.00873713,0.00349707,0.500004,0,1.79226E-05,1,0.0445112,0,0.955489,0.0199372,0.00469859,0.00698859,0.00533398,0.0040558
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","PFiles",1,0,1,0.500004,1,0.0445112,1,1,0.557721,0.399276,,,0.0199372,,,,,0.00469859,0.00698859,0.00939,0.431935,10.3726,8.98939,10.3726,8.98939,0.637974,0.511101,0.305796,0.816897,0.519729,0.192178,0,0,0.0199372,0.500837,0.00644713,0.00873713,0.00349707,0.500004,0,1.79226E-05,1,0.0445112,0,0.955489,0.0199372,0.00469859,0.00698859,0.00533398,0.0040558
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","DAnswers",0.0445,0,0.0445112,0.318054,1,1,1,1,0.557721,0.399276,,,0.447915,,,,,0.10556,0.157007,0.210952,0.431935,9.78517,8.76169,9.78517,8.76169,1.45314,0.975011,0.29485,1.26986,1.16886,0.372375,0,0,0.447915,0.500837,0.144843,0.196291,0.0785661,0.274484,0,1.16183,1,1,0,0,0.447915,0.10556,0.157007,0.119835,0.0911175
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","Litigated",0.0445,0,0.0445112,0.318054,1,1,1,1,0.557721,0.399276,,,0.447915,,,,,0.10556,0.157007,0.210952,0.431935,9.78517,8.76169,9.78517,8.76169,1.45314,0.975011,0.29485,1.26986,1.16886,0.372375,0,0,0.447915,0.500837,0.144843,0.196291,0.0785661,0.274484,0,1.16183,1,1,0,0,0.447915,0.10556,0.157007,0.119835,0.0911175
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","Not Litigated",0.9555,0,0.955489,0.50848,1,0,1,1,,,,,0,,,,,0,0,0,,10.4,9,10.4,9,0.6,0.48949,0.306306,0.795796,0.48949,0.183784,0,0,0,,0,0,0,0.51051,0,-0.0541047,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","Settles",0.0199,0,0.0199372,0.25888,1,1,1,1,0.392781,0.608894,,,1,,,,,0,0,0,,9.90084,8.89916,9.90084,8.89916,1.2,0.910334,0.197057,1.10739,0.990175,0.208069,0,0,1,0.500837,0,0,0,0.198624,0,0.84951,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","Tried",0.0094,0,0.00938974,0.448285,1,1,1,1,0.731256,0.244396,,,0,,,,,0,0,1,0.431935,9.23193,8.36807,9.23193,8.36807,2.4,1.19293,0.625622,1.81855,1.61358,0.968133,0,0,0,,0,0,0,0.439008,0,1.8591,1,1,0,0,0,0,0,0.568065,0.431935
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","-1.776E-15","547","PWins",0.0041,0,0.00405575,0.712292,1,1,1,1,0.809429,0.274202,,,0,,,,,0,0,1,1,9.8,7.8,9.8,7.8,2.4,1.41239,0.945131,2.35752,2.16213,1.13416,0,0,0,,0,0,0,0.787609,0,3.07482,1,1,0,0,0,0,0,0,1
