"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","All",1,0,1,0.499999,1,1,1,1,0.9,0.434243,,,0.412551,,,,,0,0,0.587449,0.178104,10.3569,9.40502,10.3569,9.40502,0.238117,0.168885,0.160342,0.329227,0.115646,0.113349,0,0,0.412551,0.9,0,0,0,0.499999,0,4.5156E-06,1,1,0,0,0.412551,0,0,0.482822,0.104627
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","DisputeArises",1,0,1,0.499999,1,1,1,1,0.9,0.434243,,,0.412551,,,,,0,0,0.587449,0.178104,10.3569,9.40502,10.3569,9.40502,0.238117,0.168885,0.160342,0.329227,0.115646,0.113349,0,0,0.412551,0.9,0,0,0,0.499999,0,4.5156E-06,1,1,0,0,0.412551,0,0,0.482822,0.104627
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","PFiles",1,0,1,0.499999,1,1,1,1,0.9,0.434243,,,0.412551,,,,,0,0,0.587449,0.178104,10.3569,9.40502,10.3569,9.40502,0.238117,0.168885,0.160342,0.329227,0.115646,0.113349,0,0,0.412551,0.9,0,0,0,0.499999,0,4.5156E-06,1,1,0,0,0.412551,0,0,0.482822,0.104627
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","DAnswers",1,0,1,0.499999,1,1,1,1,0.9,0.434243,,,0.412551,,,,,0,0,0.587449,0.178104,10.3569,9.40502,10.3569,9.40502,0.238117,0.168885,0.160342,0.329227,0.115646,0.113349,0,0,0.412551,0.9,0,0,0,0.499999,0,4.5156E-06,1,1,0,0,0.412551,0,0,0.482822,0.104627
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","Litigated",1,0,1,0.499999,1,1,1,1,0.9,0.434243,,,0.412551,,,,,0,0,0.587449,0.178104,10.3569,9.40502,10.3569,9.40502,0.238117,0.168885,0.160342,0.329227,0.115646,0.113349,0,0,0.412551,0.9,0,0,0,0.499999,0,4.5156E-06,1,1,0,0,0.412551,0,0,0.482822,0.104627
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","Settles",0.4126,0,0.412551,0.796318,1,1,1,1,0.9,0.9,,,1,,,,,0,0,0,,10.825,9.025,10.825,9.025,0.15,0.117289,0.153948,0.271237,0.114357,0.0269409,0,0,1,0.9,0,0,0,0.879703,0,-0.94413,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","Tried",0.5874,0,0.587449,0.291901,1,1,1,1,0.9,0.107153,,,0,,,,,0,0,1,0.178104,10.0281,9.6719,10.0281,9.6719,0.3,0.205119,0.164833,0.369952,0.11655,0.174031,0,0,0,,0,0,0,0.233342,0,0.663048,1,1,0,0,0,0,0,0.821896,0.178104
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","PWins",0.1046,0,0.104627,0.549535,1,1,1,1,0.9,0.120082,,,0,,,,,0,0,1,1,10.85,8.85,10.85,8.85,0.3,0.568821,0.0871769,0.655998,0.566967,0.0130765,0,0,0,,0,0,0,0.581179,0,0.27123,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","DWins",0.4828,0,0.482822,0.236073,1,1,1,1,0.9,0.104352,,,0,,,,,0,0,1,0,9.85,9.85,9.85,9.85,0.3,0.126305,0.181661,0.307966,0.0189458,0.20891,0,0,0,,0,0,0,0.157966,0,0.747955,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 2,0.5","0","599","Rounds1",1,0,1,0.499999,1,1,1,1,0.9,0.434243,,,0.412551,,,,,0,0,0.587449,0.178104,10.3569,9.40502,10.3569,9.40502,0.238117,0.168885,0.160342,0.329227,0.115646,0.113349,0,0,0.412551,0.9,0,0,0,0.499999,0,4.5156E-06,1,1,0,0,0.412551,0,0,0.482822,0.104627
