Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.925,0.825,0.8138888888888889,0.775,0.7250000000000001,0.7138888888888888,0.7027777777777778,0.675,0.6638888888888889,0.625,0.6138888888888889,0.6027777777777779,0.5916666666666667,0.5638888888888889,0.5527777777777778,0.5249999999999999,0.5138888888888888,0.5027777777777778,0.49166666666666664,0.48055555555555557,0.475,0.4527777777777778,0.44166666666666665,0.4138888888888888,0.4027777777777778,0.39166666666666666,0.3805555555555556,0.3694444444444444,0.3638888888888888,0.3416666666666666,0.3305555555555556,0.32499999999999996,0.30277777777777776,0.29166666666666663,0.2805555555555556,0.26944444444444443,0.2583333333333333,0.25277777777777777,0.23055555555555557,0.21944444444444444,0.2138888888888888,0.1916666666666666,0.18055555555555558,0.16944444444444445,0.15833333333333333,0.1472222222222222,0.1416666666666666,0.11944444444444441,0.10833333333333334,0.10277777777777775,0.08055555555555555,0.06944444444444442,0.05833333333333335,0.04722222222222222,0.03611111111111111,0.030555555555555558,0.008333333333333304,0,0
Settles,False Negatives,Probabilities,3.406694116488277E-22,1.6034383909846063E-19,4.1613981052142947E-17,5.243141324788377E-14,1.3510812137676839E-14,7.392360461077401E-15,1.1710778259320137E-12,4.416622822127128E-09,1.4607088312881003E-10,2.9777056673155624E-07,9.034240121152597E-11,7.894806129177824E-11,5.416359248397847E-09,1.7846554538060329E-06,1.0618591163578898E-07,4.840182720586455E-07,4.5851418473204885E-05,1.4407022801332714E-07,1.3913289752433087E-07,3.856118191151851E-06,3.283926409705228E-05,0.00019373566612375886,1.5953246023680216E-05,2.3073614681379595E-05,0.0018918869569638144,3.980855203846414E-05,3.762904155620214E-05,0.000446288933046645,0.0005944482089929358,0.004564084110010437,0.000537999168539999,0.09907004596181387,0.0004302732795879798,0.016579485548361347,0.001831987066868579,0.0016148504876188938,0.00950979361469563,0.004204087543335259,0.026193338832873257,0.0045775123837091865,0.09222496206655661,0.0020530828055509123,0.0332180861025658,0.015099665971814672,0.01181114445214754,0.047546360454435034,0.0074559804522839465,0.04280535502543483,0.009508978052592576,0.06431913468775961,0.0020192253487105287,0.016606421986990125,0.02393079528056219,0.016772009984851684,0.08619493388030966,0.0025581055805382388,0.019267789266090178,0,0.14624107940028477
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,1.375,1.2638888888888888,1.1527777777777777,1.0416666666666667,1.0416666666666665,0.9305555555555556,0.9277777777777778,0.8194444444444444,0.8166666666666667,0.7083333333333334,0.7083333333333333,0.7055555555555556,0.7055555555555555,0.5972222222222223,0.5972222222222222,0.5944444444444444,0.48611111111111116,0.4861111111111111,0.4833333333333334,0.4833333333333333,0.375,0.37222222222222223,0.2638888888888889,0.2611111111111112,0.26111111111111107,0.1527777777777778,0.15000000000000002,0.15,0.041666666666666685,0.03888888888888897,0.03888888888888892,0.03888888888888889,0.03888888888888886,0,0
P Wins,False Negatives,Probabilities,1.0221939146077297E-11,2.763268902404392E-09,2.8451837416173685E-07,3.6788416166014667E-06,6.57456547685346E-06,0.0001476414909101623,2.883890816548398E-17,0.001161189286377822,2.0650398176848874E-13,0.0023300431363995682,0.0034571108115778624,4.1793433870061483E-10,2.187930165944321E-12,0.0034332160961917514,0.01184858052829137,1.2255687333647121E-05,0.005643027877305963,0.00956489217550844,7.84419846010895E-05,0.0003218536287486363,0.004396545818601329,0.005292280413137088,0.0003726762917922043,0.007725634671279244,0.017849246695990816,3.976520174341292E-07,0.03499822282714557,0.0114945970180751,3.655410970939136E-10,0.013068576811644627,0.0050849369597143436,0.0064040242009225515,0.015850003510289114,0,0.027379157141315676
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
