Filter,Assessment,Data Type
Settles,False Positives,Values,0.825,0.825,0.7138888888888888,0.6749999999999999,0.6749999999999999,0.625,0.625,0.6027777777777777,0.5638888888888889,0.525,0.525,0.5138888888888888,0.49166666666666664,0.47500000000000003,0.47500000000000003,0.4527777777777777,0.425,0.425,0.4138888888888889,0.4027777777777778,0.38055555555555554,0.375,0.375,0.36388888888888893,0.3416666666666666,0.325,0.325,0.3138888888888889,0.3027777777777778,0.2916666666666667,0.2694444444444444,0.2638888888888889,0.2527777777777778,0.2305555555555555,0.22499999999999998,0.22499999999999998,0.2138888888888889,0.20277777777777778,0.1916666666666667,0.18055555555555558,0.15833333333333333,0.1527777777777778,0.14166666666666672,0.11944444444444435,0.11388888888888887,0.1027777777777778,0.09166666666666667,0.0805555555555556,0.06944444444444442,0.047222222222222165,0.041666666666666685,0.030555555555555614,0.008333333333333304,0.002777777777777768,0
Settles,False Positives,Probabilities,0,1.606861277052645E-19,7.434048988954808E-15,0,2.8545582880038934E-17,0,5.2350607246498444E-14,8.01199322570086E-11,5.011845539559113E-13,0,1.670918812555037E-10,1.4543236624855582E-10,1.4455064374003237E-07,0,3.0203551978821135E-07,2.0581600001946627E-09,0,7.758743419748099E-06,1.648418153004554E-07,1.0404143803464403E-07,4.148553078822999E-05,0,3.334082183852284E-05,4.747330168584578E-05,1.410610360922189E-06,0,0.0008565910210446276,0.0004632679782328148,4.064424992529233E-05,1.4533492364948505E-05,0.0020611558569925297,0.0006177073870398615,0.002045047090185152,0.00015010828173042136,0,0.09821158038179136,0.0060284986009280315,0.007399926846479548,0.0018761927572464204,0.0003877504539094353,0.021321109865317746,0.004634778208221206,0.019267789266090178,0.0025581055805382388,0.08619493388030966,0.016772009984851684,0.02393079528056219,0.016606421986990125,0.0020192253487105287,0.06431913468775961,0.009508978052592576,0.04280535502543483,0.0074559804522839465,0.047546360454435034,0.3268487363991559
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.15,1.15,1.0388888888888888,1.0388888888888888,0.9277777777777778,0.9277777777777778,0.9277777777777777,0.9277777777777776,0.8166666666666667,0.8166666666666667,0.8166666666666665,0.7055555555555556,0.7055555555555556,0.7055555555555555,0.5944444444444446,0.5944444444444444,0.5944444444444444,0.5944444444444443,0.4833333333333334,0.48333333333333334,0.4833333333333333,0.4833333333333333,0.48333333333333317,0.3722222222222223,0.37222222222222223,0.37222222222222223,0.3722222222222222,0.3722222222222221,0.36944444444444446,0.36944444444444446,0.2611111111111112,0.2611111111111111,0.26111111111111107,0.26111111111111096,0.25833333333333336,0.2583333333333333,0.2583333333333333,0.15000000000000002,0.14999999999999997,0.1499999999999999,0.14722222222222225,0.14722222222222223,0.14722222222222223,0.1472222222222222,0.03888888888888897,0.03888888888888892,0.03888888888888886,0.03888888888888875,0.03611111111111115,0.03611111111111112,0.03611111111111112,0.036111111111111094,0,0
P Wins,False Positives,Probabilities,0,1.0133931478337228E-11,0,2.605832060426828E-09,0,9.966992953630077E-09,1.5990171514332067E-07,5.580000672029293E-08,0,3.88596830544765E-06,2.6164178682855256E-06,0,2.9516573106975803E-05,6.198597467790933E-05,0.00027274291293640055,0,0.00020362992421266827,0.0004222676988539197,0.0015546929941171394,0.001223508802479654,0,0.0018933324821658647,0.001199449810398897,0.0026959162356252017,0,0.008196781227022009,0.0008758027867659305,0.008742799048086163,0,1.243760717608038E-14,0.014068425265905102,0.006750090128879127,0.01317817766290683,0.00641084842487958,1.0945966675981666E-10,0,2.56081430334097E-10,0.03828991177965715,0.005624189057178242,0.002578719008385288,1.8324955864011472E-07,0,7.47608472745196E-10,2.136548503212694E-07,0.011993307142020277,0.00454011148419729,0.0087413770041119,0.00030008573694058414,4.077573655488481E-05,0,0.00029790831058307526,3.3992244654244186E-05,0,0.047697620054271986
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0,0.2711985391999997,0,0.24684134599999982,0,0.2940350205999996
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004,0.3,0.3,0.29999999999999993,0.29999999999999993
P Wins,Total Expenditures,Probabilities,0,0.14307345417310874,0,0.008840566819643953,0,0.036011073207247224
