"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","All",1,0,1,0.499992,0.49999,0.069632,1,1,0.284326,0.05,,,0.0456903,,,,,0.0115694,0.00159211,0.009272,0.633676,10.1367,9.51044,10.1367,9.51044,0.3529,0.107192,0.368618,0.47581,0.110495,0.306834,0,0,0.0456903,0.05,0.0123234,0.00234604,0.00150785,0.499991,0,-1.85688E-05,0.49999,0.069632,0.50001,0.430358,0.0456903,0.0115694,0.00159211,0.00339665,0.0058756
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","DisputeArises",1,0,1,0.499992,0.49999,0.069632,1,1,0.284326,0.05,,,0.0456903,,,,,0.0115694,0.00159211,0.009272,0.633676,10.1367,9.51044,10.1367,9.51044,0.3529,0.107192,0.368618,0.47581,0.110495,0.306834,0,0,0.0456903,0.05,0.0123234,0.00234604,0.00150785,0.499991,0,-1.85688E-05,0.49999,0.069632,0.50001,0.430358,0.0456903,0.0115694,0.00159211,0.00339665,0.0058756
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","PFiles",0.5,0,0.49999,0.723349,1,0.139267,1,1,0.284326,0.05,,,0.0913825,,,,,0.0231393,0.00318429,0.018545,0.633676,10.2733,9.02086,10.2733,9.02086,0.705814,0.214389,0.518397,0.732786,0.220995,0.394827,0,0,0.0913825,0.05,0.0246472,0.00469217,0.00301576,0.781148,0,0.736614,1,0.139267,0,0.860733,0.0913825,0.0231393,0.00318429,0.00679343,0.0117515
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","DAnswers",0.0696,0,0.069632,0.447429,1,1,1,1,0.284326,0.05,,,0.656169,,,,,0.166151,0.0228647,0.133161,0.633676,9.49042,9.14978,9.49042,9.14978,1.35979,0.543122,0.611827,1.15495,0.590559,0.968736,0,0,0.656169,0.05,0.176978,0.033692,0.0216545,0.424829,0,3.89784,1,1,0,0,0.656169,0.166151,0.0228647,0.04878,0.0843809
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","Litigated",0.0696,0,0.069632,0.447429,1,1,1,1,0.284326,0.05,,,0.656169,,,,,0.166151,0.0228647,0.133161,0.633676,9.49042,9.14978,9.49042,9.14978,1.35979,0.543122,0.611827,1.15495,0.590559,0.968736,0,0,0.656169,0.05,0.176978,0.033692,0.0216545,0.424829,0,3.89784,1,1,0,0,0.656169,0.166151,0.0228647,0.04878,0.0843809
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","Not Litigated",0.9304,0,0.930368,0.503926,0.462568,0,1,1,,,,,0,,,,,0,0,0,,10.185,9.53743,10.185,9.53743,0.277541,0.0745657,0.350415,0.424981,0.0745657,0.257295,0,0,0,,0,0,0,0.505616,0,-0.291748,0.462568,0,0.537432,0.462568,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","Settles",0.0457,0,0.0456903,0.395256,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.45,9.35,9.45,9.35,1.2,0.422716,0.541984,0.9647,0.274766,0.840075,0,0,1,0.05,0,0,0,0.349667,0,3.31288,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","Tried",0.0093,0,0.00927225,0.592556,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.633676,9.57966,8.02034,9.57966,8.02034,2.4,1.36399,0.768871,2.13286,2.58081,1.3936,0,0,0,,0,0,0,0.634582,0,5.83669,1,1,0,0,0,0,0,0.366324,0.633676
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Margin","4","PWins",0.0059,0,0.00587561,0.66119,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,10.1489,7.45107,10.1489,7.45107,2.4,1.8137,0.591887,2.40559,3.71347,0.710265,0,0,0,,0,0,0,0.735222,0,5.78182,1,1,0,0,0,0,0,0,1
