Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.8875,0.8375,0.7875,0.7763888888888888,0.7375,0.7263888888888889,0.6875,0.6763888888888888,0.6652777777777779,0.6375,0.6263888888888889,0.6152777777777778,0.5874999999999999,0.5763888888888888,0.5652777777777778,0.5541666666666667,0.5375,0.5263888888888888,0.5152777777777777,0.5041666666666667,0.48749999999999993,0.4763888888888888,0.4652777777777778,0.4541666666666666,0.4430555555555556,0.4375,0.4263888888888888,0.41527777777777775,0.4041666666666666,0.3930555555555556,0.38749999999999996,0.3763888888888888,0.36527777777777776,0.35416666666666663,0.34305555555555556,0.3375,0.33194444444444443,0.32638888888888884,0.31527777777777777,0.3041666666666666,0.29305555555555557,0.2875,0.28194444444444444,0.2763888888888888,0.2652777777777777,0.2541666666666666,0.24305555555555558,0.23749999999999993,0.23194444444444443,0.22638888888888886,0.22083333333333333,0.2152777777777778,0.2041666666666666,0.19305555555555554,0.1875,0.1819444444444444,0.17638888888888882,0.1708333333333333,0.16527777777777775,0.15416666666666656,0.14305555555555555,0.13194444444444442,0.12638888888888877,0.12083333333333332,0.11527777777777781,0.10972222222222222,0.10416666666666663,0.09305555555555556,0.08194444444444438,0.07638888888888884,0.0708333333333333,0.06527777777777777,0.059722222222222204,0.054166666666666585,0.043055555555555514,0.031944444444444386,0.020833333333333315,0.015277777777777724,0.009722222222222215,0.004166666666666652,0,0
Settles,False Negatives,Probabilities,2.168136837014841E-28,2.7155097711291736E-25,4.680427444741068E-22,1.8703490858234705E-22,1.7269959469315336E-18,8.803337657791248E-20,2.0376341986704988E-15,5.710966949369734E-17,3.669323951705572E-17,9.244279365562872E-13,3.614022546571303E-14,6.518328135608126E-15,1.645889261315137E-10,1.485052036702019E-11,1.599920241584628E-12,1.1570767965675748E-12,1.6190612558058646E-11,2.4103972677016844E-09,2.068350394481293E-10,7.800611072886999E-11,2.9722206188963617E-09,1.6348105338874682E-07,2.8117769379386312E-08,7.292739666010922E-09,5.412931651830059E-09,3.977731958642047E-08,1.5933433430977153E-08,1.5458913102202228E-06,2.399653216643147E-07,1.3905800807070153E-07,6.17201603036858E-07,1.12708587267261E-06,4.034468256920914E-05,1.0508715013960154E-05,4.982401213247193E-06,2.3180953935321175E-06,3.851877680331182E-06,6.117710474658304E-06,3.805453472150532E-06,0.0001808794586009157,5.075233771517228E-05,9.385312659338063E-05,3.760864434615392E-05,4.23481240251477E-05,0.00010472143140310069,0.001838692996222807,0.0007405667933800594,0.0007961117015639096,0.000517242108384194,0.0001404619965661132,0.0004434296882504232,0.0002525162477997974,0.00015703823069141866,0.003789110686962649,0.0400788093429399,0.0018524995998290721,0.0019792832336066836,0.0016100535197954788,0.0011098950974722137,0.0017136058364841944,0.01519684223618488,0.00962876643717467,0.004665505032298802,0.008396676293338064,0.0022765893015708016,0.009254887484623144,0.0020943331107221744,0.001035380850773736,0.01512492265154125,0.04765881888515679,0.011274261797962593,0.012132651459217722,0.011722009902282308,0.0061965275281766884,0.004629523681802977,0.024174379870827552,0.021981894603373346,0.009151677443067125,0.02224696268201413,0.007455205092211342,0,0.2801219461574182
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,1.225,1.113888888888889,1.0027777777777778,0.8916666666666666,0.7805555555555556,0.7805555555555554,0.7027777777777777,0.6694444444444445,0.6694444444444444,0.5916666666666667,0.5916666666666666,0.5583333333333333,0.5583333333333332,0.4805555555555556,0.48055555555555557,0.4805555555555555,0.44722222222222224,0.4472222222222222,0.36944444444444446,0.3694444444444444,0.33611111111111114,0.3361111111111111,0.336111111111111,0.2583333333333334,0.25833333333333336,0.2583333333333333,0.22499999999999998,0.14722222222222225,0.1472222222222222,0.11388888888888893,0.11388888888888887,0.11388888888888882,0.036111111111111205,0.036111111111111094,0.002777777777777768,0.0027777777777777124,0,0
