Filter,Assessment,Data Type
P Wins,False Negatives,Probabilities,6.721628285231295E-10,4.132813666246391E-08,1.426899739432428E-06,2.9993003825148093E-05,0.00025001539303266725,0.000136937726691962,4.8449375797565944E-21,0.0009323307028530802,0.0020980059070880843,4.718813338416422E-16,1.8969521004069998E-16,0.01291403345278434,0.0020240020442083445,5.166246156892555E-12,1.6741686490940932E-12,2.1879301660727224E-12,0.006115605782890912,0.03869458577085934,4.581058606978862E-07,2.6784829542295392E-09,0.01712681483308758,0.027903941999223497,0.010624306142678924,3.681980109054706E-05,8.755809997439661E-07,3.090998193706478E-05,0.028622006794667403,0.0029845236118767734,6.841915949810789E-05,0.00019024947542438408,0.004221884880577548,8.895408538036656E-05,0.025820902040970456,0.01554572470389445,2.632475162015295E-05,4.86378622043706E-07,0,0.21948430957644088
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.8875,0.8875,0.8375,0.8375,0.7875,0.7875,0.7763888888888888,0.7374999999999999,0.7374999999999999,0.726388888888889,0.6875,0.6875,0.6763888888888889,0.6652777777777777,0.6375,0.6375,0.6263888888888889,0.6152777777777778,0.5875,0.5875,0.5763888888888888,0.5652777777777778,0.5541666666666667,0.5375,0.5375,0.5263888888888888,0.5152777777777777,0.5041666666666667,0.4875,0.4875,0.4763888888888889,0.4652777777777778,0.45416666666666666,0.44305555555555554,0.4375,0.4375,0.4263888888888889,0.41527777777777775,0.4041666666666666,0.3930555555555556,0.38749999999999996,0.38749999999999996,0.3763888888888889,0.3652777777777778,0.3541666666666667,0.34305555555555556,0.33749999999999997,0.33749999999999997,0.3319444444444444,0.3263888888888889,0.31527777777777777,0.30416666666666664,0.2930555555555555,0.2875,0.2875,0.28194444444444444,0.27638888888888885,0.2652777777777778,0.2541666666666667,0.24305555555555558,0.23750000000000002,0.23750000000000002,0.2319444444444444,0.22638888888888886,0.22083333333333333,0.2152777777777778,0.20416666666666666,0.19305555555555554,0.1875,0.1875,0.18194444444444435,0.17638888888888887,0.1708333333333334,0.16527777777777775,0.15416666666666667,0.1430555555555556,0.13194444444444442,0.1263888888888889,0.12083333333333335,0.11527777777777776,0.10972222222222217,0.10416666666666669,0.09305555555555556,0.08194444444444438,0.0763888888888889,0.0708333333333333,0.06527777777777777,0.05972222222222223,0.05416666666666664,0.04305555555555557,0.03194444444444444,0.02083333333333337,0.015277777777777807,0.009722222222222188,0.004166666666666652,0
Settles,False Positives,Probabilities,0,5.73973397246461E-23,0,4.0933539151138994E-19,0,4.057901323566167E-16,7.057048320587662E-18,0,4.340910979593048E-15,8.009998460063162E-15,0,8.374274981182818E-15,3.0476787648987405E-12,2.01981094100644E-13,0,3.2821082321984436E-13,2.9003322687833716E-11,4.18360290744082E-11,0,9.01558946995941E-12,5.554709186961124E-11,6.238170430491313E-09,9.747463478729665E-10,0,1.0032799886316504E-10,8.438472987893718E-10,4.61709995907492E-08,4.522398696086791E-08,0,1.2148134477966541E-08,9.929478147627527E-09,8.671341019933945E-08,2.693904929445774E-06,7.668879484858933E-07,0,2.92407838903743E-07,4.869300527550816E-08,5.228732754875454E-07,1.27130258409882E-05,9.862754185364437E-06,0,1.0420784613223839E-05,4.403844608406218E-06,2.9671281012563826E-06,2.271835231860341E-05,0.00023610525707377626,0,0.00010614240609947996,0.00010900439288748695,4.334164226100455E-05,6.882614759492675E-06,5.669585229769787E-05,0.0005815577239104717,0,0.0015488808198300735,0.00044570165955358585,0.0005939503850094924,0.0004167412827336151,0.0001823617528555415,0.0009247650586413272,0,0.007917020909960173,0.00424746128887326,0.0021271636810000303,0.0032394595152879274,0.0016340478031207615,0.0002044695454633513,0.0010306245104675185,0,0.08160958443928215,0.004753092151410675,0.011056585800880717,0.00431061541607633,0.008498024548813382,0.007420446796095588,0.0021493044696279475,0.0059405572175435205,0.017339247887595277,0.015858857587144684,0.011410202805200852,0.023168825498531897,0.011608440898015918,0.0011131864636371987,0.003358645840632094,0.044806331096075486,0.007455205092211342,0.02224696268201413,0.009151677443067125,0.021981894603373346,0.024174379870827552,0.004629523681802977,0.0061965275281766884,0.011722009902282308,0.012132651459217722,0.011274261797962593,0.17293806650601218
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.225,1.225,1.113888888888889,1.113888888888889,1.0027777777777778,1.0027777777777778,0.8916666666666668,0.8916666666666667,0.8916666666666666,0.8916666666666666,0.7805555555555557,0.7805555555555556,0.7805555555555556,0.7805555555555554,0.7027777777777778,0.7027777777777778,0.6694444444444445,0.6694444444444444,0.6694444444444444,0.5916666666666668,0.5916666666666667,0.5916666666666667,0.5583333333333335,0.5583333333333333,0.5583333333333333,0.4805555555555556,0.48055555555555557,0.48055555555555557,0.4472222222222223,0.44722222222222224,0.4472222222222222,0.4472222222222222,0.3694444444444445,0.36944444444444446,0.3694444444444444,0.3694444444444444,0.33611111111111125,0.33611111111111114,0.3361111111111111,0.336111111111111,0.2583333333333334,0.25833333333333336,0.2583333333333333,0.2583333333333333,0.2250000000000001,0.22500000000000003,0.22499999999999998,0.14722222222222225,0.1472222222222222,0.1472222222222222,0.11388888888888893,0.11388888888888887,0.11388888888888882,0.036111111111111205,0.03611111111111115,0.03611111111111111,0.03611111111111111,0.036111111111111094,0.002777777777777768,0,0
P Wins,False Positives,Probabilities,0,1.0028631609283306E-10,0,1.1899377148136676E-08,0,5.584544921217432E-07,4.292341175088483E-06,4.223749800285918E-06,0,4.914052821168216E-06,9.794907864805657E-05,0,6.199234285723335E-05,3.504532245674367E-05,0,1.0271500687537022E-33,0.0013897069710175857,0,0.00042767485099779357,5.7515891590195895E-27,0,1.0313406590380203E-23,0.0021838912377049454,0,0.008152642123542674,5.998531039007978E-21,0,5.2640541552461095E-18,0.012401742800767184,0.007278426060438804,0,0.01649580480976389,9.230559370839522E-16,3.087429449636423E-13,0,2.2216313883190406E-12,0.01140118213970234,0.03981970182415271,0.012943620342926197,0.011567503100030371,1.8051332887008174E-11,2.4614183154692033E-09,0,2.5010983834710258E-08,0.03856796256777999,0.006048776337582708,0.05059665957513532,2.332287612711313E-06,0,2.4478842629485344E-05,0.03395536518859001,0.0013230613890811154,0.0060882001671937755,1.3915668823745952E-05,7.50384165566206E-05,0,0.0029441080021156874,0.0014680263538862453,0.0030529427713748814,0,0.14754311461133013
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07500000000000001,0.07500000000000001,0.07499999999999998,0.07499999999999998,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.17474417000000037,0,0.04377133740000007,0,0.36550959932436555
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000013,0.15000000000000013,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997
P Wins,Total Expenditures,Probabilities,0,0.09880341810851632,0,0.18362150071363995,0,0.13354997445347963
