Filter,Assessment,Data Type
P Wins,False Negatives,Probabilities,4.99501556944498E-10,4.2538656866063896E-08,1.679907419560907E-06,0,3.716037787323913E-05,2.883890816929615E-17,1.9299432416356224E-21,0.0002819351264278577,0.0002039035466421165,6.926687722397185E-13,0.0013559102025321895,0.002534509232286055,1.893678568107367E-09,0.016170634019974692,0.0028084742768305603,2.09604448107946E-07,1.250419604777847E-05,0.007504253519364458,0.039644956809518704,4.8508595913899156E-05,0.0005831867697333267,0.00032303707431403196,0.013165728043846234,0.03848547885175643,0.0038186113133935576,0.0007375059778828125,0.005140349836841963,0.01189745912557114,0.03941431059352802,0.006164184077258948,0.042750086586234054,0.013826158609071083,0.017381929477364905,1.0632188676273431E-05,0.0017186575792972766,8.114981581374903E-06,0.061741488884751755,0.008039323543819274,0.08345854309185162,2.412924069237217E-06,1.527793309067589E-08,0,0.22701821713381137
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.8875,0.8875,0.8375,0.8375,0.7875,0.7875,0.7763888888888888,0.7374999999999999,0.7374999999999999,0.726388888888889,0.6875,0.6875,0.6763888888888889,0.6652777777777777,0.6375,0.6375,0.6263888888888889,0.6152777777777778,0.5875,0.5875,0.5763888888888888,0.5652777777777778,0.5541666666666667,0.5375,0.5375,0.5263888888888888,0.5152777777777777,0.5041666666666667,0.4875,0.4875,0.4763888888888889,0.4652777777777778,0.45416666666666666,0.44305555555555554,0.4375,0.4375,0.4263888888888889,0.41527777777777775,0.4041666666666666,0.3930555555555556,0.38749999999999996,0.38749999999999996,0.3763888888888889,0.3652777777777778,0.3541666666666667,0.34305555555555556,0.33749999999999997,0.33749999999999997,0.3319444444444444,0.3263888888888889,0.31527777777777777,0.30416666666666664,0.2930555555555555,0.2875,0.2875,0.28194444444444444,0.27638888888888885,0.2652777777777778,0.2541666666666667,0.24305555555555558,0.23750000000000002,0.23750000000000002,0.2319444444444444,0.22638888888888886,0.22083333333333333,0.2152777777777778,0.20416666666666666,0.19305555555555554,0.1875,0.1875,0.18194444444444435,0.17638888888888887,0.1708333333333334,0.16527777777777775,0.15416666666666667,0.1430555555555556,0.13194444444444442,0.1263888888888889,0.12083333333333335,0.11527777777777776,0.10972222222222217,0.10416666666666669,0.09305555555555556,0.08194444444444438,0.0763888888888889,0.0708333333333333,0.06527777777777777,0.05972222222222223,0.05416666666666664,0.04305555555555557,0.03194444444444444,0.02083333333333337,0.015277777777777807,0.009722222222222188,0.004166666666666652,0
Settles,False Positives,Probabilities,0,0,0,0,0,7.165436815495961E-21,6.053653728476098E-23,0,1.2752506919719606E-18,1.2515337320151876E-20,0,2.7270332188066925E-17,3.406981332386583E-16,1.1950545538515408E-17,0,8.644463120056178E-17,2.3022742709297724E-14,9.382825499187042E-16,0,4.100748975867609E-15,4.781827686692179E-13,3.9207544617642495E-12,3.8112099013917226E-13,0,7.113023220970831E-14,6.003537171136719E-13,1.0136693243845951E-10,1.1422726694019534E-11,0,1.6365448028359538E-10,1.854642661106294E-11,1.9570128291126218E-09,8.200781197519547E-09,1.8166735949217715E-09,0,4.253465825637895E-09,1.552223786056072E-10,1.0286890744477097E-09,8.153833873432547E-08,2.0780574130780487E-08,0,3.297263973489625E-07,1.6022215813321648E-07,2.3936384894190584E-08,1.3294102849214274E-06,3.1026465292327205E-06,0,3.3504583173001515E-06,1.3369138376681048E-06,1.6197900022849845E-06,8.691063331423291E-08,3.260610211632651E-07,1.1886631327690116E-05,0,0.00010570011794197846,5.738239684884748E-06,4.805015588708776E-05,3.8209245547966576E-05,5.816667654392804E-06,0.00013826776890064383,0,0.0007808381670711231,0.00022491362967029085,0.0001826004505281266,0.00016410136342789422,0.00015199194272636009,8.784081399904486E-06,1.8921599230330148E-05,0,0.0394985368552555,0.0003307650258599088,0.002110706737471453,0.00024929871753498977,0.0017238758092426208,0.001615429945288047,0.00023072809364786272,0.0022240393832488655,0.0043464410748347004,0.0031140020154414878,0.0025394278245861094,0.0038752814935195394,0.0025519565135793867,0.00014158069193761114,0.0002103812633347389,0.04480637380718078,0.001722181107546869,0.01122716514218259,0.0018129628709453649,0.010871182443738886,0.011611766302222003,0.0014529923925291465,0.00562516409850559,0.0073995711538201265,0.008105065005941632,0.006289093745122198,0.17612630802728935
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.075,1.075,0.9638888888888888,0.9638888888888888,0.8527777777777777,0.8527777777777777,0.8527777777777776,0.7416666666666667,0.7416666666666666,0.7416666666666666,0.6305555555555555,0.6305555555555555,0.5916666666666667,0.5916666666666667,0.5194444444444444,0.5194444444444444,0.48055555555555557,0.48055555555555557,0.4083333333333333,0.4083333333333333,0.40833333333333327,0.4083333333333332,0.36944444444444446,0.3694444444444444,0.3694444444444444,0.2972222222222222,0.2972222222222222,0.29722222222222217,0.25833333333333336,0.2583333333333333,0.2583333333333333,0.18611111111111112,0.18611111111111112,0.18611111111111106,0.186111111111111,0.14722222222222225,0.1472222222222222,0.1472222222222222,0.07500000000000001,0.07499999999999996,0.03611111111111115,0.03611111111111111,0.03611111111111111,0.036111111111111094,0,0
P Wins,False Positives,Probabilities,0,6.787804928434865E-10,0,4.258264110770298E-08,0,1.0962400515645122E-06,4.071184135040807E-07,1.40391258809549E-05,0,1.79374064641698E-05,0,0.0004194970439881902,0,2.398173551979144E-27,0,0.0035233582625814955,0,2.696663902295504E-21,0,0.011547463099332357,0.00461389742114932,0.0028230840573205285,5.126462740274007E-16,0,3.247361019413272E-14,0,0.023948725319892398,0.040990799309334955,1.33882089783819E-11,0,9.526407070476983E-10,0,0.0919978288361695,0.0133634201607593,0.03375661950498969,4.460553471359248E-08,0,2.3835964676143E-06,0.03629098091285108,0.11694837460757165,8.114981581374903E-06,0,0.0014147639057390008,0.00031452586223454913,0,0.26429271068460536
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07500000000000001,0.07500000000000001,0.07499999999999998,0.07499999999999998,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.12071064999999971,0,0.02605859279999993,0,0.20694064090960101
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
P Wins,Total Expenditures,Probabilities,0,0.12646651061725417,0,0.2609085180963188,0,0.25891508757682263
