Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.8875,0.8375,0.7875,0.7763888888888888,0.7375,0.7263888888888889,0.6875,0.6763888888888888,0.6652777777777779,0.6375,0.6263888888888889,0.6152777777777778,0.5874999999999999,0.5763888888888888,0.5652777777777778,0.5541666666666667,0.5375,0.5263888888888888,0.5152777777777777,0.5041666666666667,0.48749999999999993,0.4763888888888888,0.4652777777777778,0.4541666666666666,0.4430555555555556,0.4375,0.4263888888888888,0.41527777777777775,0.4041666666666666,0.3930555555555556,0.38749999999999996,0.3763888888888888,0.36527777777777776,0.35416666666666663,0.34305555555555556,0.3375,0.33194444444444443,0.32638888888888884,0.31527777777777777,0.3041666666666666,0.29305555555555557,0.2875,0.28194444444444444,0.2763888888888888,0.2652777777777777,0.2541666666666666,0.24305555555555558,0.23749999999999993,0.23194444444444443,0.22638888888888886,0.22083333333333333,0.2152777777777778,0.2041666666666666,0.19305555555555554,0.1875,0.1819444444444444,0.17638888888888882,0.1708333333333333,0.16527777777777775,0.15416666666666656,0.14305555555555555,0.13194444444444442,0.12638888888888877,0.12083333333333332,0.11527777777777781,0.10972222222222222,0.10416666666666663,0.09305555555555556,0.08194444444444438,0.07638888888888884,0.0708333333333333,0.06527777777777777,0.059722222222222204,0.054166666666666585,0.043055555555555514,0.031944444444444386,0.020833333333333315,0.015277777777777724,0.009722222222222215,0.004166666666666652,0,0
Settles,False Negatives,Probabilities,2.7176779079661763E-25,1.279166551899621E-22,1.8298615301236443E-19,8.822026227547928E-20,7.010922732348237E-17,1.5671943392848755E-17,6.579783128539484E-14,8.439095862168994E-15,6.554943646082777E-15,2.466126922889742E-11,8.071913132946078E-13,4.419158509503382E-13,4.3900481774357185E-09,2.3429978231560833E-10,9.002557264375604E-11,7.915672432062645E-11,2.322869410115358E-10,2.5856923467511762E-08,2.6268993428613274E-09,2.033550731718786E-09,4.19517573641173E-08,1.7531816794004021E-06,2.4230757736956455E-07,1.577144653884812E-07,1.4439225978705671E-07,1.7460202306695048E-07,9.063857398587954E-08,7.019891950301209E-06,1.6017901968628363E-06,1.4098137312085602E-06,3.04549677286951E-06,6.237944312797935E-06,0.00018308667558212117,5.0568417876916E-05,4.184259961248167E-05,1.1718961420634985E-05,4.1318226170255945E-05,1.0468146032443098E-05,8.59245014737878E-06,0.0003736432862628422,0.00015898165757310183,0.0007581659265394739,0.00015002278448494316,0.00016490533815912824,0.00022758958915309663,0.0037922470199220756,0.0018382920521080714,0.0011593409042251045,0.0017024557047789148,0.000270096129014045,0.0020136725658041945,0.00015807300704662037,0.0001399631270542061,0.0037868963943684464,0.05420244323975201,0.0025077962459696714,0.004435820080777116,0.002550434972065188,0.0022825533035488762,0.001443881118467849,0.015134476129092626,0.011088995652806057,0.0026233231563510305,0.010870564693513114,0.0015863217481901946,0.019121884074165985,0.0004357944385337897,0.0003568284901550487,0.007312092534413143,0.02310920189166875,0.006289093745122198,0.008105065005941632,0.0073995711538201265,0.00562516409850559,0.0014529923925291465,0.011611766302222003,0.010871182443738886,0.0018129628709453649,0.01122716514218259,0.001722181107546869,0,0.11146643141975698
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,1.225,1.113888888888889,1.0027777777777778,0.9638888888888889,0.8916666666666666,0.8527777777777779,0.8527777777777777,0.7805555555555556,0.7805555555555554,0.7416666666666667,0.6694444444444445,0.6694444444444444,0.6305555555555555,0.5583333333333333,0.5583333333333332,0.5194444444444445,0.5194444444444444,0.44722222222222224,0.4472222222222222,0.4083333333333334,0.4083333333333333,0.40833333333333327,0.33611111111111114,0.3361111111111111,0.336111111111111,0.2972222222222223,0.2972222222222222,0.29722222222222217,0.22499999999999998,0.18611111111111117,0.18611111111111112,0.18611111111111106,0.186111111111111,0.11388888888888893,0.11388888888888887,0.11388888888888882,0.07500000000000001,0.075,0.07499999999999996,0.002777777777777768,0.0027777777777777124,0,0
