"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","All",1,0,1,0.5,0.6001,0.0733976,1,1,0.291492,0.25,,,0.0658588,,,,,0,0.00337773,0.004161,1,10.1855,9.40541,10.1855,9.40541,0.409092,0.167379,0.315072,0.482451,0.0724598,0.151289,0,0,0.0658588,0.25,0,0.00337773,0,1,0,0,0.6001,0.0733976,0.3999,0.526702,0.0658588,0,0.00337773,0,0.004161
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","DisputeArises",1,0,1,0.5,0.6001,0.0733976,1,1,0.291492,0.25,,,0.0658588,,,,,0,0.00337773,0.004161,1,10.1855,9.40541,10.1855,9.40541,0.409092,0.167379,0.315072,0.482451,0.0724598,0.151289,0,0,0.0658588,0.25,0,0.00337773,0,1,0,0,0.6001,0.0733976,0.3999,0.526702,0.0658588,0,0.00337773,0,0.004161
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PFiles",0.6001,0,0.6001,0.5,1,0.122309,1,1,0.291492,0.25,,,0.109746,,,,,0,0.00562862,0.006934,1,10.3091,9.00919,10.3091,9.00919,0.681706,0.278919,0.403935,0.682854,0.120746,0.215507,0,0,0.109746,0.25,0,0.00562862,0,1,0,0,1,0.122309,0,0.877691,0.109746,0,0.00562862,0,0.0069339
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","DAnswers",0.0734,0,0.0733976,0.5,1,1,1,1,0.291492,0.25,,,0.897288,,,,,0,0.0460197,0.056692,1,9.65687,9.0751,9.65687,9.0751,1.26803,0.513846,0.755877,1.26972,0.317953,0.629877,0,0,0.897288,0.25,0,0.0460197,0,1,0,0,1,1,0,0,0.897288,0,0.0460197,0,0.0566919
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Litigated",0.0734,0,0.0733976,0.5,1,1,1,1,0.291492,0.25,,,0.897288,,,,,0,0.0460197,0.056692,1,9.65687,9.0751,9.65687,9.0751,1.26803,0.513846,0.755877,1.26972,0.317953,0.629877,0,0,0.897288,0.25,0,0.0460197,0,1,0,0,1,1,0,0,0.897288,0,0.0460197,0,0.0566919
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Not Litigated",0.9266,0,0.926602,0.5,0.568423,0,1,1,,,,,0,,,,,0,0,0,,10.2274,9.43158,10.2274,9.43158,0.341054,0.139935,0.280155,0.42009,0.0530139,0.113379,0,0,0,,0,0,0,1,0,0,0.568423,0,0.431577,0.568423,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Settles",0.0659,0,0.0658588,0.5,1,1,1,1,0.25,0.25,,,1,,,,,0,0,0,,9.65,9.15,9.65,9.15,1.2,0.451405,0.748595,1.2,0.214286,0.570914,0,0,1,0.25,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Tried",0.0042,0,0.00416105,0.5,1,1,1,1,0.652308,0.25,,,0,,,,,0,0,1,1,9.16238,8.43762,9.16238,8.43762,2.4,1.08932,1.34001,2.42933,1.36193,2.04244,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PWins",0.0042,0,0.00416105,0.5,1,1,1,1,0.652308,0.25,,,0,,,,,0,0,1,1,9.16238,8.43762,9.16238,8.43762,2.4,1.08932,1.34001,2.42933,1.36193,2.04244,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","DWins",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Abandoned",0.0034,0,0.00337773,0.5,1,1,1,1,0.656,0.25,,,0,,,,,0,1,0,,10.4,8.4,10.4,8.4,1.2,1.02238,0.178264,1.20065,1.05316,0.0393942,0,0,0,,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Rounds1",0.0734,0,0.0733976,0.5,1,1,1,1,0.291492,0.25,,,0.897288,,,,,0,0.0460197,0.056692,1,9.65687,9.0751,9.65687,9.0751,1.26803,0.513846,0.755877,1.26972,0.317953,0.629877,0,0,0.897288,0.25,0,0.0460197,0,1,0,0,1,1,0,0,0.897288,0,0.0460197,0,0.0566919
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Truly Liable",1,0,1,0.5,0.6001,0.0733976,1,1,0.291492,0.25,,,0.0658588,,,,,0,0.00337773,0.004161,1,10.1855,9.40541,10.1855,9.40541,0.409092,0.167379,0.315072,0.482451,0.0724598,0.151289,0,0,0.0658588,0.25,0,0.00337773,0,1,0,0,0.6001,0.0733976,0.3999,0.526702,0.0658588,0,0.00337773,0,0.004161
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Truly Not Liable",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","AllCount",1870,0,1870,0.5,1122.19,137.254,1870,1870,0.291492,0.25,,,123.156,,,,,0,6.31636,7.78116,980,10.1855,9.40541,10.1855,9.40541,0.409092,0.167379,0.315072,0.482451,0.0724598,0.151289,0,0,123.156,0.25,0,6.31636,0,1870,0,0,1122.19,137.254,747.813,984.933,123.156,0,6.31636,0,7.78116
"FSA Costs Multiplier 4 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Rule 68 Damages Dispute","3","Liability Strength1",1,0,1,0.5,0.6001,0.0733976,1,1,0.291492,0.25,,,0.0658588,,,,,0,0.00337773,0.004161,1,10.1855,9.40541,10.1855,9.40541,0.409092,0.167379,0.315072,0.482451,0.0724598,0.151289,0,0,0.0658588,0.25,0,0.00337773,0,1,0,0,0.6001,0.0733976,0.3999,0.526702,0.0658588,0,0.00337773,0,0.004161
