Filter,Assessment,Data Type
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.8875,0.8875,0.8375,0.8375,0.7875,0.7875,0.7763888888888888,0.7374999999999999,0.7374999999999999,0.726388888888889,0.6875,0.6875,0.6763888888888889,0.6652777777777777,0.6375,0.6375,0.6263888888888889,0.6152777777777778,0.5875,0.5875,0.5763888888888888,0.5652777777777778,0.5541666666666667,0.5375,0.5375,0.5263888888888888,0.5152777777777777,0.5041666666666667,0.4875,0.4875,0.4763888888888889,0.4652777777777778,0.45416666666666666,0.44305555555555554,0.4375,0.4375,0.4263888888888889,0.41527777777777775,0.4041666666666666,0.3930555555555556,0.38749999999999996,0.38749999999999996,0.3763888888888889,0.3652777777777778,0.3541666666666667,0.34305555555555556,0.33749999999999997,0.33749999999999997,0.3319444444444444,0.3263888888888889,0.31527777777777777,0.30416666666666664,0.2930555555555555,0.2875,0.2875,0.28194444444444444,0.27638888888888885,0.2652777777777778,0.2541666666666667,0.24305555555555558,0.23750000000000002,0.23750000000000002,0.2319444444444444,0.22638888888888886,0.22083333333333333,0.2152777777777778,0.20416666666666666,0.19305555555555554,0.1875,0.1875,0.18194444444444435,0.17638888888888887,0.1708333333333334,0.16527777777777775,0.15416666666666667,0.1430555555555556,0.13194444444444442,0.1263888888888889,0.12083333333333335,0.11527777777777776,0.10972222222222217,0.10416666666666669,0.09305555555555556,0.08194444444444438,0.0763888888888889,0.0708333333333333,0.06527777777777777,0.05972222222222223,0.05416666666666664,0.04305555555555557,0.03194444444444444,0.02083333333333337,0.015277777777777807,0.009722222222222188,0.004166666666666652,0
Settles,False Positives,Probabilities,0,2.7177138757150307E-25,0,1.2791654737528163E-22,0,1.829896428464884E-19,8.822143097086312E-20,0,2.852281077893868E-17,1.567193387090676E-17,0,1.3436881890231731E-14,8.439256940031925E-15,6.555030479251204E-15,0,1.9735875348983815E-15,5.001220600896631E-13,4.4191575800299966E-13,0,9.61644818620654E-13,8.905683057050308E-11,9.002729052814391E-11,7.915777283816887E-11,0,2.4264043484326417E-11,1.3315937001445068E-11,2.046639648338567E-09,2.0335524035477886E-09,0,1.1399062278241712E-08,2.4541208478718145E-09,1.3886442638600766E-07,1.5771744183977556E-07,1.443941757157407E-07,0,2.932413555652019E-07,2.4069680058891925E-08,2.1211242588396024E-08,1.3899936511380284E-06,1.4098186577738102E-06,0,1.0420784613223807E-05,4.354270653738387E-06,1.4901194281773942E-06,3.6316593993606576E-05,4.184335490434737E-05,0,0.00010614240609947965,4.131878061103434E-05,4.3424147617212E-05,5.745597904695495E-06,5.673960955548071E-06,0.00014448452061310537,0,0.0015488808198300687,0.00015002431245975082,0.0005939503850094906,0.0004174485312395863,0.00015340086772882503,0.00147367822079394,0,0.00791702090996015,0.001702482227107541,0.0021271636810000242,0.0020137011652826887,0.0016364597238264231,0.00023465537420679723,0.00023445755485106078,0,0.0816095844392819,0.002320465857303478,0.011056585800880682,0.0025505011863933102,0.008498024548813357,0.007457409859087027,0.0024661317718825708,0.009406111018403777,0.01733924788759523,0.01087066210281414,0.011410202805200819,0.019122215175480472,0.011622205164868487,0.0015020573204298148,0.0015022391285667278,0.04480633109607535,0.005846121400517569,0.022246962682014065,0.007400007760842722,0.02198189460337328,0.02429021193701599,0.006213977285041807,0.009663670862325682,0.011722009902282273,0.011227081913499578,0.01127426179796256,0.17080461683959386
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.1875,1.1875,1.0763888888888888,1.0763888888888888,0.9652777777777778,0.9652777777777778,0.9652777777777777,0.8541666666666667,0.8541666666666666,0.8541666666666666,0.7430555555555556,0.7430555555555556,0.7402777777777778,0.7402777777777778,0.6319444444444444,0.6319444444444444,0.6291666666666667,0.6291666666666667,0.5208333333333334,0.5208333333333333,0.5208333333333333,0.5180555555555556,0.5180555555555556,0.5180555555555555,0.40972222222222227,0.4097222222222222,0.4097222222222222,0.40972222222222215,0.4069444444444445,0.40694444444444444,0.40694444444444444,0.29861111111111116,0.2986111111111111,0.29861111111111105,0.2958333333333334,0.29583333333333334,0.29583333333333334,0.1875,0.18749999999999994,0.1847222222222223,0.18472222222222223,0.18472222222222223,0.07638888888888895,0.0763888888888889,0.07638888888888884,0.07361111111111118,0.07361111111111113,0.07361111111111111,0.07361111111111111,0.07361111111111107,0,0
P Wins,False Positives,Probabilities,0,1.0028631609282515E-10,0,1.1899377146757192E-08,0,3.5676763663076827E-07,2.0168681601233753E-07,7.5924015924482754E-06,0,5.837668585793981E-06,0,0.00019505120748532275,0,0,0,0.0018316422150392805,0,6.239846602345236E-26,0.005419801827625769,0,0.005205833637113008,0,1.4728761790981908E-19,6.056369286988288E-20,0.004117816241963281,0,0.03044583227737727,0.0031606098184755005,1.3343917266016519E-14,0,2.231975261810723E-12,0.034435648653147514,0.01294362034292616,0.03214347779193108,2.1846037221394305E-10,0,2.521548758556992E-08,0.09441613961884843,0.006048776337582691,4.1636505512391173E-07,0,2.4906128311040485E-05,0.013946404796081984,0.0013230613890811112,0.029076044155926066,9.472083265207682E-05,0.0012776425841330575,0,0.0029441080021154553,8.5488032066302E-05,0,0.15399000378457417
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07500000000000001,0.07500000000000001,0.07499999999999998,0.07499999999999998,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.1747441699999998,0,0.04377133739999994,0,0.34834342059999984
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
P Wins,Total Expenditures,Probabilities,0,0.3681564819898739,0,0.018466657311062548,0,0.04651793269906332
