"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","All",1,0,1,0.499995,1,1,1,1,0.53907,0.660922,,,0.962474,,,,,0,0.0288575,0.008668,0.340201,10.5334,9.31527,19.8487,0.1513,1000,999.918,0.1513,0.264085,0.153266,0.417351,0.163351,0.068857,0,0.1513,0,0.962474,0.599996,0,0.0288575,0,0.499994,0,7.5023E-06,1,1,0,0,0.962474,0,0.0288575,0.00571942,0.002949
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","DisputeArises",1,0,1,0.499995,1,1,1,1,0.53907,0.660922,,,0.962474,,,,,0,0.0288575,0.008668,0.340201,10.5334,9.31527,19.8487,0.1513,1000,999.918,0.1513,0.264085,0.153266,0.417351,0.163351,0.068857,0,0.1513,0,0.962474,0.599996,0,0.0288575,0,0.499994,0,7.5023E-06,1,1,0,0,0.962474,0,0.0288575,0.00571942,0.002949
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","PFiles",1,0,1,0.499995,1,1,1,1,0.53907,0.660922,,,0.962474,,,,,0,0.0288575,0.008668,0.340201,10.5334,9.31527,19.8487,0.1513,1000,999.918,0.1513,0.264085,0.153266,0.417351,0.163351,0.068857,0,0.1513,0,0.962474,0.599996,0,0.0288575,0,0.499994,0,7.5023E-06,1,1,0,0,0.962474,0,0.0288575,0.00571942,0.002949
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","DAnswers",1,0,1,0.499995,1,1,1,1,0.53907,0.660922,,,0.962474,,,,,0,0.0288575,0.008668,0.340201,10.5334,9.31527,19.8487,0.1513,1000,999.918,0.1513,0.264085,0.153266,0.417351,0.163351,0.068857,0,0.1513,0,0.962474,0.599996,0,0.0288575,0,0.499994,0,7.5023E-06,1,1,0,0,0.962474,0,0.0288575,0.00571942,0.002949
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","Litigated",1,0,1,0.499995,1,1,1,1,0.53907,0.660922,,,0.962474,,,,,0,0.0288575,0.008668,0.340201,10.5334,9.31527,19.8487,0.1513,1000,999.918,0.1513,0.264085,0.153266,0.417351,0.163351,0.068857,0,0.1513,0,0.962474,0.599996,0,0.0288575,0,0.499994,0,7.5023E-06,1,1,0,0,0.962474,0,0.0288575,0.00571942,0.002949
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","Settles",0.9625,0,0.962474,0.499995,1,1,1,1,0.524998,0.674994,,,1,,,,,0,0,0,,10.525,9.325,19.85,0.15,1000,999.923,0.15,0.256061,0.156057,0.412118,0.151617,0.069193,0,0.15,0,1,0.599996,0,0,0,0.499994,0,-0.0959832,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","Tried",0.0087,0,0.00866842,0.388944,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,0.340201,10.1662,9.53377,19.7,0.3,999.998,999.847,0.3,0.279083,0.216802,0.495885,0.260009,0.250517,0,0.3,0,0,,0,0,0,0.340963,0,3.15519,1,1,0,0,0,0,0,0.659799,0.340201
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Highly Risk Averse","0.0131","0.9966","6","PWins",0.0029,0,0.002949,0.509317,1,1,1,1,0.9,0.3,,,0,,,,,0,0,1,1,10.925,8.775,19.7,0.3,1000,999.553,0.3,0.711549,0.0385088,0.750058,0.756122,0.00288816,0,0.3,0,0,,0,0,0,0.513451,0,3.22808,1,1,0,0,0,0,0,0,1
