Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.7375,0.5375,0.4875,0.4375,0.3375,0.2875,0.2375,0.1875,0.13749999999999996,0.08750000000000002,0.03749999999999998,0,0
Settles,False Negatives,Probabilities,4.290451386158193E-09,4.290443622850901E-09,7.593089137122816E-05,1.8300488986059183E-08,1.8300488986059183E-08,7.580909268437526E-05,0.010548756151652756,1.4085064106209925E-05,0.16228082318685388,1.4085064106209925E-05,0.008884912135764953,0,0.10055791579825413
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,1,0.75,0.5,0.25,0,0
P Wins,False Negatives,Probabilities,7.725906724013848E-08,9.522962090559256E-05,0.008999106616205144,0.12644271538198937,0,0.5820105085551658
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.9375,0.9375,0.7374999999999999,0.7374999999999999,0.6875,0.6375,0.6375,0.5375,0.5375,0.48749999999999993,0.4375,0.38749999999999996,0.33749999999999997,0.33749999999999997,0.2875,0.23749999999999993,0.1875,0.13749999999999996,0.08749999999999997,0.03749999999999998,0
Settles,False Positives,Probabilities,0,4.396493987493546E-13,0,4.391579039290564E-13,3.744640020453284E-08,0,4.391579039290564E-13,0,0.00010678962423178112,2.830809056452052E-08,0.00024183030809242644,2.830809056452052E-08,0,0.01255136715249533,0.008908619190208609,1.4648026875081597E-05,0.031477075558213864,1.4648026875081597E-05,0.04724284384736265,0.008884912135764953,0.17300953463264762
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.15,1.15,0.9,0.9,0.8999999999999999,0.65,0.65,0.6499999999999999,0.4,0.4,0.3999999999999999,0.15000000000000002,0.15,0.15,0.1499999999999999,0
P Wins,False Positives,Probabilities,0,3.837898651161467E-07,0,0.00010716218682279037,6.293981465786783E-05,0,0.008879742297942082,0.004027886492916801,0,0.13285412240254546,0.039576292756587375,0.2474657580091308,0,0.12406186646627185,0.024974354338425885,0.13553712887816743
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.07499999999999996,0.07499999999999996
Settles,Total Expenditures,Probabilities,0,0.28245236256666684
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.15,0.15,0.1499999999999999,0.1499999999999999
P Wins,Total Expenditures,Probabilities,0,0.48692452276584314,0,0.16198125747503764,0,0.06864185719245305
