Filter,Assessment,Data Type
No Dispute Arises,False Negatives,Values,
No Dispute Arises,False Negatives,Probabilities,
P Doesn't File,False Negatives,Values,
P Doesn't File,False Negatives,Probabilities,
D Doesn't Answer,False Negatives,Values,
D Doesn't Answer,False Negatives,Probabilities,
Settles,False Negatives,Values,0.775,0.575,0.525,0.475,0.375,0.325,0.275,0.2749999999999999,0.22499999999999998,0.17499999999999993,0.125,0.07500000000000001,0.025000000000000022,0.02499999999999991,0,0
Settles,False Negatives,Probabilities,9.827645383745846E-17,2.19018999559455E-11,1.8423283168568085E-09,5.27277934892132E-13,2.194535428211574E-07,8.592225386869504E-06,5.398376224088113E-05,0.000128197560792151,3.415215432851303E-08,0.19954481731336804,0.002047423579244698,0.005367681989702615,0.011591791451376714,0.010691041432546051,0,0.3488143374148876
P Abandons,False Negatives,Values,
P Abandons,False Negatives,Probabilities,
D Defaults,False Negatives,Values,
D Defaults,False Negatives,Probabilities,
P Loses,False Negatives,Values,
P Loses,False Negatives,Probabilities,
P Wins,False Negatives,Values,0.925,0.675,0.42500000000000004,0.17500000000000004,0.17500000000000002,0,0
P Wins,False Negatives,Probabilities,6.569144427617265E-10,1.320589857425098E-05,0.003301716847071637,0.03398352255451048,0.034618186160918614,0,0.3498352456820109
No Dispute Arises,False Positives,Values,
No Dispute Arises,False Positives,Probabilities,
P Doesn't File,False Positives,Values,
P Doesn't File,False Positives,Probabilities,
D Doesn't Answer,False Positives,Values,
D Doesn't Answer,False Positives,Probabilities,
Settles,False Positives,Values,0.975,0.975,0.875,0.875,0.7749999999999999,0.7749999999999999,0.725,0.6749999999999999,0.6749999999999999,0.625,0.575,0.575,0.5249999999999999,0.475,0.42499999999999993,0.375,0.375,0.32499999999999996,0.2749999999999999,0.22499999999999998,0.17499999999999993,0.125,0.07499999999999996,0.02499999999999991,0
Settles,False Positives,Probabilities,0,1.6279268670271153E-08,0,1.6257348449142625E-08,0,7.6277132014804E-05,0.00010840314383494695,0,2.2217633583468964E-08,9.952041694819493E-05,0,0.007582869264065846,0.011637445951180193,0.020037392743246653,1.7099703677479784E-05,0,0.07553252695641917,0.02929259013894278,0.04692100646401751,0.15749137602028185,1.7774726007330317E-05,0.022282832883922764,0.005367681989702615,0.002047423579244698,0.19973584633224273
P Abandons,False Positives,Values,
P Abandons,False Positives,Probabilities,
D Defaults,False Positives,Values,
D Defaults,False Positives,Probabilities,
P Loses,False Positives,Values,
P Loses,False Positives,Probabilities,
P Wins,False Positives,Values,1.375,1.375,1.125,1.125,0.875,0.875,0.625,0.625,0.375,0.375,0.125,0
P Wins,False Positives,Probabilities,0,2.611542101662358E-07,0,0.0001373492437913021,0,0.009782304400047827,0,0.1076831697346454,0,0.23223216114931627,0.068601708715429,0.0033149234025603306
No Dispute Arises,Total Expenditures,Values,
No Dispute Arises,Total Expenditures,Probabilities,
P Doesn't File,Total Expenditures,Values,
P Doesn't File,Total Expenditures,Probabilities,
D Doesn't Answer,Total Expenditures,Values,
D Doesn't Answer,Total Expenditures,Probabilities,
Settles,Total Expenditures,Values,0.15000000000000002,0.15000000000000002,0.14999999999999997,0.14999999999999997,0.1499999999999999,0.1499999999999999
Settles,Total Expenditures,Probabilities,0,0.07650776688,0,0.042251733640000004,0,0.45948862167999993
P Abandons,Total Expenditures,Values,
P Abandons,Total Expenditures,Probabilities,
D Defaults,Total Expenditures,Values,
D Defaults,Total Expenditures,Probabilities,
P Loses,Total Expenditures,Values,
P Loses,Total Expenditures,Probabilities,
P Wins,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
P Wins,Total Expenditures,Probabilities,0,0.42175187780000084
