Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.009776560090451112,0.007959466153752962
D Doesn't Answer,False Negatives,Values,0.30000000000000004,0
D Doesn't Answer,False Negatives,Probabilities,0.6193594642198973,0.030065670348843575
Settles,False Negatives,Values,1.2,1.1,1,0.8,0.6000000000000001,0
Settles,False Negatives,Probabilities,0.008077615592359845,0.0005142155753873341,0.02603105732687473,0.03417458022982361,0.16124793007613344,0.053291377217188546
P Abandons,False Negatives,Values,1.3,0
P Abandons,False Negatives,Probabilities,0.007723846798284016,0.0033968353269690815
D Defaults,False Negatives,Values,0.30000000000000004,0
D Defaults,False Negatives,Probabilities,0.022052378446017235,0.0027148178500367498
P Loses,False Negatives,Values,1.6,0
P Loses,False Negatives,Probabilities,0.005168154156765206,0.0019998800888579153
P Wins,False Negatives,Values,0.6,0
P Wins,False Negatives,Probabilities,0.005876538234344861,0.0005696122680047493
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.007959466153752962,0.009776560090451112
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.030065670348843575,0.6193594642198973
Settles,False Positives,Values,1,0.8,0.6,0.5,0.4,0
Settles,False Positives,Probabilities,0.005797284637274197,0.01832774148822226,0.02127387522105393,0.00033923482194428276,0.007553241048693833,0.23004539880057873
P Abandons,False Positives,Values,0.3,0
P Abandons,False Positives,Probabilities,0.0033968353269690815,0.007723846798284016
D Defaults,False Positives,Values,1.3,0.30000000000000004
D Defaults,False Positives,Probabilities,0.0027148178500367498,0.022052378446017235
P Loses,False Positives,Values,0.6,0
P Loses,False Positives,Probabilities,0.0019998800888579153,0.005168154156765206
P Wins,False Positives,Values,1.6,0.6000000000000001
P Wins,False Positives,Probabilities,0.0005696122680047493,0.005876538234344861
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.007959466153752962,0.009776560090451112
D Doesn't Answer,Total Expenditures,Values,0.30000000000000004,0.30000000000000004
D Doesn't Answer,Total Expenditures,Probabilities,0.030065670348843575,0.6193594642198973
Settles,Total Expenditures,Values,0.6000000000000001,0.6000000000000001,0.6,0.6
Settles,Total Expenditures,Probabilities,0.024125026125496458,0.19542251030595711,0.029166351091692043,0.03462288849462192
P Abandons,Total Expenditures,Values,0.6,0.6
P Abandons,Total Expenditures,Probabilities,0.0033968353269690815,0.007723846798284016
D Defaults,Total Expenditures,Values,0.6000000000000001,0.6000000000000001
D Defaults,Total Expenditures,Probabilities,0.0027148178500367498,0.022052378446017235
P Loses,Total Expenditures,Values,1.2,1.2
P Loses,Total Expenditures,Probabilities,0.0019998800888579153,0.005168154156765206
P Wins,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
P Wins,Total Expenditures,Probabilities,0.0005696122680047493,0.005876538234344861
