"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","All",1,0,1,0.5,1,1,1,1,0.57981,0.489992,,,0.462469,,,,,0,0,0.537531,1,10.4622,9.42249,19.8847,0.115315,10.4622,9.42249,0.115315,0.113823,0.0854588,0.199281,0.0273737,0.0234405,0,0.115315,0,0.462469,0.469273,0,0,0,1,0,0,1,1,0,0,0.462469,0,0,0,0.537531
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","DisputeArises",1,0,1,0.5,1,1,1,1,0.57981,0.489992,,,0.462469,,,,,0,0,0.537531,1,10.4622,9.42249,19.8847,0.115315,10.4622,9.42249,0.115315,0.113823,0.0854588,0.199281,0.0273737,0.0234405,0,0.115315,0,0.462469,0.469273,0,0,0,1,0,0,1,1,0,0,0.462469,0,0,0,0.537531
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","PFiles",1,0,1,0.5,1,1,1,1,0.57981,0.489992,,,0.462469,,,,,0,0,0.537531,1,10.4622,9.42249,19.8847,0.115315,10.4622,9.42249,0.115315,0.113823,0.0854588,0.199281,0.0273737,0.0234405,0,0.115315,0,0.462469,0.469273,0,0,0,1,0,0,1,1,0,0,0.462469,0,0,0,0.537531
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","DAnswers",1,0,1,0.5,1,1,1,1,0.57981,0.489992,,,0.462469,,,,,0,0,0.537531,1,10.4622,9.42249,19.8847,0.115315,10.4622,9.42249,0.115315,0.113823,0.0854588,0.199281,0.0273737,0.0234405,0,0.115315,0,0.462469,0.469273,0,0,0,1,0,0,1,1,0,0,0.462469,0,0,0,0.537531
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","Litigated",1,0,1,0.5,1,1,1,1,0.57981,0.489992,,,0.462469,,,,,0,0,0.537531,1,10.4622,9.42249,19.8847,0.115315,10.4622,9.42249,0.115315,0.113823,0.0854588,0.199281,0.0273737,0.0234405,0,0.115315,0,0.462469,0.469273,0,0,0,1,0,0,1,1,0,0,0.462469,0,0,0,0.537531
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","Settles",0.4625,0,0.462469,0.5,1,1,1,1,0.453109,0.485436,,,1,,,,,0,0,0,,10.4318,9.49323,19.925,0.075,10.4318,9.49323,0.075,0.090835,0.0407168,0.131552,0.014493,0.00540511,0,0.075,0,1,0.469273,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","Tried",0.5375,0,0.537531,0.5,1,1,1,1,0.688818,0.493911,,,0,,,,,0,0,1,1,10.4884,9.36163,19.85,0.15,10.4884,9.36163,0.15,0.1336,0.123953,0.257553,0.0384557,0.0389574,0,0.15,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Risk Neutral Fee Rule Reverse 68 Damages Dispute","-4.441E-15","1","4","PWins",0.5375,0,0.537531,0.5,1,1,1,1,0.688818,0.493911,,,0,,,,,0,0,1,1,10.4884,9.36163,19.85,0.15,10.4884,9.36163,0.15,0.1336,0.123953,0.257553,0.0384557,0.0389574,0,0.15,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
