"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","All",1,0,1,0.499995,0.60154,0.13986,1,1,0.346629,0.179716,,,0.0858096,,,,,0.014297,0.0189877,0.01107,0.504974,10.3243,9.45331,19.7776,0.22242,1000.06,999.333,0.22242,0.136858,0.229055,0.365913,0.122627,0.155878,0,0.22242,0,0.0858096,0.158178,0.0191448,0.0238355,0.00969569,0.499994,0,7.5023E-06,0.60154,0.13986,0.39846,0.46168,0.0858096,0.014297,0.0189877,0.00547983,0.0055899
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","DisputeArises",1,0,1,0.499995,0.60154,0.13986,1,1,0.346629,0.179716,,,0.0858096,,,,,0.014297,0.0189877,0.01107,0.504974,10.3243,9.45331,19.7776,0.22242,1000.06,999.333,0.22242,0.136858,0.229055,0.365913,0.122627,0.155878,0,0.22242,0,0.0858096,0.158178,0.0191448,0.0238355,0.00969569,0.499994,0,7.5023E-06,0.60154,0.13986,0.39846,0.46168,0.0858096,0.014297,0.0189877,0.00547983,0.0055899
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","PFiles",0.6015,0,0.60154,0.672305,1,0.232503,1,1,0.346629,0.179716,,,0.14265,,,,,0.0237673,0.0315651,0.018402,0.504974,10.5391,9.09119,19.6302,0.369751,1000.09,998.891,0.369751,0.227513,0.266765,0.494278,0.203855,0.145116,0,0.369751,0,0.14265,0.158178,0.0318263,0.0396242,0.0161181,0.717174,0,0.324004,1,0.232503,0,0.767497,0.14265,0.0237673,0.0315651,0.00910966,0.0092927
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","DAnswers",0.1399,0,0.13986,0.427267,1,1,1,1,0.346629,0.179716,,,0.61354,,,,,0.102224,0.135762,0.079149,0.504974,10.0078,9.3922,19.4,0.6,999.943,999.163,0.6,0.362342,0.341914,0.704257,0.260588,0.382512,0,0.6,0,0.61354,0.158178,0.136886,0.170425,0.0693244,0.399756,0,1.55234,1,1,0,0,0.61354,0.102224,0.135762,0.0391809,0.0399682
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","Litigated",0.1399,0,0.13986,0.427267,1,1,1,1,0.346629,0.179716,,,0.61354,,,,,0.102224,0.135762,0.079149,0.504974,10.0078,9.3922,19.4,0.6,999.943,999.163,0.6,0.362342,0.341914,0.704257,0.260588,0.382512,0,0.6,0,0.61354,0.158178,0.136886,0.170425,0.0693244,0.399756,0,1.55234,1,1,0,0,0.61354,0.102224,0.135762,0.0391809,0.0399682
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","Not Litigated",0.8601,0,0.86014,0.511821,0.53675,0,1,1,,,,,0,,,,,0,0,0,,10.3757,9.46325,19.839,0.161025,1000.08,999.36,0.161025,0.100194,0.210704,0.310898,0.100194,0.119027,0,0.161025,0,0,,0,0,0,0.516293,0,-0.252404,0.53675,0,0.46325,0.53675,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","Settles",0.0858,0,0.0858096,0.371207,1,1,1,1,0.133203,0.183153,,,1,,,,,0,0,0,,9.85818,9.54182,19.4,0.6,999.932,999.704,0.6,0.294546,0.353133,0.647678,0.13431,0.393708,0,0.6,0,1,0.158178,0,0,0,0.322978,0,1.16159,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","Tried",0.0111,0,0.0110698,0.503457,1,1,1,1,0.822737,0.1,,,0,,,,,0,0,1,0.504974,10.2095,9.19055,19.4,0.6,999.763,996.998,0.6,0.55138,0.302095,0.853474,0.715671,0.528666,0,0.6,0,0,,0,0,0,0.50495,0,2.78993,1,1,0,0,0,0,0,0.495026,0.504974
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","PWins",0.0056,0,0.00558994,0.608654,1,1,1,1,0.836226,0.1,,,0,,,,,0,0,1,1,11.15,8.25,19.4,0.6,1000.17,994.008,0.6,1.0919,0,1.0919,1.41724,0,0,0.6,0,0,,0,0,0,0.658102,0,2.792,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Timing 1","0","1","DWins",0.0055,0,0.00547983,0.396146,1,1,1,1,0.808977,0.1,,,0,,,,,0,0,1,0,9.25,10.15,19.4,0.6,999.35,1000.05,0.6,0,0.61026,0.61026,0,1.06796,0,0.6,0,0,,0,0,0,0.34872,0,2.78782,1,1,0,0,0,0,0,1,0
