"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","All",1,0,1,0.499995,0.640203,0.0594782,1,1,0.30654,0.277177,,,0.0509089,,,,,0.00662416,0.00178198,0.000163,0.5,10.2137,9.36645,19.5802,0.419809,1000.05,999.245,0.419809,0.194829,0.332514,0.527343,0.190589,0.235112,0,0.419809,0,0.0509089,0.3,0.00662416,0.00178198,0,0.499994,0,7.5023E-06,0.640203,0.0594782,0.359797,0.580725,0.0509089,0.00662416,0.00178198,8.15504E-5,8.155E-05
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","DisputeArises",1,0,1,0.499995,0.640203,0.0594782,1,1,0.30654,0.277177,,,0.0509089,,,,,0.00662416,0.00178198,0.000163,0.5,10.2137,9.36645,19.5802,0.419809,1000.05,999.245,0.419809,0.194829,0.332514,0.527343,0.190589,0.235112,0,0.419809,0,0.0509089,0.3,0.00662416,0.00178198,0,0.499994,0,7.5023E-06,0.640203,0.0594782,0.359797,0.580725,0.0509089,0.00662416,0.00178198,8.15504E-5,8.155E-05
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","PFiles",0.6402,0,0.640203,0.649393,1,0.0929051,1,1,0.30654,0.277177,,,0.0795199,,,,,0.010347,0.00278345,0.000255,0.5,10.3339,9.0104,19.3443,0.655743,1000.08,998.821,0.655743,0.304323,0.426193,0.730516,0.2977,0.274052,0,0.655743,0,0.0795199,0.3,0.010347,0.00278345,0,0.687798,0,0.291683,1,0.0929051,0,0.907095,0.0795199,0.010347,0.00278345,0.00012738,0.0001274
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","DAnswers",0.0595,0,0.0594782,0.285414,1,1,1,1,0.30654,0.277177,,,0.855926,,,,,0.111371,0.0299602,0.002742,0.5,9.68811,9.11189,18.8,1.2,999.815,998.945,1.2,0.697872,0.27586,0.973732,0.626587,0.362874,0,1.2,0,0.855926,0.3,0.111371,0.0299602,0,0.217319,0,1.83306,1,1,0,0,0.855926,0.111371,0.0299602,0.0013711,0.0013711
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","Litigated",0.0595,0,0.0594782,0.285414,1,1,1,1,0.30654,0.277177,,,0.855926,,,,,0.111371,0.0299602,0.002742,0.5,9.68811,9.11189,18.8,1.2,999.815,998.945,1.2,0.697872,0.27586,0.973732,0.626587,0.362874,0,1.2,0,0.855926,0.3,0.111371,0.0299602,0,0.217319,0,1.83306,1,1,0,0,0.855926,0.111371,0.0299602,0.0013711,0.0013711
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","Not Litigated",0.9405,0,0.940522,0.513565,0.61745,0,1,1,,,,,0,,,,,0,0,0,,10.247,9.38255,19.6295,0.37047,1000.06,999.264,0.37047,0.163016,0.336097,0.499113,0.163016,0.227033,0,0.37047,0,0,,0,0,0,0.51787,0,-0.115914,0.61745,0,0.38255,0.61745,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","Settles",0.0509,0,0.0509089,0.279408,1,1,1,1,0.3,0.3,,,1,,,,,0,0,0,,9.7,9.1,18.8,1.2,999.847,999.058,1.2,0.711923,0.271666,0.98359,0.640731,0.353166,0,1.2,0,1,0.3,0,0,0,0.208974,0,1.75587,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","Tried",0.0002,0,0.000163101,0.5,1,1,1,1,0.5,0.1,,,0,,,,,0,0,1,0.5,9.9,8.9,18.8,1.2,996.769,974.931,1.2,1.08547,0.519323,1.6048,2.47317,1.4541,0,1.2,0,0,,0,0,0,0.5,0,4,1,1,0,0,0,0,0,0.5,0.5
"FSA Costs Multiplier 2 Fee Shifting Multiplier 2 Moderately Risk Averse Timing 1","0","1","PWins",8.2E-5,0,8.15504E-05,0.585111,1,1,1,1,0.5,0.1,,,0,,,,,0,0,1,1,11.6,7.2,18.8,1.2,1000.18,949.732,1.2,2.17095,0,2.17095,4.94635,0,0,1.2,0,0,,0,0,0,0.629055,0,4,1,1,0,0,0,0,0,0,1
