"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","All",1,0,1,0.500003,1,1,1,1,0.552293,0.41782,,,0.486133,,,,,0.249523,0.193399,0.052628,0.509166,10.3148,9.36944,1000.05,999.242,0.315789,0.290272,0.282407,0.572679,0.211049,0.231076,0,0,0.486133,0.499613,0.258682,0.202557,0.0183163,0.500003,0,0.00011039,1,1,0,0,0.486133,0.249523,0.193399,0.0258318,0.0267966
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","DisputeArises",1,0,1,0.500003,1,1,1,1,0.552293,0.41782,,,0.486133,,,,,0.249523,0.193399,0.052628,0.509166,10.3148,9.36944,1000.05,999.242,0.315789,0.290272,0.282407,0.572679,0.211049,0.231076,0,0,0.486133,0.499613,0.258682,0.202557,0.0183163,0.500003,0,0.00011039,1,1,0,0,0.486133,0.249523,0.193399,0.0258318,0.0267966
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PFiles",1,0,1,0.500003,1,1,1,1,0.552293,0.41782,,,0.486133,,,,,0.249523,0.193399,0.052628,0.509166,10.3148,9.36944,1000.05,999.242,0.315789,0.290272,0.282407,0.572679,0.211049,0.231076,0,0,0.486133,0.499613,0.258682,0.202557,0.0183163,0.500003,0,0.00011039,1,1,0,0,0.486133,0.249523,0.193399,0.0258318,0.0267966
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","DAnswers",1,0,1,0.500003,1,1,1,1,0.552293,0.41782,,,0.486133,,,,,0.249523,0.193399,0.052628,0.509166,10.3148,9.36944,1000.05,999.242,0.315789,0.290272,0.282407,0.572679,0.211049,0.231076,0,0,0.486133,0.499613,0.258682,0.202557,0.0183163,0.500003,0,0.00011039,1,1,0,0,0.486133,0.249523,0.193399,0.0258318,0.0267966
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Litigated",1,0,1,0.500003,1,1,1,1,0.552293,0.41782,,,0.486133,,,,,0.249523,0.193399,0.052628,0.509166,10.3148,9.36944,1000.05,999.242,0.315789,0.290272,0.282407,0.572679,0.211049,0.231076,0,0,0.486133,0.499613,0.258682,0.202557,0.0183163,0.500003,0,0.00011039,1,1,0,0,0.486133,0.249523,0.193399,0.0258318,0.0267966
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Settles",0.4861,0,0.486133,0.512593,1,1,1,1,0.467685,0.531542,,,1,,,,,0,0,0,,10.3496,9.35039,1000.09,999.501,0.3,0.311342,0.331948,0.64329,0.200502,0.214179,0,0,1,0.499613,0,0,0,0.515553,0,-2.48902,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Tried",0.0526,0,0.0526284,0.51449,1,1,1,1,0.802845,0.167305,,,0,,,,,0,0,1,0.509166,10.2174,9.18258,999.767,996.973,0.6,0.564075,0.334548,0.898623,0.741908,0.585459,0,0,0,,0,0,0,0.518135,0,6.66845,1,1,0,0,0,0,0,0.490834,0.509166
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PWins",0.0268,0,0.0267966,0.612979,1,1,1,1,0.806684,0.17248,,,0,,,,,0,0,1,1,11.15,8.25,1000.17,994.008,0.6,1.10784,0,1.10784,1.4571,0,0,0,0,,0,0,0,0.642158,0,6.65295,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","DWins",0.0258,0,0.0258318,0.412323,1,1,1,1,0.798864,0.161936,,,0,,,,,0,0,1,0,9.25,10.15,999.35,1000.05,0.6,0,0.681591,0.681591,0,1.19278,0,0,0,,0,0,0,0.38948,0,6.68453,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Abandoned",0.4612,0,0.461238,0.485079,1,1,1,1,0.612879,0.326546,,,0,,,,,0.540986,0.419303,0,,10.2892,9.41084,1000.03,999.228,0.3,0.236823,0.224243,0.461066,0.161592,0.20845,0,0,0,,0.560841,0.439159,0.0397112,0.481545,0,1.86272,1,1,0,0,0,0.540986,0.419303,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Rounds1",0.9817,0,0.981684,0.499448,1,1,1,1,0.552336,0.41722,,,0.495204,,,,,0.254179,0.197007,0.05361,0.509166,10.3141,9.3698,1000.05,999.244,0.316083,0.289324,0.281161,0.570485,0.209068,0.228646,0,0,0.495204,0.499613,0.254179,0.197007,0,0.499308,0,-0.0526623,1,1,0,0,0.495204,0.254179,0.197007,0.0263138,0.0272966
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Truly Liable",0.5,0,0.500003,0.722399,1,1,1,1,0.593745,0.468383,,,0.501252,,,,,0.130385,0.294144,0.054537,0.631042,10.4404,9.24329,1000.08,999.022,0.316361,0.071409,0.564811,0.63622,0.0261981,0.462149,0,0,0.501252,0.506132,0.140226,0.303985,0.019681,1,0,0.000160661,1,1,0,0,0.501252,0.130385,0.294144,0.0201218,0.0344151
"FSA Costs Multiplier 1 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","3","Truly Not Liable",0.5,0,0.499997,0.277603,1,1,1,1,0.510841,0.367257,,,0.471014,,,,,0.368663,0.0926513,0.05072,0.378116,10.1892,9.49559,1000.02,999.462,0.315216,0.509138,0,0.509138,0.395902,0,0,0,0.471014,0.492676,0.377139,0.101127,0.0169517,0,0,6.01174E-05,1,1,0,0,0.471014,0.368663,0.0926513,0.0315418,0.019178
