"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","All",1,0,1,0.500001,0.509654,0.028751,1,1,0.727327,0.05,,,0.00711341,,,,,0,0,0.021638,0.498416,10.3326,9.49286,10.3326,9.49286,0.174504,0.0856791,0.211444,0.297123,0.0907271,0.132205,0,0,0.00711341,0.05,0,0,0,0.500001,0,-1.63134E-05,0.509654,0.028751,0.490346,0.480903,0.00711341,0,0,0.010853,0.0107845
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","DisputeArises",1,0,1,0.500001,0.509654,0.028751,1,1,0.727327,0.05,,,0.00711341,,,,,0,0,0.021638,0.498416,10.3326,9.49286,10.3326,9.49286,0.174504,0.0856791,0.211444,0.297123,0.0907271,0.132205,0,0,0.00711341,0.05,0,0,0,0.500001,0,-1.63134E-05,0.509654,0.028751,0.490346,0.480903,0.00711341,0,0,0.010853,0.0107845
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","PFiles",0.5097,0,0.509654,0.758225,1,0.0564127,1,1,0.727327,0.05,,,0.0139573,,,,,0,0,0.042455,0.498416,10.6527,9.00493,10.6527,9.00493,0.342397,0.168112,0.2705,0.438613,0.178017,0.115026,0,0,0.0139573,0.05,0,0,0,0.836684,0,0.0537077,1,0.0564127,0,0.943587,0.0139573,0,0,0.0212949,0.0211604
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","DAnswers",0.0288,0,0.028751,0.48256,1,1,1,1,0.727327,0.05,,,0.247415,,,,,0,0,0.752585,0.498416,9.86098,9.08747,9.86098,9.08747,1.05155,0.618237,0.485616,1.10385,0.793813,0.746184,0,0,0.247415,0.05,0,0,0,0.466781,0,1.00522,1,1,0,0,0.247415,0,0,0.377485,0.375101
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","Litigated",0.0288,0,0.028751,0.48256,1,1,1,1,0.727327,0.05,,,0.247415,,,,,0,0,0.752585,0.498416,9.86098,9.08747,9.86098,9.08747,1.05155,0.618237,0.485616,1.10385,0.793813,0.746184,0,0,0.247415,0.05,0,0,0,0.466781,0,1.00522,1,1,0,0,0.247415,0,0,0.377485,0.375101
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","Not Litigated",0.9712,0,0.971249,0.500517,0.495139,0,1,1,,,,,0,,,,,0,0,0,,10.3466,9.50486,10.3466,9.50486,0.148542,0.0699143,0.203328,0.273242,0.0699143,0.11403,0,0,0,,0,0,0,0.500985,0,-0.0297734,0.495139,0,0.504861,0.495139,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","Settles",0.0071,0,0.00711341,0.430268,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.75,9.65,9.75,9.65,0.6,0.221469,0.459041,0.680509,0.077514,0.573801,0,0,1,0.05,0,0,0,0.367233,0,0.378249,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","Tried",0.0216,0,0.0216375,0.499751,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.498416,9.89747,8.90253,9.89747,8.90253,1.2,0.748676,0.494352,1.24303,1.0293,0.802855,0,0,0,,0,0,0,0.499508,0,1.21134,1,1,0,0,0,0,0,0.501584,0.498416
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","PWins",0.0108,0,0.0107845,0.535257,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,10.7,8.1,10.7,8.1,1.2,1.3298,0.171059,1.50086,2.01345,0.0513178,0,0,0,,0,0,0,0.570198,0,1.20876,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","DWins",0.0109,0,0.010853,0.464469,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.1,9.7,9.1,9.7,1.2,0.171221,0.815603,0.986824,0.0513662,1.54965,0,0,0,,0,0,0,0.429265,0,1.2139,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","Rounds1",0.0288,0,0.028751,0.48256,1,1,1,1,0.727327,0.05,,,0.247415,,,,,0,0,0.752585,0.498416,9.86098,9.08747,9.86098,9.08747,1.05155,0.618237,0.485616,1.10385,0.793813,0.746184,0,0,0.247415,0.05,0,0,0,0.466781,0,1.00522,1,1,0,0,0.247415,0,0,0.377485,0.375101
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0.5 Risk Neutral Noise 0.25,0.25","3","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
