"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","All",1,0,1,0.5,1,0.917984,1,1,0.775093,0.616508,,,0.51302,,,,,0.119195,0.229453,0.056315,0.672951,10.6654,9.1823,1000.12,999.007,0.152296,0.348434,0.0786291,0.427063,0.276741,0.039042,0,0,0.51302,0.759064,0.119195,0.229453,0,0.5,0,9.972E-06,1,0.917984,0,0.0820165,0.51302,0.119195,0.229453,0.0184178,0.0378974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","DisputeArises",1,0,1,0.5,1,0.917984,1,1,0.775093,0.616508,,,0.51302,,,,,0.119195,0.229453,0.056315,0.672951,10.6654,9.1823,1000.12,999.007,0.152296,0.348434,0.0786291,0.427063,0.276741,0.039042,0,0,0.51302,0.759064,0.119195,0.229453,0,0.5,0,9.972E-06,1,0.917984,0,0.0820165,0.51302,0.119195,0.229453,0.0184178,0.0378974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","PFiles",1,0,1,0.5,1,0.917984,1,1,0.775093,0.616508,,,0.51302,,,,,0.119195,0.229453,0.056315,0.672951,10.6654,9.1823,1000.12,999.007,0.152296,0.348434,0.0786291,0.427063,0.276741,0.039042,0,0,0.51302,0.759064,0.119195,0.229453,0,0.5,0,9.972E-06,1,0.917984,0,0.0820165,0.51302,0.119195,0.229453,0.0184178,0.0378974
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","DAnswers",0.918,0,0.917984,0.481384,1,1,1,1,0.775093,0.616508,,,0.558856,,,,,0.129845,0.249953,0.061347,0.672951,10.6422,9.19859,1000.11,999.025,0.159202,0.35766,0.0805962,0.438256,0.279561,0.0421508,0,0,0.558856,0.759064,0.129845,0.249953,0,0.477233,0,0.230251,1,1,0,0,0.558856,0.129845,0.249953,0.0200634,0.0412833
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","Litigated",0.918,0,0.917984,0.481384,1,1,1,1,0.775093,0.616508,,,0.558856,,,,,0.129845,0.249953,0.061347,0.672951,10.6422,9.19859,1000.11,999.025,0.159202,0.35766,0.0805962,0.438256,0.279561,0.0421508,0,0,0.558856,0.759064,0.129845,0.249953,0,0.477233,0,0.230251,1,1,0,0,0.558856,0.129845,0.249953,0.0200634,0.0412833
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","Not Litigated",0.082,0,0.0820165,0.708367,1,0,1,1,,,,,0,,,,,0,0,0,,10.925,9,1000.16,998.808,0.075,0.245174,0.056612,0.301786,0.245174,0.0042459,0,0,0,,0,0,0,0.754826,0,-2.57701,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","Settles",0.513,0,0.51302,0.450758,1,1,1,1,0.729963,0.788165,,,1,,,,,0,0,0,,10.6841,9.16594,1000.14,999.13,0.15,0.421508,0.0772415,0.498749,0.312999,0.0208695,0,0,1,0.759064,0,0,0,0.433857,0,-1.55069,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","Tried",0.0563,0,0.0563153,0.609474,1,1,1,1,0.95,0.206411,,,0,,,,,0,0,1,0.672951,10.6267,9.07328,1000.02,997.86,0.3,0.452226,0.1734,0.625626,0.420129,0.25143,0,0,0,,0,0,0,0.643139,0,5.29169,1,1,0,0,0,0,0,0.327049,0.672951
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 0.5,2","3","PWins",0.0379,0,0.0378974,0.700659,1,1,1,1,0.95,0.207841,,,0,,,,,0,0,1,1,11.15,8.55,1000.17,996.796,0.3,0.672005,0,0.672005,0.624309,0,0,0,0,,0,0,0,0.777995,0,5.91052,1,1,0,0,0,0,0,0,1
