"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","All",1,0,1,0.500001,0.5847,0.154075,1,1,0.832547,0.05,,,0.00670721,,,,,0,0,0.147368,0.484285,10.4467,9.47576,10.4467,9.47576,0.0775134,0.0999213,0.113664,0.213585,0.101617,0.0989884,0,0,0.00670721,0.05,0,0,0,0.500001,0,-1.63134E-05,0.5847,0.154075,0.4153,0.430625,0.00670721,0,0,0.076,0.0713682
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","DisputeArises",1,0,1,0.500001,0.5847,0.154075,1,1,0.832547,0.05,,,0.00670721,,,,,0,0,0.147368,0.484285,10.4467,9.47576,10.4467,9.47576,0.0775134,0.0999213,0.113664,0.213585,0.101617,0.0989884,0,0,0.00670721,0.05,0,0,0,0.500001,0,-1.63134E-05,0.5847,0.154075,0.4153,0.430625,0.00670721,0,0,0.076,0.0713682
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","PFiles",0.5847,0,0.5847,0.718509,1,0.263512,1,1,0.832547,0.05,,,0.0114712,,,,,0,0,0.252041,0.484285,10.764,9.1034,10.764,9.1034,0.132569,0.170893,0.120214,0.291107,0.173793,0.0951147,0,0,0.0114712,0.05,0,0,0,0.780958,0,0.0483674,1,0.263512,0,0.736488,0.0114712,0,0,0.129981,0.122059
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","DAnswers",0.1541,0,0.154075,0.494614,1,1,1,1,0.832547,0.05,,,0.043532,,,,,0,0,0.956468,0.484285,10.3141,9.39239,10.3141,9.39239,0.29347,0.327546,0.270656,0.598202,0.338549,0.347035,0,0,0.043532,0.05,0,0,0,0.489736,0,0.359687,1,1,0,0,0.043532,0,0,0.493265,0.463203
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","Litigated",0.1541,0,0.154075,0.494614,1,1,1,1,0.832547,0.05,,,0.043532,,,,,0,0,0.956468,0.484285,10.3141,9.39239,10.3141,9.39239,0.29347,0.327546,0.270656,0.598202,0.338549,0.347035,0,0,0.043532,0.05,0,0,0,0.489736,0,0.359687,1,1,0,0,0.043532,0,0,0.493265,0.463203
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","Not Litigated",0.8459,0,0.845925,0.500982,0.509058,0,1,1,,,,,0,,,,,0,0,0,,10.4709,9.49094,10.4709,9.49094,0.0381793,0.0584621,0.0850698,0.143532,0.0584621,0.0538097,0,0,0,,0,0,0,0.501871,0,-0.0655321,0.509058,0,0.490942,0.509058,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","Settles",0.0067,0,0.00670721,0.443683,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.975,9.875,9.975,9.875,0.15,0.0759138,0.402507,0.478421,0.00948922,0.41257,0,0,1,0.05,0,0,0,0.39269,0,0.113211,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","Tried",0.1474,0,0.147368,0.496932,1,1,1,1,0.868164,0.05,,,0,,,,,0,0,1,0.484285,10.3296,9.37043,10.3296,9.37043,0.3,0.338998,0.264655,0.603653,0.353526,0.344052,0,0,0,,0,0,0,0.494153,0,0.370905,1,1,0,0,0,0,0,0.515715,0.484285
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Risk Neutral Noise 0.25,0.25","4","PWins",0.0714,0,0.0713682,0.552422,1,1,1,1,0.914253,0.05,,,0,,,,,0,0,1,1,11,8.7,11,8.7,0.3,0.699997,0,0.699997,0.729996,0,0,0,0,,0,0,0,0.600003,0,0.368252,1,1,0,0,0,0,0,0,1
