"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","All",1,0,1,0.5,0.743953,0.678762,1,1,0.816238,0.05,,,0.0624255,,,,,0,0,0.616337,0.714105,10.4064,9.39443,10.4064,9.39443,0.199154,0.177767,0.149153,0.32692,0.12269,0.1088,0,0,0.0624255,0.05,0,0,0,0.5,0,9.972E-06,0.743953,0.678762,0.256047,0.0651906,0.0624255,0,0,0.176207,0.440129
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","DisputeArises",1,0,1,0.5,0.743953,0.678762,1,1,0.816238,0.05,,,0.0624255,,,,,0,0,0.616337,0.714105,10.4064,9.39443,10.4064,9.39443,0.199154,0.177767,0.149153,0.32692,0.12269,0.1088,0,0,0.0624255,0.05,0,0,0,0.5,0,9.972E-06,0.743953,0.678762,0.256047,0.0651906,0.0624255,0,0,0.176207,0.440129
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PFiles",0.744,0,0.743953,0.623949,1,0.912373,1,1,0.816238,0.05,,,0.0839105,,,,,0,0,0.828462,0.714105,10.5463,9.18601,10.5463,9.18601,0.267697,0.23895,0.177414,0.416364,0.164917,0.123173,0,0,0.0839105,0.05,0,0,0,0.649013,0,0.79694,1,0.912373,0,0.0876274,0.0839105,0,0,0.236853,0.591609
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","DAnswers",0.6788,0,0.678762,0.612087,1,1,1,1,0.816238,0.05,,,0.0919696,,,,,0,0,0.90803,0.714105,10.5099,9.20387,10.5099,9.20387,0.286205,0.243041,0.188665,0.431706,0.161898,0.134569,0,0,0.0919696,0.05,0,0,0,0.634161,0,1.08198,1,1,0,0,0.0919696,0,0,0.259601,0.648429
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Litigated",0.6788,0,0.678762,0.612087,1,1,1,1,0.816238,0.05,,,0.0919696,,,,,0,0,0.90803,0.714105,10.5099,9.20387,10.5099,9.20387,0.286205,0.243041,0.188665,0.431706,0.161898,0.134569,0,0,0.0919696,0.05,0,0,0,0.634161,0,1.08198,1,1,0,0,0.0919696,0,0,0.259601,0.648429
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Not Litigated",0.3212,0,0.321238,0.263166,0.202936,0,1,1,,,,,0,,,,,0,0,0,,10.1877,9.79706,10.1877,9.79706,0.0152202,0.0398468,0.0656653,0.105512,0.0398468,0.054351,0,0,0,,0,0,0,0.216523,0,-2.28615,0.202936,0,0.797064,0.202936,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Settles",0.0624,0,0.0624255,0.234301,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.975,9.875,9.975,9.875,0.15,0.108816,0.132709,0.241525,0.013602,0.136027,0,0,1,0.05,0,0,0,0.129472,0,-1.28848,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Tried",0.6163,0,0.616337,0.65035,1,1,1,1,0.893846,0.05,,,0,,,,,0,0,1,0.714105,10.5641,9.13589,10.5641,9.13589,0.3,0.256636,0.194333,0.450969,0.176918,0.134422,0,0,0,,0,0,0,0.685279,0,1.32207,1,1,0,0,0,0,0,0.285895,0.714105
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PWins",0.4401,0,0.440129,0.75482,1,1,1,1,0.925882,0.05,,,0,,,,,0,0,1,1,10.85,8.85,10.85,8.85,0.3,0.318557,0.124716,0.443273,0.241624,0.0187075,0,0,0,,0,0,0,0.831443,0,1.80858,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","DWins",0.1762,0,0.176207,0.389406,1,1,1,1,0.813827,0.05,,,0,,,,,0,0,1,0,9.85,9.85,9.85,9.85,0.3,0.101971,0.368219,0.47019,0.0152957,0.423452,0,0,0,,0,0,0,0.32019,0,0.106875,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Rounds1",0.6788,0,0.678762,0.612087,1,1,1,1,0.816238,0.05,,,0.0919696,,,,,0,0,0.90803,0.714105,10.5099,9.20387,10.5099,9.20387,0.286205,0.243041,0.188665,0.431706,0.161898,0.134569,0,0,0.0919696,0.05,0,0,0,0.634161,0,1.08198,1,1,0,0,0.0919696,0,0,0.259601,0.648429
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Truly Liable",0.5,0,0.5,0.722394,0.96567,0.86089,1,1,0.903834,0.05,,,0.0161647,,,,,0,0,0.844725,0.866418,10.7017,9.03461,10.7017,9.03461,0.263701,0.109783,0.298306,0.408088,0.0164674,0.2176,0,0,0.0161647,0.05,0,0,0,1,0,1.19155,0.96567,0.86089,0.0343298,0.104781,0.0161647,0,0,0.11284,0.731885
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Truly Not Liable",0.5,0,0.5,0.277606,0.522235,0.496635,1,1,0.664394,0.05,,,0.108686,,,,,0,0,0.387948,0.382457,10.1111,9.75425,10.1111,9.75425,0.134608,0.245752,0,0.245752,0.228913,0,0,0,0.108686,0.05,0,0,0,0,0,-1.19153,0.522235,0.496635,0.477765,0.0256006,0.108686,0,0,0.239575,0.148374
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","AllCount",4098,0,4098,0.5,3048.72,2781.57,4098,4098,0.816238,0.05,,,255.82,,,,,0,0,2525.75,2256.57,10.4064,9.39443,10.4064,9.39443,0.199154,0.177767,0.149153,0.32692,0.12269,0.1088,0,0,255.82,0.05,0,0,0,2049,0,9.972E-06,3048.72,2781.57,1049.28,267.151,255.82,0,0,722.098,1803.65
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength1",0.1159,0,0.115871,0.05,0.0626577,0.0618649,1,1,0.150849,0.05,,,0.0529975,,,,,0,0,0.008867,4.91828E-6,9.99808,9.99125,9.99808,9.99125,0.0106693,0.0085257,0.025414,0.0339397,0.00177425,0.0254858,0,0,0.0529975,0.05,0,0,0,0.0253652,0,-2.21327,0.0626577,0.0618649,0.937342,0.000792766,0.0529975,0,0,0.00886741,4.3613E-8
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength2",0.1102,0,0.110235,0.15,0.230249,0.226001,1,1,0.270428,0.05,,,0.155728,,,,,0,0,0.070273,0.00024933,9.98951,9.96573,9.98951,9.96573,0.0447598,0.0323765,0.0558929,0.0882694,0.00782645,0.0567676,0,0,0.155728,0.05,0,0,0,0.0553128,0,-1.95894,0.230249,0.226001,0.769751,0.00424749,0.155728,0,0,0.0702556,1.7521E-5
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength3",0.1002,0,0.100215,0.25,0.546471,0.532097,1,1,0.459556,0.05,,,0.229788,,,,,0,0,0.302309,0.00624848,9.96409,9.90967,9.96409,9.90967,0.126239,0.0798512,0.120574,0.200425,0.0240581,0.127147,0,0,0.229788,0.05,0,0,0,0.116395,0,-1.46316,0.546471,0.532097,0.453529,0.0143736,0.229788,0,0,0.30042,0.001889
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength4",0.09,0,0.0900087,0.35,0.839714,0.808969,1,1,0.662779,0.05,,,0.142662,,,,,0,0,0.666307,0.0668228,9.96945,9.80695,9.96945,9.80695,0.223597,0.150443,0.235589,0.386032,0.0818797,0.259159,0,0,0.142662,0.05,0,0,0,0.228605,0,-0.878039,0.839714,0.808969,0.160286,0.0307453,0.142662,0,0,0.621782,0.0445245
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength5",0.0837,0,0.0836708,0.45,0.970311,0.922085,1,1,0.799636,0.05,,,0.0352687,,,,,0,0,0.886816,0.308539,10.1843,9.54073,10.1843,9.54073,0.274952,0.291975,0.326284,0.618259,0.257115,0.353665,0,0,0.0352687,0.05,0,0,0,0.400016,0,-0.291191,0.970311,0.922085,0.0296895,0.0482256,0.0352687,0,0,0.613199,0.273617
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength6",0.0837,0,0.0836707,0.55,0.997451,0.931871,1,1,0.870854,0.05,,,0.00341997,,,,,0,0,0.928451,0.691461,10.5633,9.15274,10.5633,9.15274,0.283967,0.396696,0.262015,0.658711,0.377124,0.239875,0,0,0.00341997,0.05,0,0,0,0.599984,0,0.291183,0.997451,0.931871,0.00254895,0.06558,0.00341997,0,0,0.286463,0.641988
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength7",0.09,0,0.0900086,0.65,0.999908,0.915158,1,1,0.918168,0.05,,,0.000128548,,,,,0,0,0.91503,0.933177,10.795,8.9241,10.795,8.9241,0.280884,0.34476,0.15812,0.50288,0.292665,0.0777416,0,0,0.00012855,0.05,0,0,0,0.771395,0,0.878023,0.999908,0.915158,9.22743E-05,0.0847494,0.000128548,0,0,0.0611448,0.853885
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength8",0.1002,0,0.100215,0.75,0.999999,0.893456,1,1,0.943226,0.05,,,1.86212E-06,,,,,0,0,0.893455,0.993752,10.8524,8.87157,10.8524,8.87157,0.276027,0.249023,0.130416,0.379439,0.16674,0.0247081,0,0,1.86212E-6,0.05,0,0,0,0.883605,0,1.46316,0.999999,0.893456,1.33794E-06,0.106542,1.86212E-06,0,0,0.00558273,0.887872
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength9",0.1102,0,0.110235,0.85,1,0.869251,1,1,0.949333,0.05,,,1.08375E-08,,,,,0,0,0.869251,0.999751,10.8596,8.86983,10.8596,8.86983,0.270581,0.185658,0.132644,0.318302,0.089275,0.0194373,0,0,1.08375E-8,0.05,0,0,0,0.944687,0,1.95898,1,0.869251,7.93241E-09,0.130749,1.08375E-08,0,0,0.00021673,0.869034
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","Liability Strength10",0.1159,0,0.11587,0.95,1,0.843082,1,1,0.949966,0.05,,,3.01149E-11,,,,,0,0,0.843082,0.999995,10.8618,8.87354,10.8618,8.87354,0.264694,0.151827,0.134729,0.286556,0.0507499,0.0193537,0,0,3.0115E-11,0.05,0,0,0,0.974635,0,2.21333,1,0.843082,2.26494E-11,0.156918,3.01149E-11,0,0,4.14651E-6,0.843078
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PLiabilitySignal1",0.0994,0,0.09939,0.0927283,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,10,10,0,0,0.0407398,0.0407398,0,0.0407398,0,0,0,,0,0,0,0.0407398,0,-2.91454,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PLiabilitySignal2",0.1161,0,0.11609,0.146862,0,0,1,1,,,,,0,,,,,0,0,0,,10,10,10,10,0,0,0.0674084,0.0674084,0,0.0674084,0,0,0,,0,0,0,0.0674084,0,-2.10898,0,0,1,0,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PLiabilitySignal3",0.1047,0,0.10468,0.23531,0.612464,0.596346,1,1,0.05,0.05,,,0.596346,,,,,0,0,0,,10,9.90934,10,9.90934,0.0906607,0.0783496,0.129878,0.208228,0.0215692,0.131672,0,0,0.596346,0.05,0,0,0,0.130409,0,-1.43879,0.612464,0.596346,0.387536,0.0161186,0.596346,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PLiabilitySignal4",0.0929,0,0.09287,0.339637,1,0.963015,1,1,0.75,0.05,,,0,,,,,0,0,0.963015,0.134797,10.0196,9.68875,10.0196,9.68875,0.291678,0.217409,0.213132,0.430541,0.139258,0.23577,0,0,0,,0,0,0,0.24452,0,-0.84615,1,0.963015,0,0.0369846,0,0,0,0.833204,0.129812
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PLiabilitySignal5",0.087,0,0.08697,0.44632,1,0.94914,1,1,0.845597,0.05,,,0,,,,,0,0,0.94914,0.352736,10.2395,9.47197,10.2395,9.47197,0.288556,0.290336,0.259205,0.549541,0.240008,0.268566,0,0,0,,0,0,0,0.407556,0,-0.2791,1,0.94914,0,0.0508602,0,0,0,0.614344,0.334796
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,2","4","PLiabilitySignal6",0.087,0,0.08697,0.55368,1,0.931911,1,1,0.85,0.05,,,0,,,,,0,0,0.931911,0.637178,10.517,9.19833,10.517,9.19833,0.28468,0.337308,0.236271,0.573579,0.296436,0.208483,0,0,0,,0,0,0,0.592444,0,0.2791,1,0.931911,0,0.0680895,0,0,0,0.338118,0.593792
