"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","All",1,0,1,0.500007,0.72174,0.622326,1,1,0.746932,0.238652,,,0,,,,,0.200238,0.171938,0.161953,0.27704,10.1844,9.56537,10.1844,9.56537,0.250196,0.146769,0.265459,0.412228,0.13386,0.283774,0,0,0,,0.244336,0.216036,0.0881969,0.500008,0,2.31718E-05,0.72174,0.622326,0.27826,0.0994144,0,0.200238,0.171938,0.117086,0.0448675
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","DisputeArises",1,0,1,0.500007,0.72174,0.622326,1,1,0.746932,0.238652,,,0,,,,,0.200238,0.171938,0.161953,0.27704,10.1844,9.56537,10.1844,9.56537,0.250196,0.146769,0.265459,0.412228,0.13386,0.283774,0,0,0,,0.244336,0.216036,0.0881969,0.500008,0,2.31718E-05,0.72174,0.622326,0.27826,0.0994144,0,0.200238,0.171938,0.117086,0.0448675
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","PFiles",0.7217,0,0.72174,0.56356,1,0.862257,1,1,0.746932,0.238652,,,0,,,,,0.277438,0.238227,0.224393,0.27704,10.2555,9.3978,10.2555,9.3978,0.346656,0.203355,0.253075,0.456431,0.185468,0.278452,0,0,0,,0.338538,0.299327,0.1222,0.578053,0,0.733483,1,0.862257,0,0.137743,0,0.277438,0.238227,0.162227,0.0621657
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","DAnswers",0.6223,0,0.622326,0.509218,1,1,1,1,0.746932,0.238652,,,0,,,,,0.321757,0.276283,0.260239,0.27704,10.1606,9.46135,10.1606,9.46135,0.378072,0.229046,0.270561,0.499607,0.208302,0.319493,0,0,0,,0.392618,0.347143,0.141721,0.517442,0,1.22527,1,1,0,0,0,0.321757,0.276283,0.188142,0.0720965
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","Litigated",0.6223,0,0.622326,0.509218,1,1,1,1,0.746932,0.238652,,,0,,,,,0.321757,0.276283,0.260239,0.27704,10.1606,9.46135,10.1606,9.46135,0.378072,0.229046,0.270561,0.499607,0.208302,0.319493,0,0,0,,0.392618,0.347143,0.141721,0.517442,0,1.22527,1,1,0,0,0,0.321757,0.276283,0.188142,0.0720965
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","Not Litigated",0.3777,0,0.377674,0.484829,0.263228,0,1,1,,,,,0,,,,,0,0,0,,10.2237,9.73677,10.2237,9.73677,0.0394842,0.0111949,0.257052,0.268247,0.0111949,0.224918,0,0,0,,0,0,0,0.47128,0,-2.01891,0.263228,0,0.736772,0.263228,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","Settles",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","Tried",0.162,0,0.161953,0.359535,1,1,1,1,0.91105,0.0963014,,,0,,,,,0,0,1,0.27704,9.70949,9.69051,9.70949,9.69051,0.6,0.354376,0.274247,0.628623,0.518515,0.521069,0,0,0,,0,0,0,0.31634,0,4.14052,1,1,0,0,0,0,0,0.72296,0.27704
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","PWins",0.0449,0,0.0448675,0.570016,1,1,1,1,0.917061,0.164852,,,0,,,,,0,0,1,1,11.3,8.1,11.3,8.1,0.6,1.27915,0,1.27915,1.87163,0,0,0,0,,0,0,0,0.620848,0,2.82192,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 1 Fee Shifting Multiplier 2 Risk Neutral Noise 2,0.5","2","DWins",0.1171,0,0.117086,0.278878,1,1,1,1,0.908747,0.0700327,,,0,,,,,0,0,1,0,9.1,10.3,9.1,10.3,0.6,0,0.379339,0.379339,0,0.720744,0,0,0,,0,0,0,0.199652,0,4.64581,1,1,0,0,0,0,0,1,0
