"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","All",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","DisputeArises",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PFiles",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","DAnswers",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Litigated",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Settles",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Tried",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PWins",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","DWins",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Rounds1",1,0,1,0.5,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,1,0.65,0,0,0,0.5,0,2.02662E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Truly Liable",0.5,0,0.5,0.722397,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0,0.425,0.425,0,0.180625,0,0,1,0.65,0,0,0,1,0,2.45101E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Truly Not Liable",0.5,0,0.5,0.277603,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.725,0,0.725,0.525625,0,0,0,1,0.65,0,0,0,0,0,1.60223E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","AllCount",2000,0,2000,0.5,2000,2000,2000,2000,0.65,0.65,,,2000,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.3625,0.2125,0.575,0.262813,0.0903124,0,0,2000,0.65,0,0,0,999.999,0,2.02662E-05,2000,2000,0,0,2000,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength1",0.1159,0,0.115874,0.05,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.70661,0.0107802,0.71739,0.512292,0.0045816,0,0,1,0.65,0,0,0,0.0253652,0,1.20714E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength2",0.1102,0,0.110237,0.15,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.684898,0.0235079,0.708406,0.496551,0.00999088,0,0,1,0.65,0,0,0,0.0553128,0,1.36783E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength3",0.1002,0,0.100215,0.25,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.640614,0.0494678,0.690082,0.464445,0.0210238,0,0,1,0.65,0,0,0,0.116395,0,1.53766E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength4",0.09,0,0.0900068,0.35,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.559261,0.0971572,0.656418,0.405464,0.0412918,0,0,1,0.65,0,0,0,0.228605,0,1.71602E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength5",0.0837,0,0.0836686,0.45,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.434989,0.170007,0.604995,0.315367,0.0722528,0,0,1,0.65,0,0,0,0.400016,0,1.90222E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength6",0.0837,0,0.0836686,0.55,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.290011,0.254993,0.545005,0.210258,0.108372,0,0,1,0.65,0,0,0,0.599984,0,2.09537E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength7",0.09,0,0.0900067,0.65,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.165739,0.327843,0.493582,0.120161,0.139333,0,0,1,0.65,0,0,0,0.771395,0,2.29445E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength8",0.1002,0,0.100215,0.75,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.0843863,0.375532,0.459918,0.0611801,0.159601,0,0,1,0.65,0,0,0,0.883605,0,2.49829E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength9",0.1102,0,0.110237,0.85,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.0401018,0.401492,0.441594,0.0290738,0.170634,0,0,1,0.65,0,0,0,0.944687,0,2.70566E-05,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","2","Liability Strength10",0.1159,0,0.115873,0.95,1,1,1,1,0.65,0.65,,,1,,,,,0,0,0,,10.575,9.275,1000.13,999.391,0.15,0.0183898,0.41422,0.43261,0.0133326,0.176043,0,0,1,0.65,0,0,0,0.974635,0,2.9152E-05,1,1,0,0,1,0,0,0,0
