"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","All",1,0,1,0.500004,1,1,1,1,0.724087,0.581593,,,0.739142,,,,,0.10168,0,0.159178,0.723912,10.5561,9.27007,19.8261,0.173877,1000.1,999.14,0.173877,0.279667,0.120466,0.400134,0.221227,0.0665853,0,0.173877,0,0.739142,0.706781,0.10168,0,0,0.500004,0,1.79226E-05,1,1,0,0,0.739142,0.10168,0,0.0439471,0.115231
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","DisputeArises",1,0,1,0.500004,1,1,1,1,0.724087,0.581593,,,0.739142,,,,,0.10168,0,0.159178,0.723912,10.5561,9.27007,19.8261,0.173877,1000.1,999.14,0.173877,0.279667,0.120466,0.400134,0.221227,0.0665853,0,0.173877,0,0.739142,0.706781,0.10168,0,0,0.500004,0,1.79226E-05,1,1,0,0,0.739142,0.10168,0,0.0439471,0.115231
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PFiles",1,0,1,0.500004,1,1,1,1,0.724087,0.581593,,,0.739142,,,,,0.10168,0,0.159178,0.723912,10.5561,9.27007,19.8261,0.173877,1000.1,999.14,0.173877,0.279667,0.120466,0.400134,0.221227,0.0665853,0,0.173877,0,0.739142,0.706781,0.10168,0,0,0.500004,0,1.79226E-05,1,1,0,0,0.739142,0.10168,0,0.0439471,0.115231
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","DAnswers",1,0,1,0.500004,1,1,1,1,0.724087,0.581593,,,0.739142,,,,,0.10168,0,0.159178,0.723912,10.5561,9.27007,19.8261,0.173877,1000.1,999.14,0.173877,0.279667,0.120466,0.400134,0.221227,0.0665853,0,0.173877,0,0.739142,0.706781,0.10168,0,0,0.500004,0,1.79226E-05,1,1,0,0,0.739142,0.10168,0,0.0439471,0.115231
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Litigated",1,0,1,0.500004,1,1,1,1,0.724087,0.581593,,,0.739142,,,,,0.10168,0,0.159178,0.723912,10.5561,9.27007,19.8261,0.173877,1000.1,999.14,0.173877,0.279667,0.120466,0.400134,0.221227,0.0665853,0,0.173877,0,0.739142,0.706781,0.10168,0,0,0.500004,0,1.79226E-05,1,1,0,0,0.739142,0.10168,0,0.0439471,0.115231
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Settles",0.7391,0,0.739142,0.501941,1,1,1,1,0.662004,0.751557,,,1,,,,,0,0,0,,10.6318,9.21822,19.85,0.15,1000.12,999.15,0.15,0.299779,0.100328,0.400107,0.24385,0.0277376,0,0.15,0,1,0.706781,0,0,0,0.506374,0,-0.521062,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Tried",0.1592,0,0.159178,0.639357,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.723912,10.6075,9.0925,19.7,0.3,1000.08,998.562,0.3,0.325083,0.175306,0.500389,0.254502,0.165215,0,0.3,0,0,,0,0,0,0.682265,0,2.13349,1,1,0,0,0,0,0,0.276088,0.723912
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PWins",0.1152,0,0.115231,0.717911,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,1,10.925,8.775,19.7,0.3,1000.16,998.024,0.3,0.431644,0.0595017,0.491145,0.350258,0.00446263,0,0.3,0,0,,0,0,0,0.793356,0,2.36131,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","DWins",0.0439,0,0.0439471,0.433386,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0,9.775,9.925,19.7,0.3,999.894,999.97,0.3,0.0456766,0.478949,0.524626,0.00342574,0.586713,0,0.3,0,0,,0,0,0,0.390979,0,1.53613,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Abandoned",0.1017,0,0.10168,0.267763,1,1,1,1,0.9,0.1,,,0,,,,,1,0,0,,9.925,9.925,19.85,0.15,999.97,999.97,0.15,0.0623718,0.181004,0.243376,0.00467789,0.194579,0,0.15,0,0,,1,0,0,0.168376,0,0.447996,1,1,0,0,0,1,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Rounds1",1,0,1,0.500004,1,1,1,1,0.724087,0.581593,,,0.739142,,,,,0.10168,0,0.159178,0.723912,10.5561,9.27007,19.8261,0.173877,1000.1,999.14,0.173877,0.279667,0.120466,0.400134,0.221227,0.0665853,0,0.173877,0,0.739142,0.706781,0.10168,0,0,0.500004,0,1.79226E-05,1,1,0,0,0.739142,0.10168,0,0.0439471,0.115231
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Truly Liable",0.5,0,0.500004,0.716729,1,1,1,1,0.878102,0.686115,,,0.748558,,,,,0.0342405,0,0.217201,0.841785,10.7591,9.05835,19.8174,0.18258,1000.13,998.82,0.18258,0.0411382,0.24093,0.282069,0.0092561,0.133169,0,0.18258,0,0.748558,0.876869,0.0342405,0,0,1,0,0.584825,1,1,0,0,0.748558,0.0342405,0,0.0343645,0.182837
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","0","0","Truly Not Liable",0.5,0,0.499996,0.283275,1,1,1,1,0.57007,0.47707,,,0.729726,,,,,0.169121,0,0.101154,0.470807,10.353,9.4818,19.8348,0.165173,1000.06,999.46,0.165173,0.5182,0,0.5182,0.433201,0,0,0.165173,0,0.729726,0.5323,0.169121,0,0,0,0,-0.5848,1,1,0,0,0.729726,0.169121,0,0.0535299,0.0476239
