"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","All",1,0,1,0.500001,0.589958,0.130587,1,1,0.807531,0.05,,,0.00267375,,,,,0,0,0.127913,0.42011,10.4056,9.44798,19.8535,0.146456,10.4056,9.44798,0.146456,0.117975,0.150238,0.268212,0.109392,0.103362,0,0.146456,0,0.00267375,0.05,0,0,0,0.500001,0,-1.77795E-05,0.589958,0.130587,0.410042,0.459371,0.00267375,0,0,0.0741756,0.0537377
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","DisputeArises",1,0,1,0.500001,0.589958,0.130587,1,1,0.807531,0.05,,,0.00267375,,,,,0,0,0.127913,0.42011,10.4056,9.44798,19.8535,0.146456,10.4056,9.44798,0.146456,0.117975,0.150238,0.268212,0.109392,0.103362,0,0.146456,0,0.00267375,0.05,0,0,0,0.500001,0,-1.77795E-05,0.589958,0.130587,0.410042,0.459371,0.00267375,0,0,0.0741756,0.0537377
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","PFiles",0.59,0,0.589958,0.7095,1,0.22135,1,1,0.807531,0.05,,,0.0045321,,,,,0,0,0.216817,0.42011,10.6874,9.06431,19.7518,0.248248,10.6874,9.06431,0.248248,0.199971,0.174136,0.374108,0.185423,0.0946809,0,0.248248,0,0.0045321,0.05,0,0,0,0.766998,0,0.163193,1,0.22135,0,0.77865,0.0045321,0,0,0.12573,0.0910872
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","DAnswers",0.1306,0,0.130587,0.467454,1,1,1,1,0.807531,0.05,,,0.0204748,,,,,0,0,0.979525,0.42011,10.1156,9.29054,19.4061,0.593858,10.1156,9.29054,0.593858,0.406727,0.333546,0.740273,0.341,0.35977,0,0.593858,0,0.0204748,0.05,0,0,0,0.444051,0,1.19558,1,1,0,0,0.0204748,0,0,0.568017,0.411509
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","Litigated",0.1306,0,0.130587,0.467454,1,1,1,1,0.807531,0.05,,,0.0204748,,,,,0,0,0.979525,0.42011,10.1156,9.29054,19.4061,0.593858,10.1156,9.29054,0.593858,0.406727,0.333546,0.740273,0.341,0.35977,0,0.593858,0,0.0204748,0.05,0,0,0,0.444051,0,1.19558,1,1,0,0,0.0204748,0,0,0.568017,0.411509
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","Not Litigated",0.8694,0,0.869413,0.50489,0.528369,0,1,1,,,,,0,,,,,0,0,0,,10.4491,9.47163,19.9207,0.0792554,10.4491,9.47163,0.0792554,0.0746039,0.122704,0.197308,0.0746039,0.0648492,0,0.0792554,0,0,,0,0,0,0.508405,0,-0.179597,0.528369,0,0.471631,0.528369,0,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","Settles",0.0027,0,0.00267375,0.324219,1,1,1,1,0.05,0.05,,,1,,,,,0,0,0,,9.9,9.8,19.7,0.3,9.9,9.8,0.3,0.155833,0.242918,0.398751,0.0311666,0.267209,0,0.3,0,1,0.05,0,0,0,0.220834,0,0.376909,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","Tried",0.1279,0,0.127913,0.470448,1,1,1,1,0.823366,0.05,,,0,,,,,0,0,1,0.42011,10.1201,9.27989,19.4,0.6,10.1201,9.27989,0.6,0.411971,0.33544,0.747412,0.347476,0.361705,0,0.6,0,0,,0,0,0,0.448717,0,1.21269,1,1,0,0,0,0,0,0.57989,0.42011
"FSA Costs Multiplier 1 Fee Shifting Multiplier 0 Risk Neutral Noise 0.5,0.5","0","4","PWins",0.0537,0,0.0537377,0.551167,1,1,1,1,0.858017,0.05,,,0,,,,,0,0,1,1,10.7,8.7,19.4,0.6,10.7,8.7,0.6,0.709938,0.177019,0.886956,0.7459,0.0531056,0,0.6,0,0,,0,0,0,0.590062,0,1.20053,1,1,0,0,0,0,0,0,1
