"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","All",1,0,1,0.499995,0.129864,0.0143002,1,1,0.265932,0.164998,,,0.0110511,,,,,0.0005296,0.00129765,0.000919,0.625478,10.0412,9.87123,1000.01,9.87123,0.0876008,0.0281988,0.463891,0.49209,0.0278236,0.444556,0,0,0.0110511,0.176412,0.00078122,0.00154927,0.00050324,0.499994,0,7.5023E-06,0.129864,0.0143002,0.870136,0.115564,0.0110511,0.0005296,0.00129765,0.00034406,0.0005746
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","DisputeArises",1,0,1,0.499995,0.129864,0.0143002,1,1,0.265932,0.164998,,,0.0110511,,,,,0.0005296,0.00129765,0.000919,0.625478,10.0412,9.87123,1000.01,9.87123,0.0876008,0.0281988,0.463891,0.49209,0.0278236,0.444556,0,0,0.0110511,0.176412,0.00078122,0.00154927,0.00050324,0.499994,0,7.5023E-06,0.129864,0.0143002,0.870136,0.115564,0.0110511,0.0005296,0.00129765,0.00034406,0.0005746
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","PFiles",0.1299,0,0.129864,0.725624,1,0.110117,1,1,0.265932,0.164998,,,0.0850975,,,,,0.00407812,0.00999243,0.007074,0.625478,10.317,9.00844,1000.06,9.00844,0.674559,0.217142,0.506279,0.723421,0.214253,0.357389,0,0,0.0850975,0.176412,0.00601569,0.01193,0.00387513,0.784282,0,0.426328,1,0.110117,0,0.889883,0.0850975,0.00407812,0.00999243,0.00264941,0.0044247
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","DAnswers",0.0143,0,0.0143002,0.460701,1,1,1,1,0.265932,0.164998,,,0.77279,,,,,0.0370343,0.0907435,0.064242,0.625478,9.64631,9.0766,999.74,9.0766,1.27709,0.564566,0.593308,1.15787,0.538329,0.842935,0,0,0.77279,0.176412,0.0546298,0.108339,0.035191,0.44836,0,2.13634,1,1,0,0,0.77279,0.0370343,0.0907435,0.0240599,0.0401817
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","Litigated",0.0143,0,0.0143002,0.460701,1,1,1,1,0.265932,0.164998,,,0.77279,,,,,0.0370343,0.0907435,0.064242,0.625478,9.64631,9.0766,999.74,9.0766,1.27709,0.564566,0.593308,1.15787,0.538329,0.842935,0,0,0.77279,0.176412,0.0546298,0.108339,0.035191,0.44836,0,2.13634,1,1,0,0,0.77279,0.0370343,0.0907435,0.0240599,0.0401817
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","Not Litigated",0.9857,0,0.9857,0.500565,0.11724,0,1,1,,,,,0,,,,,0,0,0,,10.0469,9.88276,1000.01,9.88276,0.0703441,0.0204174,0.462014,0.482431,0.0204174,0.438776,0,0,0,,0,0,0,0.500743,0,-0.0309858,0.11724,0,0.88276,0.11724,0,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","Settles",0.0111,0,0.0110511,0.416986,1,1,1,1,0.176412,0.176412,,,1,,,,,0,0,0,,9.57641,9.22359,999.743,9.22359,1.2,0.486754,0.564978,1.05173,0.393543,0.824419,0,0,1,0.176412,0,0,0,0.388471,0,1.94009,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","Tried",0.0009,0,0.00091867,0.587204,1,1,1,1,0.648432,0.114209,,,0,,,,,0,0,1,0.625478,9.42548,8.17452,999.242,8.17452,2.4,1.2006,0.917925,2.11852,1.77817,1.47126,0,0,0,,0,0,0,0.62488,0,3.26152,1,1,0,0,0,0,0,0.374522,0.625478
"FSA Costs Multiplier 4 Fee Shifting Multiplier 0 P Risk Averse","0","1016","PWins",0.0006,0,0.000574609,0.660305,1,1,1,1,0.650996,0.109087,,,0,,,,,0,0,1,1,9.8,7.8,999.908,7.8,2.4,1.46966,0.876405,2.34607,2.35685,1.05169,0,0,0,,0,0,0,0.730338,0,3.20906,1,1,0,0,0,0,0,0,1
