"OptionSet","Exploit","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","All",1,0,1,0.499995,1,1,1,1,0.318565,0.352095,,,0.894262,,,,,0.0339316,0.0451759,0.023203,0.684785,10.2727,9.57385,1000,999.627,0.15348,0.138195,0.282474,0.42067,0.0587457,0.209518,0,0,0.894262,0.318361,0.0356454,0.0468897,0.00342758,0.499994,0,7.5023E-06,1,1,0,0,0.894262,0.0339316,0.0451759,0.00731402,0.0158892
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","DisputeArises",1,0,1,0.499995,1,1,1,1,0.318565,0.352095,,,0.894262,,,,,0.0339316,0.0451759,0.023203,0.684785,10.2727,9.57385,1000,999.627,0.15348,0.138195,0.282474,0.42067,0.0587457,0.209518,0,0,0.894262,0.318361,0.0356454,0.0468897,0.00342758,0.499994,0,7.5023E-06,1,1,0,0,0.894262,0.0339316,0.0451759,0.00731402,0.0158892
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","PFiles",1,0,1,0.499995,1,1,1,1,0.318565,0.352095,,,0.894262,,,,,0.0339316,0.0451759,0.023203,0.684785,10.2727,9.57385,1000,999.627,0.15348,0.138195,0.282474,0.42067,0.0587457,0.209518,0,0,0.894262,0.318361,0.0356454,0.0468897,0.00342758,0.499994,0,7.5023E-06,1,1,0,0,0.894262,0.0339316,0.0451759,0.00731402,0.0158892
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","DAnswers",1,0,1,0.499995,1,1,1,1,0.318565,0.352095,,,0.894262,,,,,0.0339316,0.0451759,0.023203,0.684785,10.2727,9.57385,1000,999.627,0.15348,0.138195,0.282474,0.42067,0.0587457,0.209518,0,0,0.894262,0.318361,0.0356454,0.0468897,0.00342758,0.499994,0,7.5023E-06,1,1,0,0,0.894262,0.0339316,0.0451759,0.00731402,0.0158892
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","Litigated",1,0,1,0.499995,1,1,1,1,0.318565,0.352095,,,0.894262,,,,,0.0339316,0.0451759,0.023203,0.684785,10.2727,9.57385,1000,999.627,0.15348,0.138195,0.282474,0.42067,0.0587457,0.209518,0,0,0.894262,0.318361,0.0356454,0.0468897,0.00342758,0.499994,0,7.5023E-06,1,1,0,0,0.894262,0.0339316,0.0451759,0.00731402,0.0158892
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","Settles",0.8943,0,0.894262,0.481528,1,1,1,1,0.266488,0.370233,,,1,,,,,0,0,0,,10.2434,9.60664,1000,999.707,0.15,0.129693,0.283763,0.413455,0.0456665,0.201464,0,0,1,0.318361,0,0,0,0.476026,0,-0.184077,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","Tried",0.0232,0,0.0232033,0.63569,1,1,1,1,0.784503,0.1,,,0,,,,,0,0,1,0.684785,10.6179,9.08206,999.999,998.137,0.3,0.403612,0.200021,0.603633,0.353229,0.275028,0,0,0,,0,0,0,0.683436,0,2.45012,1,1,0,0,0,0,0,0.315215,0.684785
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 P More Risk Averse","1.1369999999999999E-13","1626","PWins",0.0159,0,0.0158892,0.710688,1,1,1,1,0.773028,0.1,,,0,,,,,0,0,1,1,11.075,8.625,1000,997.268,0.3,0.5894,0,0.5894,0.515825,0,0,0,0,,0,0,0,0.7856,0,2.38517,1,1,0,0,0,0,0,0,1
