"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","All",1,0,1,0.499992,1,1,1,1,0.406481,0.593512,,,0.998664,,,,,0,0,0.001336,0.499938,10.1996,9.1996,1000.06,999.229,0.600802,0.378149,0.377505,0.755653,0.290157,0.289201,0,0,0.998664,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.998664,0,0,0.0006683,0.0006681
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","DisputeArises",1,0,1,0.499992,1,1,1,1,0.406481,0.593512,,,0.998664,,,,,0,0,0.001336,0.499938,10.1996,9.1996,1000.06,999.229,0.600802,0.378149,0.377505,0.755653,0.290157,0.289201,0,0,0.998664,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.998664,0,0,0.0006683,0.0006681
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","PFiles",1,0,1,0.499992,1,1,1,1,0.406481,0.593512,,,0.998664,,,,,0,0,0.001336,0.499938,10.1996,9.1996,1000.06,999.229,0.600802,0.378149,0.377505,0.755653,0.290157,0.289201,0,0,0.998664,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.998664,0,0,0.0006683,0.0006681
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","DAnswers",1,0,1,0.499992,1,1,1,1,0.406481,0.593512,,,0.998664,,,,,0,0,0.001336,0.499938,10.1996,9.1996,1000.06,999.229,0.600802,0.378149,0.377505,0.755653,0.290157,0.289201,0,0,0.998664,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.998664,0,0,0.0006683,0.0006681
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","Litigated",1,0,1,0.499992,1,1,1,1,0.406481,0.593512,,,0.998664,,,,,0,0,0.001336,0.499938,10.1996,9.1996,1000.06,999.229,0.600802,0.378149,0.377505,0.755653,0.290157,0.289201,0,0,0.998664,0.499997,0,0,0,0.499991,0,-1.85688E-05,1,1,0,0,0.998664,0,0,0.0006683,0.0006681
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","Settles",0.9987,0,0.998664,0.499992,1,1,1,1,0.406155,0.593838,,,1,,,,,0,0,0,,10.2,9.2,1000.06,999.247,0.6,0.377405,0.377393,0.754798,0.288054,0.288047,0,0,1,0.499997,0,0,0,0.499991,0,-0.0101365,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","Tried",0.0013,0,0.00133642,0.499958,1,1,1,1,0.65,0.35,,,0,,,,,0,0,1,0.499938,9.89983,8.90017,998.306,986.292,1.2,0.934124,0.460543,1.39467,1.86173,1.15136,0,0,0,,0,0,0,0.499937,0,7.56076,1,1,0,0,0,0,0,0.500062,0.499938
"FSA Costs Multiplier 2 Fee Shifting Multiplier 1.5 Moderately Risk Averse Abandonable False","1","PWins",0.0007,0,0.000668129,0.585157,1,1,1,1,0.65,0.35,,,0,,,,,0,0,1,1,11.3,7.5,1000.17,972.497,1.2,1.86848,0,1.86848,3.72393,0,0,0,0,,0,0,0,0.631519,0,7.5607,1,1,0,0,0,0,0,0,1
